mode,266.0
IPnum,159749
240,0.002435
245,0.003887
246,0.007862
247,0.009121
248,0.00949
249,0.006642
250,0.006736
251,0.007092
252,0.006736
253,0.007524
254,0.006398
255,0.007581
256,0.013784
257,0.016595
258,0.016457
259,0.035205
260,0.041052
261,0.04892
262,0.062204
263,0.056432
264,0.051725
265,0.05903
266,0.073572
267,0.071625
268,0.065659
269,0.06504
270,0.057221
271,0.040758
272,0.029215
273,0.021553
274,0.016157
275,0.010379
276,0.008157
277,0.00651
278,0.005296
279,0.004332
280,0.003599
281,0.003311
282,0.002842
283,0.002792
284,0.002623
285,0.002354
286,0.00246
287,0.002254
288,0.002053
289,0.002072
290,0.001934
291,0.001778
292,0.00164
293,0.001546
294,0.001446
295,0.00144
296,0.001221
297,0.001033
298,0.001095
299,0.001077
301,0.001052
