ip,rtt,ttl
113.121.73.43,8,54
113.121.92.134,10,54
113.121.75.32,9,54
113.121.74.235,13,54
113.121.77.164,10,54
113.121.71.41,9,54
113.121.70.94,8,54
113.121.95.22,10,54
113.121.95.75,10,54
113.121.74.215,10,54
113.121.92.69,11,54
113.121.66.76,9,54
113.121.65.150,10,54
113.121.68.61,8,54
113.121.67.37,9,54
113.121.73.17,9,54
113.121.78.64,10,54
113.121.77.138,9,54
113.121.73.143,9,54
113.121.79.218,8,54
113.121.92.225,8,54
113.121.65.65,14,54
113.121.92.43,7,54
113.121.72.188,9,54
113.121.93.186,7,54
113.121.77.53,11,54
113.121.68.243,8,54
113.121.74.141,8,54
113.121.75.169,9,54
113.121.68.56,8,54
113.121.73.108,9,54
113.121.70.64,8,54
113.121.67.71,12,54
113.121.78.252,8,54
113.121.65.48,13,54
113.121.79.183,11,54
113.121.69.56,11,54
113.121.94.184,13,54
113.121.93.151,10,54
113.121.67.26,10,54
113.121.73.177,10,54
113.121.92.220,10,54
113.121.68.111,12,54
113.121.94.228,8,54
113.121.73.44,10,54
113.121.73.132,8,54
113.121.79.207,8,54
113.121.79.51,11,54
113.121.93.220,9,54
113.121.95.254,7,54
113.121.92.70,7,54
113.121.65.232,11,54
113.121.66.72,12,54
113.121.93.175,10,54
113.121.67.217,15,54
113.121.70.40,10,54
113.121.64.70,11,54
113.121.69.190,8,54
113.121.74.161,8,54
113.121.71.193,11,54
113.121.65.9,8,54
113.121.72.132,8,54
113.121.92.125,11,54
113.121.70.66,11,54
113.121.76.253,8,54
113.121.74.187,9,54
113.121.65.94,10,54
113.121.65.197,11,54
113.121.72.217,11,54
113.121.67.182,10,54
113.121.66.82,11,54
113.121.71.113,10,54
113.121.77.82,7,54
113.121.77.185,9,54
113.121.68.67,9,54
113.121.72.106,9,54
113.121.68.101,8,54
113.121.79.7,9,54
113.121.67.175,10,54
113.121.67.139,9,54
113.121.76.227,12,54
113.121.65.149,9,54
113.121.92.90,10,54
113.121.78.104,8,54
113.121.73.16,10,54
113.121.79.41,9,54
113.121.74.25,9,54
113.121.69.124,14,54
113.121.69.174,9,54
113.121.71.168,11,54
113.121.93.9,10,54
113.121.95.189,8,54
113.121.65.22,11,54
113.121.74.39,14,54
113.121.69.212,14,54
113.121.70.201,10,54
113.121.71.251,8,54
113.121.64.196,8,54
113.121.76.33,10,54
113.121.72.63,9,54
113.121.64.155,10,54
113.121.64.49,12,54
113.121.92.42,7,54
113.121.66.62,12,54
113.121.94.32,10,54
113.121.74.77,10,54
113.121.75.66,12,54
113.121.68.47,13,54
113.121.70.255,8,54
113.121.71.172,11,54
113.121.76.184,9,54
113.121.77.10,9,54
113.121.77.180,11,54
113.121.75.120,10,54
113.121.76.37,8,54
113.121.64.97,10,54
113.121.76.143,12,54
113.121.69.211,8,54
113.121.66.180,8,54
113.121.78.243,10,54
113.121.71.220,7,54
113.121.75.31,14,54
113.121.76.85,9,54
113.121.92.85,8,54
113.121.92.211,15,54
113.121.78.168,13,54
113.121.64.82,8,54
113.121.95.146,13,54
113.121.95.228,11,54
113.121.71.205,11,54
113.121.79.105,8,54
113.121.94.119,9,54
113.121.95.74,7,54
113.121.70.253,7,54
113.121.76.70,10,54
113.121.75.118,10,54
113.121.93.73,11,54
113.121.69.122,10,54
113.121.66.168,10,54
113.121.73.243,10,54
113.121.65.56,9,54
113.121.65.1,13,54
113.121.72.124,9,54
113.121.78.156,9,54
113.121.74.206,8,54
113.121.73.231,8,54
113.121.67.77,10,54
113.121.94.30,9,54
113.121.64.162,11,54
113.121.72.29,8,54
113.121.93.61,8,54
113.121.65.115,14,54
113.121.66.45,10,54
113.121.73.183,9,54
113.121.76.150,11,54
113.121.68.30,7,54
113.121.68.232,10,54
113.121.94.18,11,54
113.121.74.192,11,54
113.121.95.207,7,54
113.121.77.103,9,54
113.121.66.13,11,54
113.121.78.33,10,54
113.121.71.11,12,54
113.121.67.254,10,54
113.121.79.172,9,54
113.121.93.226,8,54
113.121.75.132,9,54
113.121.95.112,8,54
113.121.92.8,9,54
113.121.78.1,8,54
113.121.92.194,12,54
113.121.76.20,13,54
113.121.92.162,9,54
113.121.75.208,10,54
113.121.71.87,12,54
113.121.67.101,10,54
113.121.71.25,11,54
113.121.69.86,10,54
113.121.68.21,11,54
113.121.66.162,9,54
113.121.68.147,8,54
113.121.78.150,9,54
113.121.78.217,11,54
113.121.71.77,8,54
113.121.79.87,14,54
113.121.92.185,7,54
113.121.71.29,8,54
113.121.93.55,7,54
113.121.68.212,9,54
113.121.75.150,11,54
113.121.79.152,10,54
113.121.67.42,13,54
113.121.69.27,11,54
113.121.69.161,8,54
113.121.67.146,11,54
113.121.75.159,8,54
113.121.93.120,7,54
113.121.69.131,7,54
113.121.75.207,12,54
113.121.73.252,10,54
113.121.67.156,11,54
113.121.65.243,11,54
113.121.93.191,8,54
113.121.94.69,14,54
113.121.74.6,14,54
113.121.70.210,11,54
113.121.75.171,9,54
113.121.77.231,9,54
113.121.94.39,8,54
113.121.64.202,13,54
113.121.66.132,11,54
113.121.94.49,10,54
113.121.72.69,8,54
113.121.76.190,9,54
113.121.68.117,10,54
113.121.78.120,8,54
113.121.79.57,9,54
113.121.93.25,7,54
113.121.71.71,8,54
113.121.68.48,9,54
113.121.78.51,7,54
113.121.69.26,10,54
113.121.75.192,12,54
113.121.72.172,7,54
113.121.78.244,10,54
113.121.73.147,14,54
113.121.67.61,14,54
113.121.77.37,10,54
113.121.66.104,13,54
113.121.69.46,9,54
113.121.79.222,10,54
113.121.66.244,12,54
113.121.68.89,7,54
113.121.73.167,12,54
113.121.68.229,13,54
113.121.78.92,9,54
113.121.79.242,9,54
113.121.93.190,10,54
113.121.73.94,11,54
113.121.65.157,13,54
113.121.73.24,12,54
113.121.79.29,8,54
113.121.79.169,8,54
113.121.65.143,11,54
113.121.93.210,7,54
113.121.65.87,9,54
113.121.73.10,11,54
113.121.92.253,13,54
113.121.93.137,9,54
113.121.77.75,9,54
113.121.77.131,9,54
113.121.92.50,8,54
113.121.70.43,12,54
113.121.92.36,11,54
113.121.67.14,11,54
113.121.74.164,10,54
113.121.68.255,15,54
113.121.68.182,16,54
113.121.70.177,10,54
113.121.75.252,8,54
113.121.73.120,10,54
113.121.75.42,12,54
113.121.64.38,10,54
113.121.68.102,8,54
113.121.79.122,8,54
113.121.79.195,7,54
113.121.94.207,12,54
113.121.71.161,12,54
113.121.72.199,9,54
113.121.65.76,13,54
113.121.76.26,8,54
113.121.77.64,11,54
113.121.79.42,10,54
113.121.93.163,9,54
113.121.70.147,12,54
113.121.93.103,8,54
113.121.93.10,10,54
113.121.95.55,10,54
113.121.72.19,8,54
113.121.65.61,12,54
113.121.65.135,14,54
113.121.70.219,18,54
113.121.72.184,9,54
113.121.75.84,9,54
113.121.66.234,11,54
113.121.67.124,9,54
113.121.68.219,10,54
113.121.73.102,13,54
113.121.73.84,10,54
113.121.79.177,11,54
113.121.69.44,10,54
113.121.69.109,10,54
113.121.70.58,10,54
113.121.95.102,11,54
113.121.73.230,8,54
113.121.92.28,11,54
113.121.93.145,8,54
113.121.79.240,11,54
113.121.74.179,9,54
113.121.66.61,18,54
113.121.68.46,7,54
113.121.94.17,9,54
113.121.70.56,12,54
113.121.74.177,11,54
113.121.94.222,11,54
113.121.78.242,12,54
113.121.67.107,8,54
113.121.70.208,10,54
113.121.92.210,10,54
113.121.73.213,8,54
113.121.75.73,8,54
113.121.75.140,9,54
113.121.94.0,9,54
113.121.64.100,13,54
113.121.71.223,12,54
113.121.76.88,8,54
