ip,rtt,ttl
112.225.184.146,7,55
112.225.180.164,6,55
112.225.161.85,8,55
112.225.157.249,5,55
112.225.176.97,8,55
112.225.136.233,5,55
112.225.164.88,7,119
112.225.191.36,2,55
112.225.154.232,7,55
112.225.153.182,8,55
112.225.185.199,11,55
112.225.181.17,11,55
112.225.181.234,2,55
112.225.138.167,4,55
112.225.166.153,10,55
112.225.159.249,6,55
112.225.172.86,6,55
112.225.137.64,8,55
112.225.155.89,12,55
112.225.129.74,8,55
112.225.174.221,7,55
112.225.187.13,2,55
112.225.170.213,6,55
112.225.186.52,10,55
112.225.160.106,1,55
112.225.133.193,2,55
112.225.180.102,6,55
112.225.188.21,7,55
112.225.131.53,6,55
112.225.171.8,9,55
112.225.152.55,4,55
112.225.138.254,8,55
112.225.137.71,8,55
112.225.177.223,10,55
112.225.159.100,5,55
112.225.183.2,6,55
112.225.139.5,9,55
112.225.137.136,8,55
112.225.179.10,10,55
112.225.141.9,8,55
112.225.176.145,13,55
112.225.135.172,9,55
112.225.187.62,1,55
112.225.142.244,8,55
112.225.152.142,3,55
112.225.189.148,6,55
112.225.164.117,6,55
112.225.139.70,4,55
112.225.184.45,1,55
112.225.173.242,13,55
112.225.188.70,1,55
112.225.146.240,5,55
112.225.166.182,7,55
112.225.179.123,6,55
112.225.149.15,7,55
112.225.138.131,7,55
112.225.172.115,2,55
112.225.159.194,3,55
112.225.152.214,4,55
112.225.164.204,7,55
112.225.156.60,7,55
112.225.129.118,7,55
112.225.159.187,158,55
112.225.150.250,10,55
112.225.167.13,7,55
112.225.191.48,2,55
112.225.177.252,12,55
112.225.164.211,31,55
112.225.161.77,7,55
112.225.133.237,11,55
112.225.172.202,2,55
112.225.165.20,6,55
112.225.167.20,11,55
112.225.174.213,2,55
112.225.143.85,7,55
112.225.189.177,4,55
112.225.165.121,11,55
112.225.159.64,7,55
112.225.178.83,6,55
112.225.172.209,6,55
112.225.167.85,6,55
112.225.180.94,6,55
112.225.149.59,8,55
112.225.135.59,8,55
112.225.131.3,8,55
112.225.171.54,11,55
112.225.164.81,10,55
112.225.173.18,6,55
112.225.129.18,3,55
112.225.185.129,5,55
112.225.156.104,6,55
112.225.135.122,3,55
112.225.142.131,8,55
112.225.166.146,2,55
112.225.176.191,9,55
112.225.190.8,6,55
112.225.140.1,2,247
112.225.133.137,8,55
112.225.161.121,11,55
112.225.142.194,11,55
112.225.190.15,3,55
112.225.187.108,11,55
112.225.172.79,5,55
112.225.183.190,11,55
112.225.133.160,2,55
112.225.169.68,7,55
112.225.188.116,5,55
112.225.150.137,8,55
112.225.144.226,8,55
112.225.131.188,6,55
112.225.177.216,8,55
112.225.147.171,3,55
112.225.190.80,10,55
112.225.182.251,7,55
112.225.153.145,7,55
112.225.140.232,3,55
112.225.148.123,7,55
112.225.175.1,6,55
112.225.135.183,3,55
112.225.131.193,1,55
112.225.157.182,7,55
112.225.150.200,8,55
112.225.162.199,6,55
112.225.157.245,7,55
112.225.189.141,1,55
112.225.137.241,4,55
112.225.136.56,8,55
112.225.155.52,8,55
112.225.154.97,8,55
112.225.148.146,8,55
112.225.180.138,11,55
112.225.170.146,5,55
112.225.145.155,2,55
112.225.137.246,4,55
112.225.163.6,10,55
112.225.160.69,2,55
112.225.156.4,11,55
112.225.168.16,3,246
112.225.128.148,2,55
112.225.185.173,11,55
112.225.161.21,2,55
112.225.151.129,4,55
112.225.176.79,10,55
112.225.135.138,9,55
112.225.170.209,10,55
112.225.133.11,3,55
112.225.168.224,6,55
112.225.161.44,6,55
112.225.142.210,8,55
112.225.181.216,11,55
112.225.158.174,7,55
112.225.168.247,4,55
112.225.174.157,5,55
112.225.186.251,1,55
112.225.176.141,4,55
112.225.163.67,2,55
112.225.158.179,6,55
112.225.163.191,6,55
112.225.179.86,7,55
112.225.132.144,8,55
112.225.139.216,3,55
112.225.184.121,6,55
112.225.180.38,6,55
112.225.174.180,6,55
112.225.165.132,1,55
112.225.150.216,3,55
112.225.188.3,10,55
112.225.163.196,6,55
112.225.166.0,11,55
112.225.191.11,5,55
112.225.153.227,4,55
112.225.180.61,2,55
112.225.171.65,3,55
112.225.166.5,5,55
112.225.188.66,9,55
112.225.158.5,9,55
112.225.171.189,6,55
112.225.171.194,1,55
112.225.177.70,4,21
112.225.176.202,9,55
112.225.153.104,5,55
112.225.191.219,2,55
112.225.155.134,4,55
112.225.185.96,6,55
112.225.155.11,7,55
112.225.128.90,7,55
112.225.191.242,10,55
112.225.131.4,2,55
112.225.170.225,6,55
112.225.182.105,11,55
112.225.160.28,6,55
112.225.132.209,8,55
112.225.171.20,2,55
112.225.188.127,5,55
112.225.135.123,8,55
112.225.182.110,6,55
112.225.188.251,7,55
112.225.142.195,8,55
112.225.176.157,8,55
112.225.167.231,2,55
112.225.140.25,7,55
112.225.128.105,7,55
112.225.187.74,7,55
112.225.136.48,8,55
112.225.188.82,2,55
112.225.132.224,8,55
112.225.173.164,11,55
112.225.179.168,10,55
112.225.131.196,6,55
112.225.137.238,8,55
112.225.184.203,2,55
112.225.153.169,9,55
112.225.129.80,6,55
112.225.140.40,13,55
112.225.136.59,3,55
112.225.157.246,11,55
112.225.145.152,9,55
112.225.184.80,3,55
112.225.147.210,2,55
112.225.155.76,5,55
112.225.191.93,6,55
112.225.133.199,7,55
112.225.129.204,1,55
112.225.163.7,6,55
112.225.137.249,3,55
112.225.160.93,1,55
112.225.153.184,6,55
112.225.158.171,8,55
112.225.168.40,2,55
112.225.155.91,8,55
112.225.134.67,2,55
112.225.170.210,2,55
112.225.160.108,2,55
112.225.141.139,7,55
112.225.171.5,8,55
112.225.151.137,4,55
112.225.165.253,8,55
112.225.176.142,12,55
112.225.158.182,10,55
112.225.179.110,1,55
112.225.168.55,10,55
112.225.143.171,7,55
112.225.133.181,4,55
112.225.173.244,12,55
112.225.161.83,7,55
112.225.149.145,8,55
112.225.130.134,2,55
112.225.171.186,2,55
112.225.187.59,6,55
112.225.163.199,5,55
112.225.179.125,6,55
112.225.191.35,11,55
112.225.140.253,6,55
112.225.129.150,7,55
112.225.156.190,6,55
112.225.166.8,6,55
112.225.177.67,13,55
112.225.184.160,10,55
112.225.148.167,7,55
112.225.130.51,4,55
112.225.174.219,7,55
112.225.161.207,6,55
112.225.142.69,6,55
112.225.171.197,5,55
112.225.182.102,6,55
112.225.191.50,1,55
112.225.149.3,4,55
112.225.180.100,10,55
112.225.141.85,10,55
112.225.130.207,4,55
112.225.130.183,4,55
112.225.188.248,6,55
112.225.185.135,2,55
112.225.156.48,4,55
112.225.175.87,1,55
112.225.143.117,7,55
112.225.150.75,3,55
112.225.135.46,2,55
112.225.135.70,2,55
112.225.141.242,8,55
112.225.136.210,7,55
112.225.138.144,9,55
112.225.161.65,4,55
112.225.142.142,4,55
112.225.180.224,10,55
112.225.142.118,7,55
112.225.137.133,7,55
112.225.129.37,6,55
112.225.169.12,5,55
112.225.144.150,3,55
112.225.156.136,7,55
112.225.162.137,11,55
112.225.161.153,10,55
112.225.170.84,6,55
112.225.157.37,8,55
112.225.152.32,1,55
112.225.139.67,8,55
112.225.133.156,5,55
112.225.174.201,6,55
112.225.157.169,8,55
112.225.176.17,9,55
112.225.159.77,9,55
112.225.146.237,6,55
112.225.128.48,4,55
112.225.169.100,1,55
112.225.180.82,3,55
112.225.140.228,8,55
112.225.162.54,11,55
112.225.164.94,2,55
112.225.132.167,8,55
112.225.185.117,6,55
112.225.148.142,8,55
112.225.175.33,6,55
112.225.162.210,3,55
112.225.162.186,4,55
112.225.170.1,6,55
112.225.181.154,6,55
112.225.154.118,3,55
112.225.166.159,11,55
112.225.139.239,8,55
112.225.186.189,9,55
112.225.180.170,14,55
112.225.170.133,9,55
112.225.175.190,11,55
112.225.136.230,8,55
112.225.172.92,11,55
112.225.165.17,2,55
112.225.147.153,7,55
112.225.156.23,10,55
112.225.176.66,4,55
112.225.187.197,7,55
112.225.181.71,11,55
112.225.153.127,2,55
112.225.128.120,2,55
112.225.161.40,6,55
112.225.181.203,2,55
112.225.186.106,10,55
112.225.181.227,11,55
112.225.131.141,1,55
112.225.177.229,5,55
112.225.167.82,5,55
112.225.138.164,8,55
112.225.132.239,3,55
112.225.155.34,7,55
112.225.129.44,5,55
112.225.168.243,6,55
112.225.186.238,2,55
112.225.183.8,1,55
112.225.187.6,10,55
112.225.160.51,2,55
112.225.173.15,13,55
112.225.128.219,6,55
112.225.133.163,5,55
112.225.140.55,8,55
112.225.187.246,2,55
112.225.188.14,2,55
112.225.143.76,7,55
112.225.152.52,7,55
112.225.183.187,6,55
112.225.133.82,2,55
112.225.167.254,5,55
112.225.178.152,11,55
112.225.147.225,7,55
112.225.140.235,3,55
112.225.180.57,15,55
112.225.145.108,6,55
112.225.159.97,9,55
112.225.151.82,8,55
112.225.164.114,6,55
112.225.190.77,6,55
112.225.185.92,2,55
112.225.173.187,6,55
112.225.140.154,9,55
112.225.130.40,6,55
112.225.179.68,5,55
112.225.155.106,6,55
112.225.191.238,6,55
112.225.166.179,6,55
112.225.141.231,3,55
112.225.163.144,2,55
112.225.172.112,6,55
112.225.128.126,1,55
112.225.160.123,10,55
112.225.156.30,4,55
112.225.154.42,6,55
112.225.168.70,11,55
112.225.155.205,10,55
112.225.132.245,12,55
112.225.161.47,9,55
112.225.144.7,6,55
112.225.165.209,17,55
112.225.177.249,11,55
112.225.171.142,10,55
112.225.183.28,6,55
112.225.174.3,2,55
112.225.140.61,4,55
112.225.160.222,9,55
112.225.149.237,7,55
112.225.157.26,2,55
112.225.177.23,8,55
112.225.189.174,11,55
112.225.179.140,1,55
112.225.147.231,2,55
112.225.174.183,2,55
112.225.168.169,11,55
112.225.184.175,6,55
112.225.153.205,8,246
112.225.180.64,11,55
112.225.162.43,6,55
112.225.182.58,4,119
112.225.191.65,6,55
112.225.179.239,6,55
112.225.185.99,10,55
112.225.169.246,13,55
112.225.185.18,6,55
112.225.191.245,7,55
112.225.175.179,2,55
112.225.130.128,1,55
112.225.134.247,8,55
112.225.191.164,4,55
112.225.129.216,2,55
112.225.181.60,6,55
112.225.130.143,1,55
112.225.134.79,7,55
112.225.142.63,5,55
112.225.130.129,7,55
112.225.186.95,11,55
112.225.174.9,7,55
112.225.179.146,2,55
112.225.144.95,12,55
112.225.137.81,4,55
112.225.184.181,7,55
112.225.150.69,3,55
112.225.142.78,4,55
112.225.142.64,8,55
112.225.143.183,17,55
112.225.144.110,3,55
112.225.157.114,8,55
112.225.128.77,7,55
112.225.139.15,12,55
112.225.146.185,3,55
112.225.132.196,2,55
112.225.128.196,2,55
112.225.150.84,3,55
112.225.156.202,8,55
112.225.162.131,7,55
112.225.157.115,8,55
112.225.170.78,9,55
112.225.152.159,7,55
112.225.140.12,6,55
112.225.133.59,9,55
112.225.161.219,6,55
112.225.140.131,7,55
112.225.169.166,7,55
112.225.162.132,2,55
112.225.162.146,6,55
112.225.176.11,8,55
112.225.131.143,8,55
112.225.164.221,5,55
112.225.153.156,3,55
112.225.181.148,2,55
112.225.175.99,5,55
112.225.170.93,6,55
112.225.170.79,10,55
112.225.132.12,3,55
112.225.136.119,4,55
112.225.128.186,2,55
112.225.155.63,4,55
112.225.167.30,10,55
112.225.128.63,5,55
112.225.130.74,5,55
112.225.180.236,7,55
112.225.186.183,9,55
112.225.136.131,6,55
112.225.138.53,8,55
112.225.176.12,13,55
112.225.181.163,6,55
112.225.134.193,8,55
112.225.181.149,10,55
112.225.145.110,6,55
112.225.138.65,4,55
112.225.145.223,8,55
112.225.172.219,10,55
112.225.133.49,3,55
112.225.132.182,7,55
112.225.155.182,6,55
112.225.160.80,10,55
112.225.186.15,6,55
112.225.186.198,5,55
112.225.186.184,6,55
112.225.142.9,7,55
112.225.151.84,8,55
112.225.145.235,5,55
112.225.178.100,1,55
112.225.168.27,5,55
112.225.139.254,7,55
112.225.160.199,6,55
112.225.144.41,8,55
112.225.187.206,2,55
112.225.151.209,6,55
112.225.158.129,8,55
112.225.187.192,13,55
112.225.173.216,1,55
112.225.183.135,11,55
112.225.168.146,6,55
112.225.163.146,3,55
112.225.146.100,4,55
112.225.158.254,7,55
112.225.153.142,3,55
112.225.190.25,11,55
112.225.179.97,7,55
112.225.154.9,3,55
112.225.174.79,6,55
112.225.155.49,3,55
112.225.128.129,7,55
112.225.179.216,6,55
112.225.155.172,8,55
112.225.165.211,1,55
112.225.152.74,6,55
112.225.129.167,5,55
112.225.162.77,9,55
112.225.172.1,5,55
112.225.171.144,8,55
112.225.191.22,2,55
112.225.184.251,2,55
112.225.160.66,8,55
112.225.191.141,2,55
112.225.168.13,5,55
112.225.134.30,2,55
112.225.140.64,7,55
112.225.130.92,2,55
112.225.170.24,6,55
112.225.135.74,2,55
112.225.164.136,1,55
112.225.136.219,4,55
112.225.177.25,9,55
112.225.172.13,10,55
112.225.138.153,4,55
112.225.166.201,7,55
112.225.147.234,2,55
112.225.173.202,7,55
112.225.175.213,2,55
112.225.142.146,4,55
112.225.134.211,8,55
112.225.182.173,5,55
112.225.182.60,7,55
112.225.177.150,5,55
112.225.142.27,4,55
112.225.143.134,8,55
112.225.181.94,6,55
112.225.182.185,2,55
112.225.144.178,10,55
112.225.189.63,6,55
112.225.131.253,9,55
112.225.146.67,7,55
112.225.172.134,7,55
112.225.153.208,4,55
112.225.179.83,10,55
112.225.179.206,6,55
112.225.144.59,3,55
112.225.186.129,10,55
112.225.131.100,1,119
112.225.150.152,8,55
112.225.136.116,10,55
112.225.189.75,10,55
112.225.184.118,7,55
112.225.155.115,4,55
112.225.184.241,2,55
112.225.138.50,4,55
112.225.137.100,3,55
112.225.159.86,7,55
112.225.160.132,12,55
112.225.191.8,15,55
112.225.191.131,6,55
112.225.156.153,8,55
112.225.150.33,7,55
112.225.157.197,8,55
112.225.157.78,4,55
112.225.162.214,6,55
112.225.164.103,6,55
112.225.189.196,14,55
112.225.139.34,13,55
112.225.168.79,10,55
112.225.169.117,6,55
112.225.162.95,8,55
112.225.166.168,1,55
112.225.170.161,11,55
112.225.139.30,3,55
112.225.174.12,6,55
112.225.170.42,3,55
112.225.179.149,11,55
112.225.175.50,7,55
112.225.131.206,5,46
112.225.151.41,8,55
112.225.158.239,7,55
112.225.159.223,4,55
112.225.128.79,5,55
