ip,rtt,ttl
114.215.140.113,0,56
114.215.136.10,0,121
114.215.128.171,1,57
114.215.146.185,0,57
114.215.136.70,1,57
114.215.146.116,1,121
114.215.141.203,1,56
114.215.133.125,5,121
114.215.157.13,0,120
114.215.135.102,1,56
114.215.149.25,1,121
114.215.128.39,1,121
114.215.140.46,1,120
114.215.151.132,0,62
114.215.148.237,3,121
114.215.148.167,0,120
114.215.150.30,4,56
114.215.138.147,1,56
114.215.148.210,1,120
114.215.159.155,1,120
114.215.144.150,0,57
114.215.150.235,1,57
114.215.150.74,0,120
114.215.144.247,0,62
114.215.159.107,1,121
114.215.130.93,1,56
114.215.149.200,1,57
114.215.140.122,1,120
114.215.134.12,1,57
114.215.151.77,3,57
114.215.144.65,0,95
114.215.149.245,1,121
114.215.139.72,0,57
114.215.144.248,1,121
114.215.145.8,1,121
114.215.157.147,1,56
114.215.144.45,1,57
114.215.149.225,1,56
114.215.136.118,0,57
114.215.142.177,1,57
114.215.131.79,1,57
114.215.136.33,0,56
114.215.128.167,0,56
114.215.134.149,2,57
114.215.132.88,0,120
114.215.138.254,0,57
114.215.142.172,1,56
114.215.133.165,1,121
114.215.150.179,0,57
114.215.147.145,0,121
114.215.149.151,6,57
114.215.131.191,2,57
114.215.138.34,0,57
114.215.146.122,1,57
114.215.148.100,0,57
114.215.136.200,0,57
114.215.130.84,11,57
114.215.147.50,1,57
114.215.149.171,0,121
114.215.157.203,0,56
114.215.149.65,0,57
114.215.145.144,1,57
114.215.151.68,2,57
114.215.159.176,4,56
114.215.152.7,1,56
114.215.131.211,1,121
114.215.156.236,1,120
114.215.146.168,0,57
114.215.147.156,1,121
114.215.128.51,1,57
114.215.141.250,0,121
114.215.158.87,1,121
114.215.135.13,0,56
114.215.130.142,3,121
114.215.133.57,0,56
114.215.132.76,2,121
114.215.143.125,0,57
114.215.138.190,1,57
114.215.145.202,0,57
114.215.141.123,2,56
114.215.137.30,0,57
114.215.143.163,1,121
114.215.149.87,1,56
114.215.147.10,1,56
114.215.142.163,1,121
114.215.145.229,0,121
114.215.147.136,0,121
114.215.137.148,1,121
114.215.151.47,1,57
114.215.158.33,2,56
114.215.143.25,1,57
114.215.130.96,0,57
114.215.145.171,1,121
114.215.129.144,0,56
114.215.151.95,1,57
