ip,rtt,ttl
27.193.245.129,8,55
27.193.207.130,8,55
27.193.177.171,7,55
27.193.251.105,8,55
27.193.130.152,7,55
27.193.208.150,8,55
27.193.170.20,3,55
27.193.179.150,7,55
27.193.185.64,8,55
27.193.198.30,11,55
27.193.163.176,8,55
27.193.139.213,8,55
27.193.193.7,6,55
27.193.250.229,4,55
27.193.177.135,2,55
27.193.128.31,12,55
27.193.142.163,12,55
27.193.199.236,13,55
27.193.211.158,13,55
27.193.246.188,6,55
27.193.212.178,8,55
27.193.215.208,7,55
27.193.179.64,4,55
27.193.169.225,7,55
27.193.191.119,4,55
27.193.184.250,8,55
27.193.231.231,3,55
27.193.205.50,5,55
27.193.195.241,10,55
27.193.237.111,4,55
27.193.209.78,8,55
27.193.133.10,16,55
27.193.133.111,14,55
27.193.133.162,12,55
27.193.207.0,6,55
27.193.189.70,4,55
27.193.252.32,3,55
27.193.234.42,6,55
27.193.148.236,13,55
27.193.254.42,8,55
27.193.182.235,8,55
27.193.214.145,10,55
27.193.142.9,12,55
27.193.215.165,12,55
27.193.241.124,1,55
27.193.255.101,2,55
27.193.184.113,2,55
27.193.191.49,9,55
27.193.178.44,8,55
27.193.144.215,11,55
27.193.190.219,8,55
27.193.195.171,6,55
27.193.243.181,8,55
27.193.202.214,13,55
27.193.217.203,10,55
27.193.139.144,9,55
27.193.138.248,13,55
27.193.189.34,3,55
27.193.155.58,12,55
27.193.239.178,8,55
27.193.211.28,14,55
27.193.193.192,10,55
27.193.245.248,5,55
27.193.219.153,11,55
27.193.193.156,10,55
27.193.200.165,13,55
27.193.183.144,8,55
27.193.229.248,7,55
27.193.151.32,8,55
27.193.247.156,5,55
27.193.195.85,6,55
27.193.190.168,9,55
27.193.219.194,6,55
27.193.181.89,3,55
27.193.204.96,10,55
27.193.249.25,7,55
27.193.147.80,9,55
27.193.142.43,12,55
27.193.164.22,9,55
27.193.204.26,6,55
27.193.202.58,10,55
27.193.148.15,8,55
27.193.187.144,7,55
27.193.169.57,7,55
27.193.148.167,9,55
27.193.148.116,12,55
27.193.234.3,2,55
27.193.235.23,2,55
27.193.207.185,6,55
27.193.239.139,3,55
27.193.200.129,10,55
27.193.240.159,1,55
27.193.189.199,8,55
27.193.207.149,6,55
27.193.157.110,11,55
27.193.194.65,6,55
27.193.130.64,13,55
27.193.247.16,5,55
27.193.135.195,7,55
27.193.160.192,7,55
27.193.211.213,14,55
27.193.213.192,13,55
27.193.228.98,3,55
27.193.154.93,11,55
27.193.154.194,12,55
27.193.203.196,28,55
27.193.163.57,3,55
27.193.163.158,8,55
27.193.233.129,7,55
27.193.245.209,5,55
27.193.214.200,8,55
27.193.252.116,3,55
27.193.165.227,8,119
27.193.246.229,8,55
27.193.211.177,14,55
27.193.141.177,11,55
27.193.136.175,8,55
27.193.201.38,13,55
27.193.216.179,11,55
27.193.213.106,13,55
27.193.174.237,8,55
27.193.208.58,9,55
27.193.255.185,7,55
27.193.144.127,10,55
27.193.216.93,7,55
27.193.145.7,9,55
27.193.213.55,11,55
27.193.168.92,3,55
27.193.168.193,2,55
27.193.243.129,9,55
27.193.239.9,3,55
27.193.168.244,8,55
27.193.181.191,8,55
27.193.206.3,10,55
27.193.251.53,8,55
27.193.214.164,8,55
27.193.255.142,8,55
27.193.151.80,8,55
27.193.150.200,13,55
27.193.216.42,10,55
27.193.230.225,1,55
27.193.248.229,7,55
27.193.187.246,2,55
27.193.172.65,8,55
27.193.172.116,8,55
27.193.210.31,9,55
27.193.245.79,7,55
27.193.212.86,8,55
27.193.129.155,13,55
27.193.175.126,7,55
27.193.176.22,7,55
27.193.175.227,8,55
27.193.250.179,6,55
27.193.218.156,11,55
27.193.228.247,2,55
27.193.183.243,2,55
27.193.236.37,4,55
27.193.236.105,4,55
27.193.157.158,8,55
27.193.181.122,2,55
27.193.157.22,10,55
27.193.181.71,3,55
27.193.131.105,7,55
27.193.253.248,2,55
27.193.186.108,8,55
27.193.131.17,12,55
27.193.199.85,9,55
27.193.160.104,5,55
27.193.230.125,2,55
27.193.141.12,8,55
27.193.239.194,8,55
27.193.235.207,3,55
27.193.190.42,9,55
27.193.136.148,8,55
27.193.241.173,7,55
27.193.242.175,7,55
27.193.137.87,13,55
27.193.187.25,2,55
27.193.206.105,6,55
27.193.187.177,12,55
27.193.239.158,6,55
27.193.246.8,6,55
27.193.229.156,4,55
27.193.194.164,6,55
27.193.135.212,8,55
27.193.165.139,8,55
27.193.129.6,13,55
27.193.235.156,6,55
27.193.136.248,13,55
27.193.242.105,2,55
27.193.241.87,11,55
27.193.145.175,10,55
27.193.248.19,9,55
27.193.131.108,13,55
27.193.192.43,6,55
27.193.132.35,11,55
27.193.232.132,7,55
27.193.210.133,8,55
27.193.197.29,11,55
27.193.129.19,9,55
27.193.197.130,12,55
27.193.245.228,9,55
27.193.150.35,8,55
27.193.174.149,5,55
27.193.241.36,6,55
27.193.175.29,8,55
27.193.141.194,13,55
27.193.247.205,7,55
27.193.151.248,8,55
27.193.201.137,13,55
27.193.145.80,12,55
27.193.137.90,14,55
27.193.134.150,7,55
27.193.140.119,8,55
27.193.138.17,13,55
27.193.251.72,3,55
27.193.156.113,6,55
27.193.254.177,7,55
27.193.178.191,5,55
27.193.241.224,3,55
27.193.240.67,7,55
27.193.178.55,8,55
27.193.208.157,8,55
27.193.247.119,8,55
27.193.145.178,8,55
27.193.158.70,10,55
27.193.130.234,13,55
27.193.151.153,13,55
27.193.146.105,9,55
27.193.198.120,11,55
27.193.133.109,7,55
27.193.198.221,10,55
27.193.199.16,11,55
27.193.219.2,10,55
27.193.205.140,6,55
27.193.244.82,7,55
27.193.206.36,7,55
27.193.254.141,9,55
27.193.246.137,14,55
27.193.183.155,14,55
27.193.184.35,12,55
27.193.161.152,10,55
27.193.252.206,11,55
27.193.150.217,14,55
27.193.212.185,13,55
27.193.152.178,7,55
27.193.151.251,13,55
27.193.149.142,8,55
27.193.164.230,8,55
27.193.143.82,12,55
27.193.129.159,13,55
27.193.251.237,3,55
27.193.189.210,5,55
