ip,rtt,ttl
140.255.136.98,9,54
140.255.136.86,9,54
140.255.137.220,11,54
140.255.142.54,8,54
140.255.141.180,11,54
140.255.142.148,10,54
140.255.138.177,10,54
140.255.142.55,11,54
140.255.136.208,7,54
140.255.140.175,11,54
140.255.138.125,8,54
140.255.140.120,8,54
140.255.140.70,11,54
140.255.136.233,10,54
140.255.141.204,10,54
140.255.143.254,10,54
140.255.137.147,8,54
140.255.141.216,7,54
140.255.139.51,10,54
140.255.142.185,7,54
140.255.140.148,8,54
140.255.140.55,8,54
140.255.136.18,8,54
140.255.137.119,12,54
140.255.139.59,11,54
140.255.143.189,10,54
140.255.142.193,8,54
140.255.137.144,10,54
140.255.136.150,8,54
140.255.138.182,9,54
140.255.142.60,9,54
140.255.140.13,9,54
140.255.136.57,8,54
140.255.137.241,7,54
140.255.138.143,9,54
140.255.142.21,11,54
140.255.140.1,9,54
140.255.137.174,9,54
140.255.141.94,10,54
140.255.142.171,7,54
140.255.139.97,11,54
140.255.142.231,11,54
140.255.139.234,10,54
140.255.140.3,9,54
140.255.143.112,10,54
140.255.140.203,8,54
140.255.138.141,12,54
140.255.142.19,10,54
140.255.138.31,11,54
140.255.139.218,10,54
140.255.143.96,13,54
140.255.137.222,11,54
140.255.138.136,11,54
140.255.140.138,10,54
140.255.136.213,8,54
140.255.138.238,10,54
140.255.137.18,13,54
140.255.142.116,11,54
140.255.140.80,8,54
140.255.140.64,9,54
140.255.137.34,10,54
140.255.143.40,7,54
140.255.139.44,9,54
140.255.138.73,8,54
140.255.138.104,9,54
140.255.140.126,10,54
140.255.141.207,7,54
140.255.141.238,11,54
140.255.141.34,8,54
140.255.139.140,8,54
140.255.140.81,9,54
140.255.141.91,13,54
140.255.139.69,8,54
140.255.143.18,9,54
140.255.143.215,9,54
140.255.142.203,9,54
140.255.137.70,11,54
140.255.138.159,8,54
140.255.138.126,14,54
140.255.142.37,9,54
140.255.142.4,10,54
140.255.140.117,8,54
140.255.137.172,9,54
140.255.139.178,13,54
140.255.143.251,13,54
140.255.143.56,9,54
140.255.139.62,12,54
140.255.138.214,9,54
140.255.142.196,10,54
140.255.138.58,9,54
