ip,rtt,ttl
112.254.45.212,5,55
112.254.116.133,4,55
112.254.67.229,8,55
112.254.104.223,3,55
112.254.110.223,8,55
112.254.105.49,8,55
112.254.41.147,8,55
112.254.29.63,14,55
112.254.23.87,8,55
112.254.124.167,8,55
112.254.105.219,7,55
112.254.50.50,3,55
112.254.16.97,3,55
112.254.5.7,12,55
112.254.15.151,11,55
112.254.26.96,2,55
112.254.126.157,3,55
112.254.55.211,7,55
112.254.39.228,8,55
112.254.114.139,6,55
112.254.44.191,2,55
112.254.108.184,7,55
112.254.101.30,3,55
112.254.20.176,7,55
112.254.91.67,11,55
112.254.114.177,6,55
112.254.109.173,8,55
112.254.115.166,2,55
112.254.92.22,12,55
112.254.103.159,3,55
112.254.51.238,8,55
112.254.101.241,7,55
112.254.73.24,7,55
112.254.18.132,7,55
112.254.104.76,7,55
112.254.123.161,8,55
112.254.116.216,6,55
112.254.77.185,11,55
112.254.93.76,11,55
112.254.104.182,4,55
112.254.111.35,3,55
112.254.111.117,3,55
112.254.112.31,2,55
112.254.48.139,8,55
112.254.48.194,6,55
112.254.24.17,2,55
112.254.106.89,3,55
112.254.30.16,8,55
112.254.11.60,6,55
112.254.54.242,7,55
112.254.121.167,3,55
112.254.90.255,10,55
112.254.60.53,3,55
112.254.33.116,9,55
112.254.112.157,5,55
112.254.15.119,7,55
112.254.25.64,7,55
112.254.95.159,10,55
112.254.26.10,8,55
112.254.121.205,3,55
112.254.102.115,6,55
112.254.51.7,8,55
112.254.56.174,3,55
112.254.126.207,14,55
112.254.34.125,10,55
112.254.122.194,6,55
112.254.109.227,5,55
112.254.110.144,3,55
112.254.110.250,2,55
112.254.117.28,2,55
112.254.123.244,3,55
112.254.21.116,7,55
112.254.3.26,6,55
112.254.53.75,3,55
112.254.76.233,10,55
112.254.80.52,8,55
112.254.53.130,6,55
112.254.104.124,3,55
112.254.118.24,6,55
112.254.119.0,2,55
112.254.58.197,9,55
112.254.118.150,4,55
112.254.37.218,9,55
112.254.32.84,5,55
112.254.33.30,4,55
112.254.23.241,13,55
112.254.43.168,2,55
112.254.55.199,3,55
112.254.126.245,6,55
112.254.71.149,8,55
112.254.109.138,3,55
112.254.108.183,9,55
112.254.61.241,7,55
112.254.40.189,8,55
112.254.116.137,2,55
112.254.115.220,6,55
112.254.127.234,8,55
112.254.84.238,8,55
112.254.122.248,2,55
112.254.2.214,2,55
112.254.115.131,5,55
112.254.35.65,4,55
112.254.88.157,7,55
112.254.13.138,2,55
112.254.28.45,13,55
112.254.87.205,13,55
112.254.48.44,3,55
112.254.124.15,3,55
112.254.63.218,2,55
112.254.123.165,8,55
112.254.41.206,3,55
112.254.110.192,8,55
112.254.120.40,3,55
112.254.106.207,3,55
112.254.39.94,2,55
112.254.124.210,8,55
112.254.25.32,7,55
112.254.50.215,7,55
112.254.70.180,11,55
112.254.114.176,6,55
112.254.69.68,6,55
112.254.44.177,8,55
112.254.125.80,3,55
112.254.43.82,4,55
112.254.67.61,12,55
112.254.1.63,3,55
112.254.42.136,9,55
112.254.113.19,6,55
112.254.74.133,6,55
112.254.51.224,2,55
112.254.121.204,9,55
112.254.83.107,13,55
112.254.2.152,2,55
112.254.122.159,3,55
112.254.35.247,4,55
112.254.116.185,2,55
112.254.92.109,6,55
112.254.45.117,2,55
112.254.58.47,2,55
112.254.73.133,10,55
112.254.52.236,8,55
112.254.8.205,7,55
112.254.28.189,8,55
112.254.69.13,11,55
112.254.123.213,8,55
112.254.78.104,6,55
112.254.49.183,2,55
112.254.38.116,4,55
112.254.113.130,6,55
112.254.6.95,2,55
112.254.82.138,8,55
112.254.50.129,7,55
112.254.126.244,3,55
112.254.60.218,8,55
112.254.127.199,3,55
112.254.71.137,10,55
112.254.120.158,3,55
112.254.0.124,7,55
112.254.90.243,11,55
112.254.55.65,9,55
112.254.12.148,7,55
112.254.66.38,9,55
112.254.75.90,14,55
112.254.103.157,6,55
112.254.110.177,3,55
112.254.47.26,8,55
112.254.84.70,14,55
112.254.21.192,8,55
112.254.30.71,8,55
112.254.85.91,14,55
112.254.80.227,13,55
112.254.81.26,13,55
112.254.54.119,3,55
112.254.59.0,7,55
112.254.5.30,6,55
112.254.42.104,8,55
112.254.89.76,6,55
112.254.89.131,5,55
112.254.49.151,3,55
112.254.74.56,10,55
112.254.125.198,2,55
112.254.59.186,6,55
112.254.64.76,11,55
112.254.5.156,6,55
112.254.95.147,7,55
112.254.11.83,11,55
112.254.100.197,8,55
112.254.71.89,11,55
112.254.36.135,4,55
112.254.16.207,13,55
112.254.83.95,14,55
112.254.88.58,7,55
112.254.93.236,7,55
112.254.69.127,6,55
112.254.87.37,14,55
112.254.21.130,13,55
112.254.78.9,11,55
112.254.94.35,10,55
112.254.28.121,14,55
112.254.54.87,3,55
112.254.75.42,6,55
112.254.65.6,11,55
112.254.65.208,10,55
