ip,rtt,ttl
223.81.201.241,12,247
223.81.200.166,12,247
223.81.200.63,12,247
223.81.201.12,11,247
223.81.201.16,11,247
223.81.201.131,11,247
223.81.201.108,12,247
223.81.200.200,12,247
223.81.201.252,11,247
223.81.200.241,12,247
223.81.201.181,12,247
223.81.201.10,12,247
223.81.200.71,13,247
223.81.200.61,13,247
223.81.201.61,12,247
223.81.200.145,13,247
223.81.200.68,12,247
223.81.201.56,12,247
223.81.201.72,12,247
223.81.201.244,13,247
223.81.200.8,12,247
223.81.200.96,13,247
223.81.201.120,13,247
223.81.201.7,11,247
223.81.200.164,12,247
223.81.201.163,12,247
223.81.201.148,12,247
223.81.200.205,13,247
223.81.200.114,12,247
223.81.201.255,12,247
223.81.200.196,12,247
223.81.201.112,13,247
223.81.201.143,12,247
223.81.201.227,12,247
223.81.201.221,14,247
223.81.200.130,12,247
223.81.200.186,11,247
223.81.200.66,12,247
223.81.201.45,12,247
223.81.201.129,12,247
223.81.201.229,13,55
223.81.200.127,12,247
223.81.201.91,11,247
223.81.200.251,11,247
223.81.201.43,11,247
223.81.201.47,12,247
223.81.201.37,12,247
223.81.201.100,12,247
223.81.201.239,12,247
223.81.201.26,11,247
223.81.200.250,12,247
223.81.200.99,11,247
223.81.201.147,12,247
223.81.201.211,14,247
223.81.201.86,12,247
223.81.200.51,12,247
223.81.200.199,13,247
223.81.201.196,13,247
223.81.201.206,13,247
223.81.201.28,13,247
223.81.200.150,11,247
223.81.200.109,12,247
223.81.201.40,12,247
223.81.200.47,12,247
223.81.201.223,12,247
223.81.200.243,12,247
223.81.200.155,12,247
223.81.201.126,12,247
223.81.200.89,15,247
223.81.200.252,13,247
223.81.201.19,12,247
223.81.201.232,12,247
223.81.200.72,12,247
223.81.200.229,12,247
223.81.200.35,11,247
223.81.200.224,13,247
223.81.201.194,13,247
223.81.200.121,12,247
223.81.201.6,11,247
223.81.201.35,12,247
223.81.201.251,12,247
223.81.201.204,12,247
223.81.200.245,11,247
223.81.200.13,12,247
223.81.201.248,12,247
223.81.201.36,12,247
223.81.201.118,12,247
223.81.201.249,11,247
223.81.201.142,13,247
223.81.201.197,12,247
223.81.201.154,12,247
223.81.200.219,12,247
223.81.200.191,12,247
223.81.200.216,12,247
223.81.201.254,13,247
223.81.200.69,12,247
223.81.200.230,12,247
223.81.201.57,12,247
223.81.201.215,12,247
223.81.200.57,12,247
223.81.200.246,13,247
223.81.200.34,12,247
223.81.200.59,12,247
223.81.201.213,12,247
223.81.201.103,12,247
223.81.200.18,12,247
223.81.201.38,12,247
223.81.201.208,12,247
223.81.200.90,12,247
223.81.200.117,12,247
223.81.201.41,13,247
223.81.200.106,12,247
223.81.201.145,12,247
223.81.201.176,13,247
223.81.200.142,12,247
223.81.201.198,12,247
223.81.201.231,12,247
223.81.200.244,11,247
223.81.201.130,11,247
223.81.201.135,12,247
223.81.200.118,12,247
223.81.200.163,12,247
223.81.200.206,12,247
223.81.201.69,12,247
223.81.200.235,16,247
223.81.201.150,15,247
223.81.200.213,12,247
223.81.200.52,12,247
223.81.201.171,12,247
223.81.200.119,12,247
223.81.200.137,12,247
223.81.200.143,12,247
223.81.201.170,12,247
223.81.201.228,12,247
223.81.200.197,12,247
223.81.200.208,12,247
223.81.201.109,13,247
223.81.200.10,13,247
223.81.200.76,18,247
223.81.201.187,13,247
223.81.201.201,12,247
223.81.200.56,15,247
223.81.201.144,12,247
223.81.201.205,12,247
223.81.200.225,12,247
223.81.200.120,12,247
223.81.200.6,12,247
223.81.201.162,12,247
223.81.201.22,15,247
223.81.200.138,12,247
223.81.200.74,12,247
223.81.201.216,12,247
223.81.201.212,11,247
223.81.200.91,12,247
223.81.201.24,12,247
223.81.201.104,13,247
223.81.201.250,12,247
223.81.200.1,12,247
223.81.200.17,12,247
223.81.200.93,12,247
223.81.201.243,12,247
223.81.201.101,12,247
223.81.200.98,12,247
223.81.201.46,12,247
223.81.201.97,11,247
223.81.201.146,12,247
223.81.200.236,12,247
223.81.200.43,15,247
223.81.200.217,12,247
223.81.200.58,12,247
223.81.201.15,12,247
223.81.200.32,12,247
223.81.201.29,13,247
223.81.200.239,12,247
223.81.201.136,11,247
223.81.200.234,13,247
223.81.201.66,12,247
223.81.201.236,12,247
223.81.201.230,12,247
223.81.201.80,12,247
223.81.201.33,12,247
223.81.201.155,12,247
223.81.201.52,15,247
223.81.200.77,13,247
223.81.201.42,12,247
223.81.200.227,12,247
223.81.201.88,15,247
223.81.200.3,13,247
223.81.200.193,12,247
223.81.200.55,12,247
223.81.200.168,15,247
223.81.201.74,12,247
223.81.200.11,14,247
223.81.201.95,12,247
223.81.200.39,12,247
223.81.201.169,12,247
223.81.200.135,12,247
223.81.201.105,12,247
223.81.200.97,12,247
223.81.201.202,12,247
223.81.200.134,13,247
223.81.201.235,12,247
223.81.200.0,12,247
223.81.201.192,12,247
223.81.201.214,12,247
223.81.200.48,12,247
223.81.200.212,12,247
223.81.201.174,12,247
223.81.201.168,13,247
223.81.201.68,12,247
223.81.200.165,12,247
223.81.201.234,12,247
223.81.201.32,11,247
223.81.201.189,12,247
223.81.200.128,12,247
223.81.200.240,11,247
223.81.200.87,12,247
223.81.201.54,11,247
223.81.200.147,12,247
223.81.200.207,12,247
223.81.200.220,11,247
223.81.200.129,12,247
223.81.200.65,12,247
223.81.200.53,12,247
223.81.200.218,12,247
223.81.201.4,13,247
223.81.201.78,12,247
223.81.201.96,11,247
223.81.200.232,13,247
223.81.201.110,11,247
223.81.201.185,15,247
223.81.201.70,12,247
223.81.201.114,12,247
223.81.200.82,12,247
223.81.201.82,12,247
223.81.200.139,11,247
223.81.200.169,12,247
223.81.201.2,12,247
223.81.201.222,13,247
223.81.201.30,12,247
223.81.200.103,12,247
223.81.201.17,11,247
223.81.201.134,12,247
223.81.200.172,12,247
223.81.201.1,13,247
223.81.200.123,12,247
223.81.201.177,12,247
223.81.200.189,13,247
223.81.201.219,12,247
223.81.200.152,12,247
223.81.201.55,12,247
223.81.200.122,12,247
223.81.200.158,12,247
223.81.200.94,12,247
223.81.200.36,13,247
223.81.200.210,12,247
223.81.200.198,12,247
223.81.201.0,12,247
223.81.200.95,12,247
223.81.200.111,12,247
223.81.201.242,12,247
223.81.200.102,12,247
223.81.201.225,12,247
223.81.200.247,12,247
223.81.201.186,12,247
223.81.200.167,12,247
223.81.200.21,12,247
223.81.201.160,12,247
223.81.200.222,12,247
223.81.201.49,13,247
223.81.201.117,12,247
223.81.201.199,12,247
223.81.200.226,12,247
223.81.201.76,12,247
223.81.201.18,12,247
223.81.201.3,16,247
223.81.200.73,16,247
223.81.201.233,12,247
223.81.200.160,13,247
223.81.201.178,12,247
223.81.201.83,13,247
223.81.200.209,13,247
223.81.200.141,12,247
223.81.200.67,13,247
223.81.200.131,13,247
223.81.200.92,12,247
223.81.200.140,12,247
223.81.200.104,13,247
223.81.201.123,12,247
223.81.200.37,12,247
223.81.200.125,12,247
223.81.201.226,13,247
223.81.200.9,12,247
223.81.200.185,13,247
223.81.200.22,12,247
223.81.200.215,12,247
223.81.201.253,14,247
223.81.201.73,14,247
223.81.201.238,12,247
223.81.201.21,12,247
223.81.201.48,14,247
223.81.201.44,12,247
223.81.201.79,12,247
223.81.201.90,12,247
223.81.201.63,12,247
223.81.200.101,12,247
223.81.200.157,11,247
223.81.200.175,13,247
223.81.201.81,12,247
223.81.201.58,13,247
223.81.201.218,12,247
223.81.200.136,12,247
223.81.200.248,12,247
223.81.200.211,12,247
223.81.201.203,12,247
223.81.201.246,12,247
223.81.200.100,12,247
223.81.200.49,12,247
223.81.200.124,12,247
223.81.201.39,12,247
223.81.200.14,12,247
223.81.201.140,12,247
223.81.201.137,12,247
223.81.201.5,13,247
223.81.201.34,12,247
223.81.201.121,12,247
223.81.201.128,12,247
223.81.201.193,13,247
223.81.200.254,12,247
223.81.200.60,13,247
223.81.200.83,12,247
223.81.200.108,15,247
223.81.200.113,12,247
223.81.200.105,13,247
223.81.200.116,12,247
223.81.201.11,13,247
223.81.201.190,15,247
223.81.200.79,12,247
223.81.201.31,11,247
223.81.200.5,14,247
223.81.201.138,13,247
223.81.200.188,12,247
223.81.201.53,12,247
223.81.201.20,12,247
223.81.200.173,11,247
223.81.201.157,12,247
223.81.201.153,13,247
223.81.200.4,12,247
223.81.200.126,11,247
223.81.200.249,12,247
223.81.200.195,12,247
223.81.201.139,12,247
223.81.201.99,12,247
223.81.200.202,12,247
223.81.201.116,13,247
223.81.200.223,12,247
223.81.200.190,12,247
223.81.200.194,12,247
223.81.200.156,12,247
223.81.200.170,12,247
223.81.200.50,12,247
223.81.200.70,13,247
223.81.201.184,12,247
223.81.200.110,13,247
223.81.201.164,12,247
223.81.200.23,11,247
223.81.201.113,12,247
223.81.200.146,12,247
223.81.201.247,12,247
223.81.201.65,13,247
223.81.201.210,12,247
223.81.200.237,11,247
223.81.200.228,12,247
