ip,rtt,ttl
119.166.7.238,6,55
119.166.48.131,8,55
119.166.49.178,7,55
119.166.3.70,7,55
119.166.15.252,1,55
119.166.27.76,7,55
119.166.42.70,9,55
119.166.11.254,6,55
119.166.52.234,4,55
119.166.8.174,3,55
119.166.34.214,3,55
119.166.54.25,5,55
119.166.9.144,6,55
119.166.21.112,3,55
119.166.10.53,5,55
119.166.55.57,8,55
119.166.2.146,8,55
119.166.17.123,9,55
119.166.55.241,8,55
119.166.5.166,5,55
119.166.22.239,8,55
119.166.15.13,3,55
119.166.14.43,7,55
119.166.62.137,8,55
119.166.40.91,9,55
119.166.15.178,2,55
119.166.40.212,4,55
119.166.20.129,4,55
119.166.46.66,4,55
119.166.1.97,8,55
119.166.46.187,4,55
119.166.35.133,8,55
119.166.4.117,8,55
119.166.11.240,5,55
119.166.19.159,3,55
119.166.25.177,8,55
119.166.49.252,2,55
119.166.27.56,2,55
119.166.26.147,8,55
119.166.10.191,6,55
119.166.17.109,3,55
119.166.1.187,8,55
119.166.31.122,7,55
119.166.6.148,8,55
119.166.46.241,5,55
119.166.54.220,6,55
119.166.4.207,4,55
119.166.1.207,4,55
119.166.16.60,9,55
119.166.22.225,8,55
119.166.36.255,9,55
119.166.12.222,6,55
119.166.34.150,8,55
119.166.54.99,8,55
119.166.40.27,9,55
119.166.21.176,5,55
119.166.11.25,6,55
119.166.4.227,8,55
119.166.42.230,8,55
119.166.28.243,8,55
119.166.18.91,8,55
119.166.31.108,3,21
119.166.52.42,8,55
119.166.23.207,7,55
119.166.45.32,5,55
119.166.46.2,4,55
119.166.11.45,2,55
119.166.16.150,3,55
119.166.55.18,6,55
119.166.27.194,7,55
119.166.49.188,4,55
119.166.22.10,2,55
119.166.29.225,8,55
119.166.7.200,5,55
119.166.54.35,6,55
119.166.54.200,8,119
119.166.28.28,3,55
119.166.22.30,3,55
119.166.60.166,3,55
119.166.41.74,9,55
119.166.42.216,10,55
119.166.8.136,6,55
119.166.53.65,9,55
119.166.52.28,5,55
119.166.14.5,1,55
119.166.62.224,8,55
119.166.30.149,4,55
119.166.0.147,8,55
119.166.28.48,4,55
119.166.43.198,4,55
119.166.6.188,4,55
119.166.41.167,9,55
119.166.3.167,7,55
119.166.30.169,3,55
119.166.5.237,4,55
119.166.13.6,1,55
119.166.47.128,12,55
119.166.9.241,2,55
119.166.42.1,8,55
119.166.55.82,10,55
119.166.60.152,6,55
119.166.36.46,9,55
119.166.12.250,6,55
119.166.18.131,7,55
119.166.33.142,3,55
119.166.15.110,1,55
119.166.42.21,4,55
119.166.51.69,8,55
119.166.1.130,5,55
119.166.4.130,7,55
119.166.17.180,3,55
119.166.61.134,4,55
119.166.18.119,3,55
119.166.23.247,8,55
119.166.23.235,3,55
119.166.30.9,4,55
119.166.23.40,7,55
119.166.7.159,4,55
119.166.44.250,4,55
119.166.10.204,8,55
119.166.26.244,12,55
119.166.4.150,9,55
119.166.0.180,11,55
119.166.55.192,7,55
119.166.8.95,6,55
119.166.7.237,6,55
119.166.48.180,8,55
119.166.16.73,3,55
119.166.3.200,8,55
119.166.34.247,10,55
119.166.29.58,7,55
119.166.29.253,4,55
119.166.32.130,13,55
119.166.31.179,9,55
119.166.13.220,3,55
119.166.8.173,2,55
119.166.53.27,5,55
119.166.10.18,2,55
119.166.40.124,5,55
119.166.1.35,8,55
119.166.1.217,3,55
119.166.16.93,8,55
119.166.21.209,8,55
119.166.4.237,6,55
119.166.37.251,1,55
119.166.14.42,3,55
119.166.62.186,4,55
119.166.43.238,9,55
119.166.19.80,7,55
119.166.46.99,5,55
119.166.15.143,5,55
119.166.11.55,2,55
119.166.4.55,7,55
119.166.43.31,9,55
119.166.43.226,5,55
119.166.25.98,8,55
119.166.19.158,7,55
119.166.50.29,5,55
119.166.21.3,5,55
119.166.0.137,5,55
119.166.10.129,3,55
119.166.35.210,2,55
119.166.27.227,7,55
119.166.41.87,5,55
119.166.30.92,8,55
119.166.16.180,7,55
119.166.47.156,4,55
119.166.52.99,8,55
119.166.33.101,3,55
119.166.25.176,11,55
119.166.27.21,4,55
119.166.54.132,5,55
119.166.3.157,8,55
119.166.33.179,2,55
119.166.38.234,8,55
119.166.7.183,8,55
119.166.9.231,6,55
119.166.21.114,4,55
119.166.41.107,4,55
119.166.41.180,9,55
119.166.22.40,7,55
119.166.40.157,4,55
119.166.1.155,3,55
119.166.28.58,2,55
119.166.41.200,4,55
119.166.27.132,11,55
119.166.50.248,10,55
119.166.61.162,8,55
119.166.44.209,4,55
119.166.8.119,6,55
119.166.7.140,7,55
119.166.20.216,3,55
119.166.46.132,4,55
119.166.15.100,6,55
119.166.55.95,6,55
119.166.30.179,8,55
119.166.13.244,1,55
119.166.45.31,4,55
119.166.48.139,9,55
119.166.13.201,5,55
119.166.19.104,4,55
119.166.52.242,4,55
119.166.41.12,5,55
119.166.50.62,7,55
119.166.36.56,3,55
119.166.0.159,8,55
119.166.10.249,7,55
119.166.6.192,7,55
119.166.53.64,5,55
119.166.25.122,8,55
119.166.62.145,9,55
119.166.34.237,2,55
119.166.54.165,4,55
119.166.3.179,5,55
119.166.16.118,3,55
119.166.42.31,5,55
119.166.8.24,2,55
119.166.25.79,14,21
119.166.9.253,6,55
119.166.40.114,7,55
119.166.51.99,3,55
119.166.21.234,4,55
119.166.50.173,7,55
119.166.5.224,8,55
119.166.13.10,10,55
119.166.12.42,7,55
119.166.18.135,8,55
119.166.39.2,2,55
119.166.8.216,7,55
119.166.15.122,1,55
119.166.55.20,4,55
119.166.27.252,3,55
119.166.55.202,3,55
119.166.46.89,8,55
119.166.17.167,8,55
119.166.23.251,10,55
119.166.14.85,4,55
119.166.44.233,8,55
119.166.20.238,4,55
119.166.44.190,4,55
119.166.30.13,9,55
119.166.48.163,9,55
119.166.19.201,8,55
119.166.54.122,4,55
119.166.23.27,3,55
119.166.2.129,6,55
119.166.1.243,8,55
119.166.25.219,3,55
119.166.53.10,5,55
119.166.48.120,8,55
119.166.35.3,2,55
119.166.5.7,4,55
119.166.41.225,8,55
119.166.32.134,3,55
119.166.40.136,8,55
119.166.11.81,7,55
119.166.2.9,7,55
119.166.38.11,2,55
119.166.7.141,4,55
119.166.62.169,3,55
119.166.33.222,3,55
119.166.7.86,8,55
119.166.52.223,8,55
119.166.17.92,3,55
119.166.5.233,5,55
119.166.43.242,6,55
119.166.2.177,10,55
119.166.12.51,1,55
119.166.22.208,4,55
119.166.46.111,9,55
119.166.43.18,4,55
119.166.55.140,7,55
119.166.47.172,7,55
119.166.13.202,3,55
119.166.19.29,7,55
119.166.8.251,8,55
119.166.50.41,7,55
119.166.22.66,6,55
119.166.11.103,6,55
119.166.14.120,7,55
119.166.54.144,4,55
119.166.0.119,5,55
119.166.16.228,8,55
119.166.28.226,8,55
119.166.52.86,6,55
119.166.17.176,8,55
119.166.6.196,5,55
119.166.24.145,3,55
119.166.49.4,6,55
119.166.23.36,5,55
119.166.24.200,9,55
119.166.13.14,5,55
119.166.61.178,7,55
119.166.25.25,7,55
119.166.53.107,5,55
119.166.19.236,8,55
119.166.3.139,8,55
119.166.30.205,3,55
119.166.22.88,8,119
119.166.25.254,3,55
119.166.36.82,3,55
119.166.36.224,2,55
119.166.28.106,8,55
119.166.29.54,8,55
119.166.60.210,8,55
119.166.31.175,5,55
119.166.33.28,10,55
119.166.33.83,9,55
119.166.23.255,3,55
119.166.42.199,9,55
119.166.38.161,2,55
119.166.38.216,3,55
119.166.63.175,3,55
119.166.0.221,6,55
119.166.42.57,4,55
119.166.52.11,6,55
119.166.37.52,7,55
119.166.30.17,11,55
119.166.44.191,8,55
119.166.44.136,10,55
119.166.39.134,7,55
119.166.20.198,3,55
119.166.3.241,8,55
119.166.36.104,7,55
119.166.26.216,7,55
119.166.42.79,4,55
119.166.55.228,7,55
119.166.5.254,8,55
119.166.43.27,9,55
119.166.32.138,11,55
119.166.48.66,9,55
119.166.45.109,9,55
119.166.34.219,12,55
119.166.15.184,3,55
119.166.12.72,1,55
119.166.60.135,4,55
119.166.52.95,7,55
119.166.52.169,8,55
119.166.52.224,9,55
119.166.5.236,9,55
119.166.55.250,12,55
119.166.17.197,10,55
119.166.43.246,6,55
119.166.62.72,7,55
119.166.62.127,8,55
119.166.53.142,8,55
119.166.21.44,7,55
119.166.23.57,4,55
119.166.12.54,5,55
119.166.60.219,8,55
119.166.47.176,5,55
119.166.29.75,8,55
119.166.54.104,5,55
119.166.2.73,11,55
119.166.23.39,10,55
119.166.31.196,9,55
119.166.46.173,8,55
119.166.37.73,8,55
119.166.2.158,11,55
119.166.29.57,10,55
119.166.6.134,7,55
119.166.50.103,3,55
119.166.11.167,1,55
119.166.5.178,5,55
119.166.12.208,1,55
119.166.31.178,7,55
119.166.43.48,8,55
119.166.17.36,4,55
119.166.11.252,2,55
119.166.37.55,7,55
119.166.12.198,1,55
119.166.52.116,4,55
119.166.18.77,8,55
119.166.54.206,5,55
119.166.22.152,3,55
119.166.6.43,5,55
119.166.17.121,9,246
119.166.52.98,5,55
119.166.29.211,3,55
119.166.23.183,4,55
119.166.12.117,7,55
119.166.22.237,8,55
119.166.28.170,8,55
119.166.31.35,3,55
119.166.32.76,5,55
119.166.17.242,7,55
119.166.29.201,6,55
119.166.28.255,9,55
119.166.7.91,7,55
119.166.3.133,7,55
119.166.37.209,4,55
119.166.23.102,5,55
119.166.36.168,8,55
119.166.31.120,8,55
119.166.32.66,8,55
119.166.36.253,2,55
119.166.42.143,5,55
119.166.43.184,4,55
119.166.29.120,8,55
119.166.37.199,7,55
119.166.6.231,6,55
119.166.19.34,8,55
119.166.15.76,1,55
119.166.0.13,3,55
119.166.31.241,4,55
119.166.43.174,4,55
119.166.5.191,7,55
119.166.7.7,4,55
119.166.13.49,6,55
119.166.47.114,10,55
