ip,rtt,ttl
39.77.52.242,2,55
39.77.98.158,4,55
39.77.98.200,3,55
39.77.72.93,7,55
39.77.53.109,3,55
39.77.22.166,8,55
39.77.100.237,3,55
39.77.7.0,3,55
39.77.39.15,7,55
39.77.78.35,8,55
39.77.82.198,2,55
39.77.97.16,4,55
39.77.96.183,7,55
39.77.70.237,4,55
39.77.69.42,8,55
39.77.40.94,7,55
39.77.37.71,4,55
39.77.40.200,8,55
39.77.32.28,4,55
39.77.50.210,7,55
39.77.101.248,8,55
39.77.91.59,6,55
39.77.54.152,2,55
39.77.81.22,8,55
39.77.55.19,2,55
39.77.55.18,8,55
39.77.31.110,8,55
39.77.12.240,4,55
39.77.24.243,7,55
39.77.90.178,6,55
39.77.78.224,8,55
39.77.112.248,3,55
39.77.20.170,3,55
39.77.58.2,3,55
39.77.40.31,5,55
39.77.97.35,4,55
39.77.51.40,4,55
39.77.82.152,8,55
39.77.51.146,2,55
39.77.96.154,14,55
39.77.79.26,13,119
39.77.83.94,10,55
39.77.34.71,5,55
39.77.63.200,9,246
39.77.64.67,8,55
39.77.64.66,8,55
39.77.65.224,2,55
39.77.115.79,4,55
39.77.120.175,6,55
39.77.66.91,7,55
39.77.42.169,10,55
39.77.66.90,10,55
39.77.117.116,3,55
39.77.95.175,4,55
39.77.57.9,8,55
39.77.24.211,8,55
39.77.101.219,7,55
39.77.114.92,5,55
39.77.90.132,8,55
39.77.58.88,4,55
39.77.82.210,8,55
39.77.91.74,6,55
39.77.40.209,8,55
39.77.58.194,9,55
39.77.9.73,1,55
39.77.92.186,7,55
39.77.62.104,8,55
39.77.125.43,2,55
39.77.125.85,2,55
39.77.93.24,7,55
39.77.73.28,6,55
39.77.121.240,2,55
39.77.5.108,8,55
39.77.60.175,3,55
39.77.96.108,3,55
39.77.90.190,1,55
39.77.39.108,4,55
39.77.100.240,9,55
39.77.118.127,7,55
39.77.69.74,8,55
39.77.97.50,3,55
39.77.51.72,3,55
39.77.11.117,2,55
39.77.11.92,2,55
39.77.7.229,7,55
39.77.61.254,7,55
39.77.36.116,4,55
39.77.96.166,3,55
39.77.123.84,2,55
39.77.102.115,2,55
39.77.68.81,8,55
39.77.76.11,6,55
39.77.101.173,8,55
39.77.13.213,8,55
39.77.69.160,8,55
39.77.58.120,8,55
39.77.49.217,467,55
39.77.51.155,2,55
39.77.103.227,3,55
39.77.81.212,2,55
39.77.17.105,2,55
39.77.81.90,8,55
39.77.53.115,8,55
39.77.81.213,9,55
39.77.55.25,8,55
39.77.19.47,4,55
39.77.19.22,7,55
39.77.112.251,4,55
39.77.50.54,3,55
39.77.118.98,2,55
39.77.127.69,2,55
39.77.39.76,7,55
39.77.61.191,4,55
39.77.79.58,5,55
39.77.62.30,3,55
39.77.76.97,4,55
39.77.7.119,8,55
39.77.101.231,8,55
39.77.127.158,6,55
39.77.16.5,8,55
39.77.118.235,8,55
39.77.117.119,4,55
39.77.58.203,8,55
39.77.71.65,9,55
39.77.6.153,8,55
39.77.78.65,5,55
39.77.57.102,3,55
39.77.7.183,4,55
39.77.123.103,3,55
39.77.25.184,4,55
39.77.122.222,7,55
39.77.13.103,9,55
39.77.114.126,10,55
39.77.69.97,12,55
39.77.82.242,12,55
39.77.79.144,11,55
39.77.69.192,10,55
39.77.62.113,9,55
39.77.21.146,4,55
39.77.4.173,2,55
39.77.92.254,8,55
39.77.4.252,8,55
39.77.79.250,54,55
39.77.23.63,8,55
39.77.23.88,7,55
39.77.93.92,3,55
39.77.10.157,2,55
39.77.93.215,3,55
39.77.93.214,4,55
39.77.10.236,6,55
39.77.26.150,6,55
39.77.5.43,8,55
39.77.121.243,6,55
39.77.81.249,2,55
39.77.2.163,2,55
39.77.90.222,2,55
39.77.15.151,4,55
39.77.127.177,2,55
39.77.113.242,4,55
39.77.50.22,8,55
39.77.118.52,6,55
39.77.13.234,4,55
39.77.70.247,4,55
39.77.30.90,2,55
39.77.13.167,9,55
39.77.76.34,8,55
39.77.118.250,8,55
39.77.83.178,7,55
39.77.11.27,2,55
39.77.70.19,8,55
39.77.99.23,7,55
39.77.18.87,7,55
39.77.99.24,8,55
39.77.18.166,10,55
39.77.34.224,5,55
39.77.89.229,1,55
39.77.20.67,4,55
39.77.122.176,2,55
39.77.57.70,4,55
39.77.7.125,3,55
39.77.123.118,1,55
39.77.15.215,5,55
39.77.25.74,6,55
39.77.37.89,5,55
39.77.118.110,7,55
39.77.68.174,9,55
39.77.71.74,4,55
39.77.96.198,8,55
39.77.79.81,8,55
39.77.91.52,7,55
39.77.16.26,7,55
39.77.33.51,4,119
39.77.124.230,6,55
39.77.126.250,1,55
39.77.95.205,4,55
39.77.60.236,4,55
39.77.25.138,3,55
39.77.24.108,8,55
39.77.75.111,6,55
39.77.13.109,5,55
39.77.97.134,2,55
39.77.80.3,3,55
39.77.127.192,6,55
39.77.102.7,8,55
39.77.40.49,8,55
39.77.83.9,8,55
39.77.41.149,5,55
39.77.22.207,7,55
39.77.37.209,5,55
39.77.37.184,6,55
39.77.81.219,8,55
39.77.36.235,3,55
39.77.18.213,7,55
39.77.91.84,2,55
39.77.102.199,4,55
39.77.90.245,7,55
39.77.102.93,8,55
39.77.31.72,8,46
39.77.31.151,8,55
39.77.22.254,9,55
39.77.27.170,4,55
39.77.68.142,4,55
39.77.101.14,8,55
39.77.78.158,4,55
39.77.114.18,3,55
39.77.82.86,10,55
39.77.39.195,9,55
39.77.96.221,8,55
39.77.37.110,7,55
39.77.50.251,12,55
39.77.97.60,10,55
39.77.91.167,9,55
39.77.120.174,4,55
39.77.4.198,2,55
39.77.115.159,3,55
39.77.52.95,8,55
39.77.31.198,3,55
39.77.115.158,4,55
39.77.34.112,7,55
39.77.75.79,6,55
39.77.54.37,10,55
39.77.113.25,5,55
39.77.118.142,3,55
39.77.36.13,7,55
39.77.102.125,3,55
39.77.38.229,7,55
39.77.90.66,6,55
39.77.102.30,7,55
39.77.78.126,10,55
39.77.58.43,8,55
39.77.40.70,8,55
39.77.114.104,8,55
39.77.114.210,7,55
39.77.97.143,7,55
39.77.10.182,1,55
39.77.125.164,2,55
39.77.125.42,11,55
39.77.125.165,9,55
39.77.42.131,9,55
39.77.93.221,9,55
39.77.42.210,8,55
39.77.55.203,8,55
39.77.63.53,3,55
39.77.18.112,2,55
39.77.10.78,7,55
39.77.64.226,4,55
39.77.43.1,7,55
39.77.64.251,7,55
39.77.82.54,2,55
39.77.50.141,3,55
39.77.43.153,8,55
39.77.117.149,7,55
39.77.96.42,8,55
39.77.36.241,7,55
39.77.118.228,2,55
39.77.119.78,4,55
39.77.101.107,3,55
39.77.61.209,8,55
39.77.90.34,6,55
39.77.39.201,4,55
39.77.51.16,3,55
39.77.123.96,2,55
39.77.114.41,4,55
39.77.127.84,6,55
39.77.57.189,9,55
39.77.50.205,8,55
39.77.69.115,8,55
39.77.123.202,6,55
39.77.114.136,9,55
39.77.53.156,2,55
39.77.22.153,3,55
39.77.18.8,14,55
39.77.53.77,13,55
39.77.6.50,7,55
39.77.49.175,6,55
39.77.66.250,10,55
39.77.67.19,10,55
39.77.72.14,2,55
39.77.122.17,7,55
39.77.12.74,9,55
39.77.114.219,7,55
39.77.55.66,3,55
39.77.53.203,4,55
39.77.22.49,9,55
39.77.54.243,8,55
39.77.31.97,8,55
39.77.126.91,1,55
39.77.56.223,3,55
39.77.96.10,8,55
39.77.61.99,8,55
39.77.118.165,7,55
39.77.57.253,8,55
39.77.24.45,3,55
39.77.58.64,4,55
39.77.60.133,10,55
39.77.119.4,12,55
39.77.113.118,9,55
39.77.69.5,7,55
39.77.123.128,5,55
39.77.79.99,6,55
39.77.119.87,4,55
39.77.50.147,8,21
39.77.123.33,7,55
39.77.61.163,9,55
39.77.80.199,4,55
39.77.61.230,9,55
39.77.64.35,3,55
39.77.64.114,3,55
39.77.30.249,9,55
39.77.115.165,6,55
39.77.55.113,7,55
39.77.77.3,7,55
39.77.6.33,2,55
39.77.24.5,3,55
39.77.19.220,8,55
39.77.68.39,5,55
39.77.13.87,4,55
39.77.117.242,8,55
39.77.57.195,7,55
39.77.83.27,2,55
39.77.69.69,4,55
39.77.127.202,2,55
39.77.123.211,2,55
39.77.127.107,6,55
39.77.125.171,2,55
39.77.66.59,3,55
39.77.5.21,2,55
39.77.64.161,3,55
39.77.33.210,7,55
39.77.86.44,2,55
39.77.42.156,8,55
39.77.66.138,8,55
39.77.12.17,3,55
39.77.27.67,4,55
39.77.122.110,2,55
39.77.113.86,3,55
39.77.15.135,4,55
39.77.78.245,5,55
39.77.61.105,8,55
39.77.76.73,9,55
39.77.92.107,4,55
39.77.72.252,6,55
39.77.73.75,6,55
39.77.11.5,6,55
39.77.19.203,3,55
39.77.38.166,4,55
39.77.94.143,8,55
39.77.6.139,3,55
39.77.126.184,2,55
39.77.78.23,6,55
39.77.82.173,3,55
39.77.117.210,6,55
39.77.7.76,8,55
39.77.69.11,7,55
39.77.79.53,7,55
39.77.79.120,8,55
39.77.8.31,2,55
39.77.98.83,3,55
39.77.73.122,4,55
39.77.18.191,4,55
39.77.76.122,5,55
39.77.81.181,8,55
39.77.14.15,3,55
39.77.94.118,6,55
39.77.82.237,8,55
39.77.102.48,8,55
39.77.83.48,8,55
39.77.103.148,4,55
39.77.52.254,3,55
39.77.4.116,4,55
39.77.22.232,5,21
39.77.76.169,7,55
39.77.55.12,8,55
39.77.12.123,3,55
39.77.99.208,8,55
39.77.23.244,7,55
39.77.38.126,8,55
39.77.122.78,1,55
39.77.90.153,2,46
39.77.31.176,8,55
39.77.89.187,2,55
39.77.27.50,9,55
39.77.36.219,4,55
39.77.90.217,2,55
39.77.43.50,9,55
39.77.49.112,8,55
39.77.91.28,2,55
39.77.126.152,6,55
39.77.78.251,5,55
39.77.54.164,2,55
39.77.93.183,3,55
39.77.88.77,1,55
39.77.66.84,8,55
39.77.49.72,3,55
39.77.56.160,6,55
39.77.95.163,7,55
39.77.24.94,7,55
39.77.39.179,4,55
39.77.25.31,6,55
39.77.97.4,3,55
39.77.7.16,8,55
39.77.114.59,4,55
39.77.101.194,8,55
39.77.82.179,9,55
39.77.96.193,8,55
39.77.25.242,8,55
39.77.18.30,3,55
39.77.63.212,3,55
39.77.116.62,5,55
39.77.94.53,6,55
39.77.65.236,10,55
39.77.73.21,8,55
39.77.22.71,9,55
39.77.38.109,5,55
39.77.116.87,7,55
39.77.56.120,8,55
39.77.27.156,8,55
39.77.100.228,8,55
39.77.13.0,4,55
39.77.102.69,2,55
39.77.90.159,6,55
39.77.102.2,6,55
39.77.118.183,8,55
39.77.37.147,4,55
39.77.123.51,6,55
39.77.124.151,2,55
39.77.31.15,3,55
39.77.120.186,2,55
39.77.60.30,3,55
39.77.99.118,8,55
39.77.120.211,7,55
39.77.67.232,4,55
39.77.48.171,9,55
39.77.96.135,4,55
39.77.113.205,4,55
39.77.50.125,9,55
39.77.0.107,5,55
39.77.81.102,9,55
39.77.112.239,2,55
39.77.74.169,6,55
39.77.49.55,8,55
39.77.24.227,9,55
39.77.114.13,5,55
39.77.118.73,7,55
39.77.122.197,6,55
39.77.57.173,12,55
39.77.101.200,12,55
39.77.114.80,10,55
39.77.61.83,8,55
39.77.118.137,8,55
39.77.118.204,7,55
39.77.127.125,30,55
39.77.42.74,4,55
39.77.115.127,8,55
39.77.115.206,7,55
39.77.43.139,3,55
39.77.5.69,8,55
39.77.127.15,2,55
39.77.50.98,2,55
39.77.56.103,8,55
39.77.68.245,4,55
39.77.113.211,5,55
39.77.117.107,9,55
39.77.36.132,8,55
39.77.123.72,2,55
39.77.9.47,5,55
39.77.51.53,9,55
39.77.125.133,2,55
39.77.93.208,3,55
39.77.64.139,2,55
39.77.115.253,2,55
39.77.11.53,2,55
39.77.60.13,2,55
39.77.77.176,4,55
39.77.127.146,3,55
39.77.49.161,9,55
39.77.58.101,9,55
39.77.15.31,5,55
39.77.93.104,2,55
39.77.99.17,3,55
39.77.126.3,1,55
39.77.66.163,3,55
39.77.53.20,7,55
39.77.18.239,8,55
39.77.89.124,4,55
39.77.39.92,5,55
39.77.86.242,9,55
39.77.57.146,4,55
39.77.12.44,9,55
39.77.56.209,8,55
39.77.127.79,2,55
39.77.12.107,8,55
39.77.118.79,4,55
39.77.17.79,2,55
39.77.98.169,3,55
39.77.4.96,8,55
39.77.4.107,8,55
39.77.74.112,2,55
39.77.60.119,3,55
39.77.95.100,5,55
39.77.89.84,6,55
39.77.20.37,5,55
39.77.19.230,8,55
39.77.78.229,5,55
39.77.122.203,6,55
39.77.10.91,2,55
39.77.63.234,3,55
39.77.62.11,9,55
39.77.76.147,7,55
39.77.68.25,6,55
39.77.5.176,9,55
39.77.77.159,8,55
39.77.95.60,8,55
39.77.127.21,5,55
39.77.50.38,8,55
39.77.68.218,8,55
39.77.82.157,8,55
39.77.69.173,8,55
39.77.21.120,5,55
39.77.9.58,6,55
39.77.27.140,8,55
39.77.57.86,8,55
39.77.70.228,4,55
39.77.8.126,2,55
39.77.3.178,2,55
39.77.15.42,4,55
39.77.30.64,4,55
39.77.18.21,3,55
39.77.11.160,2,55
39.77.86.225,3,55
39.77.115.152,8,55
39.77.34.185,6,55
39.77.60.252,3,55
39.77.1.237,6,55
39.77.78.202,5,55
39.77.100.125,9,55
39.77.96.113,8,55
39.77.8.140,4,55
39.77.14.110,5,55
39.77.79.157,8,55
39.77.8.200,6,55
39.77.125.158,1,55
39.77.88.55,3,55
39.77.19.90,2,55
39.77.43.27,7,55
39.77.35.176,5,55
39.77.89.67,7,55
39.77.112.176,6,55
39.77.81.124,3,55
39.77.78.9,8,55
39.77.94.31,3,55
39.77.125.54,6,55
39.77.4.117,7,55
39.77.23.131,2,55
39.77.31.6,8,55
39.77.38.199,4,55
39.77.112.136,7,55
39.77.117.44,8,55
39.77.6.199,7,55
39.77.68.158,4,55
39.77.82.130,8,55
39.77.101.178,9,55
39.77.14.124,4,55
39.77.14.184,4,55
39.77.83.85,11,55
39.77.90.110,4,55
39.77.8.2,6,55
39.77.91.65,6,55
39.77.26.81,7,55
39.77.16.172,8,55
39.77.10.101,2,55
39.77.99.96,3,55
39.77.43.60,3,55
