ip,rtt,ttl
60.209.165.125,5,55
60.209.171.10,7,55
60.209.197.82,6,55
60.209.181.19,1,55
60.209.131.79,6,55
60.209.212.235,11,55
60.209.219.87,6,55
60.209.177.75,6,55
60.209.133.161,12,55
60.209.171.22,7,55
60.209.167.58,6,55
60.209.193.76,8,55
60.209.187.220,6,55
60.209.167.181,6,55
60.209.138.120,10,55
60.209.173.78,2,55
60.209.217.205,7,55
60.209.132.117,9,55
60.209.193.195,12,55
60.209.139.158,1,55
60.209.228.65,2,55
60.209.135.64,3,55
60.209.133.42,13,55
60.209.218.175,16,55
60.209.212.236,12,55
60.209.212.250,12,55
60.209.177.200,7,55
60.209.183.222,10,55
60.209.184.79,10,55
60.209.165.246,11,55
60.209.141.64,6,55
60.209.145.35,6,55
60.209.215.69,7,55
60.209.198.79,11,55
60.209.198.198,4,55
60.209.171.143,13,55
60.209.179.133,7,55
60.209.174.118,8,55
60.209.227.153,8,55
60.209.140.83,6,55
60.209.219.88,6,55
60.209.231.140,9,55
60.209.219.102,10,55
60.209.185.142,6,55
60.209.184.91,6,55
60.209.191.117,5,55
60.209.185.154,7,55
60.209.149.250,7,55
60.209.178.65,13,55
60.209.211.55,6,55
60.209.181.9,6,55
60.209.230.228,8,55
60.209.182.153,7,55
60.209.228.66,13,55
60.209.148.105,1,55
60.209.216.66,6,55
60.209.187.87,9,55
60.209.228.80,14,55
60.209.211.174,8,55
60.209.187.210,8,55
60.209.156.138,4,55
60.209.160.47,10,55
60.209.189.98,6,55
60.209.231.155,12,55
60.209.225.17,2,55
60.209.191.129,5,247
60.209.196.120,6,55
60.209.184.212,6,55
60.209.186.19,3,55
60.209.153.189,11,55
60.209.134.50,15,55
60.209.130.45,6,55
60.209.137.90,10,55
60.209.233.230,11,55
60.209.193.185,4,55
60.209.222.174,6,55
60.209.193.62,11,55
60.209.245.18,2,55
60.209.167.124,11,55
60.209.216.185,11,119
60.209.235.209,6,247
60.209.135.209,8,55
60.209.157.63,13,55
60.209.162.129,13,55
60.209.253.111,4,55
60.209.164.68,2,119
60.209.245.187,7,55
60.209.245.201,7,55
60.209.165.213,2,55
60.209.149.147,6,55
60.209.145.172,2,55
60.209.137.86,10,55
60.209.171.110,1,55
60.209.198.65,7,55
60.209.223.37,6,55
60.209.145.168,2,55
60.209.242.138,4,21
60.209.226.14,10,55
60.209.198.188,11,55
60.209.173.21,12,55
60.209.226.133,2,55
60.209.174.61,7,55
60.209.148.250,3,55
60.209.213.250,7,55
60.209.150.127,7,55
60.209.247.5,10,55
60.209.153.86,11,55
60.209.154.70,12,55
60.209.211.41,6,55
60.209.175.99,5,55
60.209.180.208,10,55
60.209.253.126,2,55
60.209.134.156,7,55
60.209.220.102,10,55
60.209.220.215,2,55
60.209.178.32,8,55
60.209.183.34,1,55
60.209.181.246,6,54
60.209.133.229,8,55
60.209.157.136,7,55
60.209.224.55,7,55
60.209.229.80,9,55
60.209.216.52,5,55
60.209.255.201,9,55
60.209.243.135,5,55
60.209.184.179,11,55
60.209.219.33,2,55
60.209.189.235,1,55
60.209.138.70,6,55
60.209.154.66,10,55
60.209.135.132,3,55
60.209.187.153,8,55
60.209.239.158,8,119
60.209.216.175,11,55
60.209.224.67,1,55
60.209.171.7,2,55
60.209.164.213,6,55
60.209.232.155,7,55
60.209.144.141,7,55
60.209.166.94,2,55
60.209.233.12,6,55
60.209.193.128,5,55
60.209.222.160,7,55
60.209.141.153,6,55
60.209.243.254,7,55
60.209.141.14,11,55
60.209.188.191,6,55
60.209.189.116,2,55
60.209.228.11,8,55
60.209.170.110,8,119
60.209.177.185,6,55
60.209.171.247,2,55
60.209.149.100,10,55
60.209.248.121,8,247
60.209.198.131,9,55
60.209.226.123,9,55
60.209.199.169,5,55
60.209.146.112,8,55
60.209.151.111,10,55
60.209.148.173,6,55
60.209.231.86,11,55
60.209.224.188,2,55
60.209.241.176,5,55
60.209.184.76,5,55
60.209.171.243,2,55
60.209.196.220,12,55
60.209.178.169,9,55
60.209.155.50,6,55
60.209.155.189,10,55
60.209.183.179,6,55
60.209.229.198,13,55
60.209.157.242,13,55
60.209.246.43,6,55
60.209.185.139,6,55
60.209.128.76,5,246
60.209.239.25,2,247
60.209.179.178,6,55
60.209.241.188,11,55
60.209.233.145,10,55
60.209.211.107,6,55
60.209.160.136,6,55
60.209.178.165,13,55
60.209.206.132,6,55
60.209.132.141,4,55
60.209.212.145,9,55
60.209.208.51,5,55
60.209.162.197,4,55
60.209.165.63,2,55
60.209.254.239,2,55
60.209.245.132,11,55
60.209.190.124,6,55
60.209.135.102,8,55
60.209.254.126,6,55
60.209.135.23,8,55
60.209.243.121,9,55
60.209.186.123,12,55
60.209.243.244,7,55
60.209.179.174,13,55
60.209.164.136,4,55
60.209.167.213,7,55
60.209.190.217,3,55
60.209.216.118,11,55
60.209.196.117,6,55
60.209.254.251,6,55
60.209.134.225,14,55
60.209.242.53,7,55
60.209.192.98,6,55
60.209.247.244,7,55
60.209.222.226,5,55
60.209.217.156,2,55
60.209.139.182,6,55
60.209.173.110,13,55
60.209.213.62,3,55
60.209.253.57,6,55
60.209.218.81,6,55
60.209.148.143,7,55
60.209.219.170,8,55
60.209.170.33,11,55
60.209.145.8,6,55
60.209.177.138,11,55
60.209.246.176,1,55
60.209.192.94,6,55
60.209.197.101,6,55
60.209.174.11,7,55
60.209.226.66,10,55
60.209.227.104,2,55
60.209.174.150,13,55
60.209.181.41,11,55
60.209.219.51,2,55
60.209.135.86,2,55
60.209.184.29,3,55
60.209.228.148,8,55
60.209.197.97,2,55
60.209.255.116,6,55
60.209.187.242,2,55
60.209.149.223,25,55
60.209.132.21,12,55
60.209.162.167,5,55
60.209.230.179,12,55
60.209.183.102,6,55
60.209.156.162,13,55
60.209.231.223,8,55
60.209.228.29,12,55
60.209.208.196,8,55
60.209.149.169,6,55
60.209.233.112,6,55
60.209.153.162,11,55
60.209.187.103,8,55
60.209.193.217,5,55
60.209.243.187,7,55
60.209.193.78,11,55
60.209.231.104,4,55
60.209.139.62,10,55
60.209.161.109,8,55
60.209.190.47,1,55
60.209.148.127,6,55
60.209.164.106,6,55
60.209.134.213,2,55
60.209.153.108,10,55
60.209.130.31,6,55
60.209.215.88,5,55
60.209.213.207,12,55
60.209.170.3,1,55
60.209.220.212,13,55
60.209.152.66,8,246
60.209.196.22,2,55
60.209.220.59,1,55
60.209.196.70,2,55
60.209.215.84,1,55
60.209.165.186,5,55
60.209.242.20,9,55
60.209.129.247,8,55
60.209.224.52,11,55
60.209.198.220,1,55
60.209.198.81,6,55
60.209.137.72,11,55
60.209.142.6,6,55
60.209.244.225,11,55
60.209.245.150,2,55
60.209.132.39,9,55
60.209.162.151,4,55
60.209.229.37,5,55
60.209.233.9,5,55
60.209.137.32,2,55
60.209.150.113,1,55
60.209.165.132,6,55
60.209.171.83,6,55
60.209.145.154,6,55
60.209.233.249,6,55
60.209.246.143,11,55
60.209.211.57,5,55
60.209.225.36,13,55
60.209.225.32,13,55
60.209.211.196,3,55
60.209.139.80,5,55
60.209.175.123,8,55
60.209.156.42,12,55
60.209.253.194,6,55
60.209.171.29,1,55
60.209.183.72,10,55
60.209.149.157,5,55
60.209.255.83,6,55
60.209.178.5,8,55
60.209.145.114,6,55
60.209.233.245,1,55
60.209.153.96,5,55
60.209.177.207,11,55
60.209.184.152,10,55
60.209.150.73,9,55
60.209.216.207,3,55
60.209.154.52,10,55
60.209.216.68,10,55
60.209.133.107,4,55
60.209.253.75,6,55
60.209.182.14,11,55
60.209.208.119,6,55
60.209.190.17,10,55
60.209.140.148,7,55
60.209.184.98,1,55
60.209.246.40,6,55
60.209.220.165,7,55
60.209.213.130,10,55
60.209.241.20,10,55
60.209.185.215,11,55
60.209.242.157,4,55
60.209.154.12,6,55
60.209.146.239,7,55
60.209.219.238,2,55
60.209.188.215,6,55
60.209.183.56,10,55
60.209.165.120,2,55
60.209.224.5,12,55
60.209.166.76,7,55
60.209.254.236,11,55
60.209.247.24,7,55
60.209.226.16,4,55
60.209.185.161,12,55
60.209.226.155,6,55
60.209.132.42,4,55
60.209.156.60,8,55
60.209.173.219,13,55
60.209.139.83,9,55
60.209.190.1,3,247
60.209.161.7,10,55
60.209.254.83,2,55
60.209.132.104,9,55
60.209.148.51,6,55
60.209.133.219,4,55
60.209.171.17,1,55
60.209.232.218,10,55
60.209.247.20,1,55
60.209.255.220,5,55
60.209.234.229,2,247
60.209.196.193,10,55
60.209.166.36,11,55
60.209.139.145,10,55
60.209.229.230,13,55
60.209.206.156,11,55
60.209.232.35,1,55
60.209.208.89,9,55
60.209.151.246,11,55
60.209.135.122,8,55
60.209.196.139,6,55
60.209.255.216,7,55
60.209.178.151,8,55
60.209.177.195,11,55
60.209.171.189,11,55
60.209.181.150,2,55
60.209.184.86,2,55
60.209.133.245,9,55
60.209.179.160,2,55
60.209.241.126,8,55
60.209.134.7,12,55
60.209.138.90,6,55
60.209.188.95,7,55
60.209.173.237,7,55
60.209.131.101,10,55
60.209.212.169,11,55
60.209.135.148,8,55
60.209.185.149,5,55
60.209.186.105,10,55
60.209.141.34,6,55
60.209.217.180,3,55
60.209.138.142,10,55
60.209.164.14,2,55
60.209.156.63,8,55
60.209.219.208,11,55
60.209.240.199,11,55
60.209.192.80,7,55
60.209.186.65,10,55
60.209.141.86,8,55
60.209.199.73,6,55
60.209.181.168,6,55
60.209.161.10,8,55
60.209.156.125,8,55
60.209.228.186,7,55
60.209.208.73,11,55
60.209.254.189,1,55
60.209.206.36,1,55
60.209.227.128,7,55
60.209.188.113,11,55
60.209.254.6,5,55
60.209.232.5,7,55
60.209.148.207,5,55
60.209.161.72,14,55
60.209.213.84,10,55
60.209.148.189,10,55
60.209.162.187,12,55
60.209.192.40,3,55
60.209.220.234,6,55
60.209.196.127,6,55
60.209.224.128,6,55
60.209.197.83,8,55
60.209.155.70,6,55
60.209.171.229,714,55
60.209.173.240,6,55
60.209.164.126,2,55
60.209.182.236,7,55
60.209.219.192,6,55
60.209.197.43,2,55
60.209.233.85,7,55
60.209.134.232,8,55
60.209.130.8,7,55
60.209.152.146,16,55
60.209.160.17,8,55
60.209.155.122,6,55
60.209.233.31,6,55
60.209.137.49,6,55
60.209.167.94,2,55
60.209.212.49,11,55
60.209.217.60,3,55
60.209.160.69,7,55
60.209.189.181,6,55
60.209.228.170,4,55
60.209.162.231,5,55
60.209.162.213,10,55
60.209.170.23,11,55
60.209.244.249,7,55
60.209.231.245,9,55
60.209.164.152,7,55
60.209.164.170,6,55
60.209.144.217,2,55
60.209.145.131,2,55
60.209.241.249,8,55
60.209.215.70,5,55
60.209.223.168,1,55
60.209.167.146,6,55
60.209.206.54,11,55
60.209.150.90,1,55
60.209.220.222,6,55
60.209.175.86,11,55
60.209.215.30,10,55
60.209.173.43,6,55
60.209.174.31,8,55
60.209.188.116,6,55
60.209.212.67,6,55
60.209.181.233,6,55
60.209.132.7,13,55
60.209.183.92,3,55
60.209.170.67,3,55
60.209.217.78,8,55
60.209.135.168,10,55
60.209.230.83,9,55
60.209.253.232,12,55
60.209.190.37,2,55
60.209.252.174,10,55
60.209.240.153,8,55
60.209.246.62,2,55
60.209.153.115,6,55
60.209.224.62,6,55
60.209.255.56,6,55
60.209.154.29,6,55
60.209.225.18,7,55
60.209.174.83,7,55
60.209.223.186,6,55
60.209.180.178,12,55
60.209.240.33,11,55
60.209.196.12,1,55
60.209.233.19,6,55
60.209.183.118,9,55
60.209.148.209,9,55
60.209.255.2,6,55
