ip,rtt,ttl
123.235.143.51,8,55
123.235.153.128,8,55
123.235.154.7,6,55
123.235.205.34,7,55
123.235.147.9,1,55
123.235.155.228,2,55
123.235.218.112,2,55
123.235.171.18,14,55
123.235.218.51,7,55
123.235.230.129,11,55
123.235.137.195,1,55
123.235.156.213,1,55
123.235.151.160,2,55
123.235.185.94,6,55
123.235.179.51,9,55
123.235.220.75,8,55
123.235.130.28,3,55
123.235.168.200,13,55
123.235.134.29,3,55
123.235.209.77,4,55
123.235.145.11,2,55
123.235.210.130,4,55
123.235.160.14,6,55
123.235.176.45,12,55
123.235.222.246,5,55
123.235.155.119,3,55
123.235.223.51,3,55
123.235.234.203,8,55
123.235.140.114,6,55
123.235.235.219,7,55
123.235.157.167,2,55
123.235.162.138,11,55
123.235.192.162,8,55
123.235.163.123,10,55
123.235.147.212,6,55
123.235.225.14,10,55
123.235.185.188,11,55
123.235.173.227,13,55
123.235.167.218,10,55
123.235.194.123,6,55
123.235.232.214,3,55
123.235.193.0,7,55
123.235.142.86,1,55
123.235.164.77,11,55
123.235.179.92,17,55
123.235.153.121,5,55
123.235.215.167,9,55
123.235.131.73,5,55
123.235.211.82,3,55
123.235.161.42,6,55
123.235.130.232,8,55
123.235.166.45,10,55
123.235.181.166,9,55
123.235.166.233,6,55
123.235.241.10,9,55
123.235.235.69,9,55
123.235.235.8,12,55
123.235.249.166,13,55
123.235.237.32,3,55
123.235.172.245,8,55
123.235.194.217,8,55
123.235.168.172,10,55
123.235.149.184,5,55
123.235.185.229,9,55
123.235.134.233,3,55
123.235.159.128,3,55
123.235.135.74,2,55
123.235.221.156,10,55
123.235.170.140,8,55
123.235.143.34,2,55
123.235.188.47,6,55
123.235.171.19,7,55
123.235.166.38,6,55
123.235.175.167,9,55
123.235.176.46,13,55
123.235.222.10,8,55
123.235.240.55,4,55
123.235.250.164,8,55
123.235.207.133,3,55
123.235.193.41,2,55
123.235.166.249,10,55
123.235.202.131,3,55
123.235.156.191,8,55
123.235.183.7,12,55
123.235.240.116,13,55
123.235.178.110,13,55
123.235.173.199,12,55
123.235.152.156,1,55
123.235.244.150,3,55
123.235.184.6,7,55
123.235.213.223,2,55
123.235.132.212,9,55
123.235.163.101,7,55
123.235.207.227,4,55
123.235.195.2,4,55
123.235.177.158,13,55
123.235.228.157,2,55
123.235.179.64,14,55
123.235.144.250,7,55
123.235.153.201,1,55
123.235.197.76,7,55
123.235.229.210,6,55
123.235.181.167,9,55
123.235.170.133,13,55
123.235.132.115,3,55
123.235.136.213,2,55
123.235.188.48,6,55
123.235.175.160,13,55
123.235.234.28,11,55
123.235.250.225,13,55
123.235.128.93,3,55
123.235.192.59,4,55
123.235.191.74,11,55
123.235.167.196,7,55
123.235.183.23,13,55
123.235.214.61,6,55
123.235.185.201,6,55
123.235.219.212,9,55
123.235.153.104,1,55
123.235.238.113,7,55
123.235.165.73,10,55
123.235.208.12,4,55
123.235.193.13,8,55
123.235.220.50,9,55
123.235.159.208,4,119
123.235.243.160,10,55
123.235.159.111,7,55
123.235.239.75,4,55
123.235.169.168,13,55
123.235.136.116,1,55
123.235.189.234,7,55
123.235.181.25,13,55
123.235.139.132,1,55
123.235.198.173,3,55
123.235.133.64,4,55
123.235.137.232,2,55
123.235.131.231,4,55
123.235.139.35,2,55
123.235.184.22,11,55
123.235.199.158,8,55
123.235.172.223,12,55
123.235.146.230,6,55
123.235.137.65,6,55
123.235.140.151,6,55
123.235.191.90,10,55
123.235.201.190,8,55
123.235.232.95,7,55
123.235.224.245,3,55
123.235.214.102,5,55
123.235.196.198,4,55
123.235.155.84,2,55
123.235.198.189,3,55
123.235.211.38,7,55
123.235.197.77,7,55
123.235.187.162,10,55
123.235.166.21,10,55
123.235.146.133,6,55
123.235.174.195,13,55
123.235.206.45,8,55
123.235.139.240,1,55
123.235.133.68,3,55
123.235.207.30,4,55
123.235.236.169,4,55
123.235.184.225,6,55
123.235.232.189,5,55
123.235.220.91,6,55
123.235.202.144,8,55
123.235.130.164,8,55
123.235.189.92,10,55
123.235.170.213,9,55
123.235.170.116,12,55
123.235.150.221,1,55
123.235.241.216,4,55
123.235.237.7,4,55
123.235.207.240,5,55
123.235.249.245,12,55
123.235.196.191,3,55
123.235.175.143,9,55
123.235.209.208,6,55
123.235.175.240,8,55
123.235.135.232,33,55
123.235.144.33,1,55
123.235.227.104,5,55
123.235.154.243,2,55
123.235.210.87,12,55
123.235.200.221,6,55
123.235.142.222,1,55
123.235.192.37,8,55
123.235.213.120,8,55
123.235.216.42,2,55
123.235.145.249,2,55
123.235.229.166,4,55
123.235.181.8,9,55
123.235.150.54,1,55
123.235.139.244,2,55
123.235.160.250,6,55
123.235.219.109,2,55
123.235.156.228,2,55
123.235.181.105,13,55
123.235.162.119,7,55
123.235.218.124,10,55
123.235.199.136,8,55
123.235.129.49,3,55
123.235.144.182,2,55
123.235.209.201,4,55
123.235.216.149,4,55
123.235.195.226,7,55
123.235.232.230,11,55
123.235.187.242,7,55
123.235.217.28,9,55
123.235.233.240,9,55
123.235.187.145,11,55
123.235.223.63,4,55
123.235.154.103,8,55
123.235.212.151,8,55
123.235.166.214,10,55
123.235.147.86,3,55
123.235.137.136,2,55
123.235.128.6,4,55
123.235.156.61,10,55
123.235.225.2,4,119
123.235.220.63,6,55
123.235.224.48,8,55
123.235.203.140,3,55
123.235.153.36,2,55
123.235.138.188,6,55
123.235.163.138,10,55
123.235.242.95,9,55
123.235.189.75,7,55
123.235.216.35,2,55
123.235.239.31,2,55
123.235.227.105,2,55
123.235.189.172,6,55
123.235.218.140,7,55
123.235.140.55,6,55
123.235.207.8,5,55
123.235.137.145,7,55
123.235.167.233,6,55
123.235.231.7,12,55
123.235.216.142,3,55
123.235.229.32,6,55
123.235.196.174,8,55
123.235.229.167,2,55
123.235.161.138,8,55
123.235.156.65,2,55
123.235.223.79,4,55
123.235.177.26,8,55
123.235.213.98,3,55
123.235.236.66,3,55
123.235.167.66,6,55
123.235.147.153,6,55
123.235.141.107,1,55
123.235.182.244,12,55
123.235.235.81,12,55
123.235.173.4,8,55
123.235.232.202,8,55
123.235.140.64,22,55
123.235.159.43,1,55
123.235.148.205,1,55
123.235.208.236,6,55
123.235.129.202,8,55
123.235.130.23,2,55
123.235.237.20,8,55
123.235.133.203,7,55
123.235.215.70,6,55
123.235.226.219,6,55
123.235.204.185,7,55
123.235.233.106,12,55
123.235.249.201,13,55
123.235.171.115,13,55
123.235.240.128,11,55
123.235.183.243,11,55
123.235.150.125,9,55
123.235.229.25,3,55
123.235.209.184,3,55
123.235.172.93,10,55
123.235.182.147,13,55
123.235.219.87,8,55
123.235.162.231,11,55
123.235.241.113,13,55
123.235.244.35,9,55
123.235.178.125,14,55
123.235.239.32,8,55
123.235.170.48,13,55
123.235.156.132,1,55
123.235.150.134,2,55
123.235.183.146,8,55
123.235.191.55,7,55
123.235.167.70,6,55
123.235.176.142,13,55
123.235.224.26,6,55
123.235.177.214,9,55
123.235.242.67,3,55
123.235.235.97,13,55
123.235.185.6,10,55
123.235.151.177,6,55
123.235.142.4,6,55
123.235.221.59,13,55
123.235.134.24,13,55
123.235.149.102,7,55
123.235.157.184,9,55
123.235.142.81,6,55
123.235.248.69,3,55
123.235.225.254,7,55
123.235.131.91,4,55
123.235.233.99,7,55
123.235.216.18,8,55
123.235.130.243,8,55
123.235.216.115,8,55
123.235.248.204,8,55
123.235.175.75,13,55
123.235.182.7,13,55
123.235.251.42,3,55
123.235.198.154,7,55
123.235.190.214,10,55
123.235.184.95,7,55
