ip,rtt,ttl
182.34.75.147,15,54
182.34.79.92,11,54
182.34.89.156,14,54
182.34.64.225,13,54
182.34.77.127,12,54
182.34.80.48,13,54
182.34.66.67,11,54
182.34.70.88,14,54
182.34.64.176,19,54
182.34.68.197,16,54
182.34.77.212,15,54
182.34.72.212,15,54
182.34.77.78,13,54
182.34.67.31,12,54
182.34.67.70,12,54
182.34.73.119,15,54
182.34.75.211,17,54
182.34.75.182,24,54
182.34.71.52,15,54
182.34.66.220,18,54
182.34.68.156,15,54
182.34.71.91,22,54
182.34.67.220,12,54
182.34.74.90,17,54
182.34.74.51,21,54
182.34.89.220,13,54
182.34.77.37,20,54
182.34.77.224,15,54
182.34.79.214,14,54
182.34.88.99,12,54
182.34.70.150,18,54
182.34.67.89,14,54
182.34.74.240,16,54
182.34.71.110,15,54
182.34.73.135,13,54
182.34.65.249,11,54
182.34.79.31,10,54
182.34.74.109,16,54
182.34.72.175,11,54
182.34.76.134,20,54
182.34.65.13,16,54
182.34.70.14,16,54
182.34.75.174,19,54
182.34.69.34,20,54
182.34.78.151,10,54
182.34.66.133,13,54
182.34.88.118,11,54
182.34.73.103,20,54
182.34.68.202,17,54
182.34.76.102,9,54
182.34.77.83,14,54
182.34.70.154,12,54
182.34.70.203,14,54
182.34.79.35,14,54
182.34.66.113,15,54
182.34.66.225,18,54
182.34.79.84,21,54
182.34.80.4,10,54
182.34.66.93,11,54
182.34.70.246,9,54
182.34.70.134,17,54
182.34.65.152,18,54
182.34.69.173,12,54
182.34.70.114,16,54
182.34.73.245,18,54
182.34.78.251,13,54
182.34.89.107,14,54
182.34.73.27,12,54
182.34.76.26,11,54
182.34.64.96,12,54
182.34.65.22,13,54
182.34.68.117,21,54
182.34.65.45,18,54
182.34.69.43,23,54
182.34.73.113,16,54
182.34.66.2,17,54
182.34.67.208,11,54
182.34.67.235,16,54
182.34.76.254,11,54
182.34.77.17,12,54
182.34.77.180,15,54
182.34.71.229,18,54
182.34.79.194,17,54
182.34.74.255,13,54
182.34.66.54,18,54
182.34.72.126,13,54
182.34.66.43,15,54
182.34.70.75,15,54
182.34.70.64,12,54
182.34.78.212,13,54
182.34.67.114,15,54
182.34.64.255,10,54
182.34.78.201,11,54
182.34.89.8,10,54
182.34.89.134,16,54
182.34.73.31,13,54
182.34.76.30,17,54
182.34.67.213,20,54
182.34.64.250,20,54
182.34.71.234,19,54
182.34.71.98,20,54
182.34.65.220,18,54
182.34.69.241,12,54
182.34.80.73,11,54
182.34.64.147,11,54
182.34.78.122,11,54
182.34.88.106,14,54
182.34.67.195,17,54
182.34.71.216,16,54
182.34.68.168,15,54
182.34.65.32,11,54
182.34.65.61,16,54
182.34.66.21,15,54
182.34.74.215,12,54
182.34.73.75,16,54
182.34.70.42,12,54
182.34.65.15,17,54
182.34.78.179,14,54
182.34.69.36,15,54
182.34.78.132,12,54
182.34.77.173,12,54
182.34.74.9,10,54
182.34.71.10,16,54
182.34.66.171,10,54
182.34.75.116,15,54
182.34.70.157,17,54
182.34.73.242,16,54
182.34.67.55,13,54
182.34.66.18,16,54
182.34.65.62,23,54
182.34.70.39,17,54
182.34.74.75,11,54
182.34.69.83,12,54
182.34.78.176,16,54
182.34.77.220,16,54
182.34.66.112,11,54
182.34.69.165,19,54
182.34.76.98,12,54
182.34.76.86,16,54
182.34.78.46,10,54
182.34.66.19,11,54
182.34.78.177,14,54
182.34.66.227,16,44
182.34.79.129,13,54
182.34.65.168,13,54
182.34.65.223,15,54
182.34.70.248,16,54
182.34.64.75,17,54
182.34.69.244,17,54
182.34.73.247,14,54
182.34.67.168,16,54
182.34.78.125,16,54
182.34.78.70,19,54
182.34.71.239,18,54
182.34.68.96,18,54
182.34.74.238,16,54
182.34.76.233,18,54
182.34.65.180,11,54
182.34.64.245,13,54
182.34.69.201,20,54
182.34.70.170,10,54
182.34.69.10,17,54
182.34.77.147,17,54
182.34.79.51,14,54
182.34.72.11,12,54
182.34.76.227,19,54
182.34.67.153,13,54
182.34.79.148,15,54
182.34.66.157,18,54
182.34.71.174,16,54
182.34.68.238,13,54
182.34.70.178,14,54
182.34.74.173,17,54
182.34.77.119,13,54
182.34.64.242,17,54
182.34.76.18,13,54
182.34.73.151,16,54
182.34.66.24,11,54
182.34.77.144,19,54
182.34.76.150,17,54
182.34.80.65,18,54
182.34.78.182,16,54
182.34.73.58,15,54
182.34.76.57,10,54
182.34.65.0,15,54
182.34.69.21,11,54
182.34.65.83,16,54
182.34.77.158,15,54
182.34.65.241,17,54
182.34.67.99,24,54
182.34.77.241,10,54
182.34.70.6,16,54
182.34.71.120,10,54
182.34.74.119,12,54
182.34.68.89,11,54
182.34.76.226,20,54
182.34.79.147,12,54
182.34.65.16,16,54
182.34.69.37,16,54
182.34.77.174,19,54
182.34.66.135,14,54
182.34.70.156,15,54
182.34.79.37,11,54
182.34.89.221,13,54
182.34.66.197,15,54
182.34.66.195,18,54
182.34.67.76,14,54
182.34.73.215,15,54
182.34.67.101,14,54
182.34.64.11,15,54
182.34.73.170,10,54
182.34.68.45,14,54
182.34.71.122,18,54
182.34.72.66,14,54
182.34.74.121,17,54
182.34.76.169,19,54
182.34.65.239,14,54
182.34.75.65,16,54
182.34.79.90,18,54
182.34.78.141,13,54
182.34.88.130,8,54
182.34.69.150,16,54
182.34.67.60,20,54
182.34.71.253,19,54
182.34.78.31,13,54
182.34.65.234,14,54
182.34.69.85,12,54
182.34.74.80,18,54
182.34.78.136,16,54
182.34.72.1,8,246
182.34.75.0,11,54
182.34.75.55,16,54
182.34.64.116,17,54
182.34.66.80,15,54
182.34.89.9,12,54
182.34.76.213,11,54
182.34.68.137,17,54
182.34.70.101,19,54
182.34.78.238,16,54
182.34.79.134,17,54
182.34.67.178,11,54
182.34.77.18,17,54
182.34.77.45,15,54
182.34.65.67,18,54
182.34.74.198,14,54
182.34.77.225,19,54
182.34.67.162,9,54
182.34.71.183,17,54
182.34.64.132,16,54
182.34.77.34,16,54
182.34.68.153,25,54
182.34.79.211,16,54
182.34.70.163,14,54
182.34.65.202,10,54
182.34.65.171,17,54
182.34.69.192,13,54
182.34.69.223,15,54
182.34.71.245,10,54
182.34.74.244,13,54
182.34.78.73,16,54
182.34.78.104,16,54
182.34.67.179,15,54
182.34.71.3,18,54
182.34.71.200,16,54
182.34.75.152,13,54
182.34.74.2,14,54
182.34.70.188,16,54
182.34.79.69,12,54
182.34.75.209,12,54
182.34.66.1,15,54
182.34.70.22,20,54
182.34.77.70,10,54
182.34.78.159,20,54
182.34.79.247,19,54
182.34.66.160,13,54
182.34.71.41,20,54
182.34.77.172,15,54
182.34.70.77,13,54
182.34.76.0,14,54
182.34.78.214,17,54
182.34.88.49,18,54
182.34.65.161,18,54
182.34.73.15,14,54
182.34.69.182,17,54
182.34.72.169,14,54
182.34.72.177,15,54
182.34.76.14,14,54
182.34.75.168,16,54
182.34.75.176,20,54
182.34.64.144,16,54
182.34.64.107,19,54
182.34.72.68,13,54
182.34.68.165,10,54
182.34.73.83,17,54
182.34.66.101,13,54
182.34.70.122,12,54
182.34.75.67,11,54
182.34.76.82,17,54
182.34.79.3,13,54
182.34.79.186,12,54
182.34.79.223,12,54
182.34.68.210,13,54
182.34.89.76,13,54
182.34.77.91,14,54
182.34.80.12,15,54
182.34.64.232,18,54
182.34.65.5,9,54
182.34.77.134,12,54
182.34.69.116,11,54
182.34.80.55,15,54
182.34.77.253,15,54
182.34.77.163,11,54
182.34.66.249,15,54
182.34.74.13,10,54
182.34.79.75,19,54
182.34.72.253,10,54
182.34.64.93,11,54
182.34.75.252,13,54
182.34.65.176,9,54
182.34.88.22,11,54
182.34.69.197,13,54
182.34.79.172,22,54
182.34.78.78,15,54
182.34.67.94,17,54
182.34.77.141,16,54
182.34.71.115,11,54
182.34.73.120,11,54
182.34.64.6,14,54
182.34.80.62,12,54
182.34.74.114,14,54
182.34.67.206,14,54
182.34.76.119,14,54
182.34.71.227,15,54
182.34.76.174,14,54
182.34.76.164,16,54
182.34.72.247,23,54
182.34.88.123,16,54
182.34.89.102,15,54
182.34.75.246,17,54
182.34.79.115,14,54
182.34.76.136,18,54
182.34.89.255,11,54
182.34.72.158,14,54
182.34.75.157,13,54
182.34.64.163,15,54
182.34.65.197,18,54
182.34.77.107,24,54
182.34.69.218,17,54
182.34.72.12,12,54
182.34.77.65,11,54
182.34.80.28,19,54
182.34.77.47,17,54
182.34.64.169,24,54
182.34.78.99,12,54
182.34.65.196,16,54
182.34.89.166,13,54
182.34.75.11,15,54
182.34.79.242,16,54
182.34.68.190,20,54
182.34.89.20,11,54
182.34.67.212,27,54
