ip,rtt,ttl
39.65.82.132,11,55
39.65.94.12,9,55
39.65.27.36,8,55
39.65.75.56,9,55
39.65.95.239,9,55
39.65.36.28,5,119
39.65.111.162,6,55
39.65.2.213,8,55
39.65.90.130,8,55
39.65.109.174,1,55
39.65.109.111,6,55
39.65.14.21,13,55
39.65.19.246,13,55
39.65.62.14,6,55
39.65.4.228,3,55
39.65.82.72,7,55
39.65.4.245,13,55
39.65.85.96,12,55
39.65.85.170,6,55
39.65.93.80,9,55
39.65.43.87,3,55
39.65.95.52,5,55
39.65.85.110,10,55
39.65.115.140,8,55
39.65.78.49,8,55
39.65.59.69,4,55
39.65.19.151,2,55
39.65.112.153,3,55
39.65.119.195,11,55
39.65.7.55,13,55
39.65.37.133,3,55
39.65.112.216,11,55
39.65.24.28,3,55
39.65.120.249,4,55
39.65.120.186,7,55
39.65.83.169,3,55
39.65.8.4,8,55
39.65.73.1,6,55
39.65.9.70,5,55
39.65.81.190,11,55
39.65.94.120,8,55
39.65.15.166,12,55
39.65.93.94,9,55
39.65.86.225,8,55
39.65.45.187,13,55
39.65.65.65,2,55
39.65.100.186,3,55
39.65.121.240,9,55
39.65.68.122,8,55
39.65.116.82,12,55
39.65.54.254,10,55
39.65.13.134,14,55
39.65.108.227,7,55
39.65.40.12,7,55
39.65.37.242,6,55
39.65.122.231,12,246
39.65.14.83,13,55
39.65.15.149,5,55
39.65.81.132,10,55
39.65.84.228,11,55
39.65.21.40,14,55
39.65.125.218,8,55
39.65.54.40,6,55
39.65.94.134,13,55
39.65.103.210,5,55
39.65.94.194,13,55
39.65.43.34,10,55
39.65.103.150,8,55
39.65.115.151,7,55
39.65.118.233,7,55
39.65.55.44,6,55
39.65.76.52,6,55
39.65.37.147,3,55
39.65.95.249,12,55
39.65.58.179,11,55
39.65.98.75,7,55
39.65.112.13,12,55
39.65.23.141,14,55
39.65.84.170,6,55
39.65.21.23,6,55
39.65.79.45,2,55
39.65.58.225,7,55
39.65.25.173,10,55
39.65.101.209,4,55
39.65.120.46,10,119
39.65.2.7,13,55
39.65.40.26,8,55
39.65.92.154,4,55
39.65.25.156,8,55
39.65.24.90,13,55
39.65.99.134,10,55
39.65.114.219,10,55
39.65.53.243,8,55
39.65.67.18,2,55
39.65.126.160,8,55
39.65.115.37,8,55
39.65.125.229,6,55
39.65.57.168,7,55
39.65.1.69,8,55
39.65.64.221,6,55
39.65.87.221,4,55
39.65.122.91,7,55
39.65.60.28,6,55
39.65.109.250,5,55
39.65.3.22,12,55
39.65.103.12,4,55
39.65.99.76,7,55
39.65.114.233,4,55
39.65.37.209,7,55
39.65.117.114,11,55
39.65.113.36,4,55
39.65.60.137,6,55
39.65.4.21,9,55
39.65.117.128,2,55
39.65.125.41,3,55
39.65.63.164,4,55
39.65.116.92,2,55
39.65.12.184,2,55
39.65.74.204,9,55
39.65.68.22,5,55
39.65.66.24,6,55
39.65.118.243,6,55
39.65.75.208,5,55
39.65.78.155,6,55
39.65.11.246,11,55
39.65.18.58,8,55
39.65.96.245,6,55
39.65.40.88,3,55
39.65.3.69,8,55
39.65.3.46,11,119
39.65.69.81,11,55
39.65.13.199,12,55
39.65.60.42,11,55
39.65.121.69,8,55
39.65.125.55,3,55
39.65.5.125,4,55
39.65.126.170,2,55
39.65.78.201,1,55
39.65.66.221,5,55
39.65.125.115,7,55
39.65.87.75,6,55
39.65.2.65,8,55
39.65.0.195,14,55
39.65.22.191,15,55
39.65.123.114,5,55
39.65.19.73,8,55
39.65.3.108,8,55
39.65.7.144,9,55
39.65.100.123,12,55
39.65.66.38,11,55
39.65.52.124,4,55
39.65.77.11,11,55
39.65.69.190,10,55
39.65.7.167,13,55
39.65.116.246,6,55
39.65.47.112,12,55
39.65.114.37,8,55
39.65.9.223,7,55
39.65.14.198,14,55
39.65.69.95,1,55
39.65.10.175,8,55
39.65.86.117,7,55
39.65.20.72,3,55
39.65.7.206,6,55
39.65.13.246,7,55
39.65.124.173,2,55
39.65.52.107,3,55
39.65.17.120,12,55
39.65.116.188,6,55
39.65.77.120,11,55
39.65.4.188,8,55
39.65.16.46,8,55
39.65.16.52,14,55
39.65.11.116,8,55
39.65.0.106,13,55
39.65.83.26,2,55
39.65.89.177,8,55
39.65.59.155,5,55
39.65.9.30,2,55
39.65.108.164,6,55
39.65.27.135,11,55
39.65.6.163,9,119
39.65.21.176,2,55
39.65.87.121,10,55
39.65.23.206,8,55
39.65.13.223,8,55
39.65.127.177,6,55
39.65.2.135,13,55
39.65.62.45,10,55
39.65.124.115,12,55
39.65.21.182,16,55
39.65.10.86,3,55
39.65.95.141,4,55
39.65.111.206,1,55
39.65.36.54,4,55
39.65.96.99,6,55
39.65.89.223,6,55
39.65.19.97,3,55
39.65.77.25,2,55
39.65.16.246,13,55
39.65.65.151,6,55
39.65.80.113,3,55
39.65.83.42,6,55
39.65.14.29,8,55
39.65.19.120,9,55
39.65.60.104,10,55
39.65.70.240,6,55
39.65.62.28,6,55
39.65.15.109,8,55
39.65.4.185,12,55
39.65.10.174,6,55
39.65.26.53,9,55
39.65.26.59,9,55
39.65.27.5,7,55
39.65.96.145,6,55
39.65.18.116,8,55
39.65.94.48,14,55
39.65.119.239,3,55
39.65.68.208,2,55
39.65.37.69,2,55
39.65.23.230,9,55
39.65.80.18,8,55
39.65.83.151,8,55
39.65.73.32,4,55
39.65.38.68,8,55
39.65.70.223,6,55
39.65.20.239,8,55
39.65.23.253,14,55
39.65.9.27,9,55
39.65.43.133,4,55
39.65.11.115,7,55
39.65.95.88,9,55
39.65.22.39,15,55
39.65.122.28,6,55
39.65.39.204,3,55
39.65.22.249,8,55
39.65.76.138,6,55
39.65.97.204,5,55
39.65.83.56,6,55
39.65.24.36,7,55
39.65.18.186,14,55
39.65.69.157,9,55
39.65.26.172,8,55
39.65.16.245,8,55
39.65.115.240,9,55
39.65.1.113,7,55
39.65.2.81,7,55
39.65.79.131,6,55
39.65.55.24,10,55
39.65.37.93,7,55
39.65.108.64,11,55
39.65.98.57,6,55
39.65.37.116,11,55
39.65.77.87,10,55
39.65.91.40,11,55
39.65.101.82,12,55
39.65.3.5,14,55
39.65.73.15,5,55
39.65.25.116,10,55
39.65.81.163,9,55
39.65.4.77,7,55
39.65.81.146,6,55
39.65.20.236,6,55
39.65.0.153,4,55
39.65.84.201,10,55
39.65.42.57,11,55
39.65.5.110,13,55
39.65.118.135,10,55
39.65.88.51,8,55
39.65.111.106,11,55
39.65.36.112,11,55
39.65.5.211,14,55
39.65.97.218,6,55
39.65.58.205,12,55
39.65.6.179,11,55
39.65.109.123,7,55
39.65.80.80,6,55
39.65.3.116,9,55
39.65.7.103,13,55
39.65.9.208,10,55
39.65.37.155,12,55
39.65.115.187,7,55
39.65.39.251,13,55
39.65.10.133,13,55
39.65.127.20,3,55
39.65.13.2,2,55
39.65.126.62,9,55
39.65.38.247,4,55
39.65.119.139,6,55
39.65.13.182,3,55
39.65.58.11,11,55
39.65.109.232,1,55
39.65.90.153,7,55
39.65.112.165,5,55
39.65.83.118,7,55
39.65.101.96,8,55
39.65.7.214,9,55
39.65.84.184,5,55
39.65.25.113,6,55
39.65.8.175,8,55
39.65.92.185,12,55
39.65.14.37,11,55
39.65.60.219,9,55
39.65.41.114,7,55
39.65.113.18,11,55
39.65.53.10,7,55
39.65.16.31,7,55
39.65.42.170,7,55
39.65.53.212,8,55
39.65.92.168,14,55
39.65.118.82,10,55
39.65.34.241,11,55
39.65.11.74,14,55
39.65.18.132,2,55
39.65.68.2,6,55
39.65.127.66,7,55
39.65.17.164,12,55
39.65.19.56,2,55
39.65.39.61,9,55
39.65.120.198,4,55
39.65.100.209,4,55
39.65.3.61,2,55
39.65.60.11,2,55
39.65.109.137,6,55
39.65.97.75,11,55
39.65.98.24,2,55
39.65.69.17,6,55
39.65.59.244,8,55
39.65.61.77,2,55
39.65.112.179,7,55
39.65.122.243,8,55
39.65.19.167,7,55
39.65.20.128,3,55
39.65.23.189,13,55
39.65.121.51,8,55
39.65.99.90,6,55
39.65.56.185,7,55
39.65.126.9,2,55
39.65.43.2,3,55
39.65.56.191,8,55
39.65.102.241,12,55
39.65.57.137,6,55
39.65.16.204,8,55
39.65.55.82,4,55
39.65.27.179,9,55
39.65.65.240,2,55
39.65.67.64,11,55
39.65.23.9,12,55
39.65.75.188,14,55
39.65.66.7,10,55
39.65.7.159,11,55
39.65.60.50,5,55
39.65.25.5,2,55
39.65.120.212,8,55
39.65.123.96,8,55
39.65.101.158,8,55
39.65.62.187,1,55
39.65.52.67,7,55
39.65.41.111,8,55
39.65.102.224,10,55
39.65.74.250,4,55
39.65.26.219,7,55
39.65.63.133,10,55
39.65.53.123,12,55
39.65.44.144,13,55
39.65.78.181,5,55
39.65.108.250,2,55
39.65.69.41,2,55
39.65.59.7,12,55
39.65.79.196,6,55
39.65.112.36,8,55
39.65.72.64,5,21
39.65.76.203,13,55
39.65.69.64,10,55
39.65.123.1,12,55
39.65.109.199,11,55
39.65.114.68,6,55
39.65.55.248,11,55
39.65.57.48,11,55
39.65.66.190,10,55
39.65.77.243,8,55
39.65.53.211,11,55
39.65.87.101,6,55
39.65.59.77,4,55
39.65.35.160,9,55
39.65.1.228,8,55
39.65.61.244,5,55
39.65.36.128,7,55
39.65.114.51,8,55
39.65.116.219,10,55
39.65.73.168,10,55
39.65.74.120,11,55
39.65.89.203,5,55
39.65.63.44,13,55
39.65.57.136,12,55
39.65.43.177,8,55
39.65.69.103,1,55
39.65.13.238,207,55
39.65.68.60,7,55
39.65.65.73,6,55
39.65.6.70,8,55
39.65.88.116,4,55
39.65.120.69,5,55
39.65.39.7,7,55
39.65.76.250,7,55
39.65.37.163,7,55
39.65.112.241,7,55
39.65.39.187,11,55
39.65.38.124,7,55
39.65.3.210,10,55
39.65.23.245,2,55
39.65.77.33,2,55
39.65.75.246,8,55
39.65.90.218,4,55
39.65.1.255,10,55
39.65.68.130,6,55
39.65.8.52,5,55
39.65.122.114,10,55
39.65.79.220,8,55
39.65.121.18,6,55
39.65.46.211,9,55
39.65.79.243,8,55
39.65.40.42,8,55
39.65.70.183,6,55
39.65.83.233,10,55
39.65.63.132,1,55
39.65.82.49,8,55
39.65.82.43,10,55
39.65.71.239,11,55
39.65.42.217,10,55
39.65.55.98,3,55
39.65.45.63,9,55
39.65.89.9,10,55
39.65.100.3,6,55
39.65.78.239,6,55
39.65.97.140,1,55
39.65.18.23,9,55
39.65.76.60,6,55
39.65.12.149,13,55
39.65.6.97,13,55
39.65.88.140,7,55
39.65.14.131,6,55
39.65.123.63,8,55
39.65.72.231,4,55
39.65.91.217,8,55
39.65.85.87,1,55
39.65.85.81,2,55
39.65.61.241,7,55
39.65.127.150,8,55
39.65.86.33,3,55
39.65.7.198,9,55
39.65.66.189,6,55
39.65.95.187,4,55
39.65.54.130,3,55
39.65.74.31,12,55
39.65.12.176,7,55
39.65.82.162,14,55
39.65.74.119,13,55
39.65.53.170,14,55
39.65.94.17,13,55
39.65.108.44,8,55
39.65.79.53,6,55
39.65.58.55,11,55
39.65.90.242,6,55
39.65.87.159,10,55
39.65.59.203,8,55
39.65.59.23,11,55
39.65.7.201,7,55
39.65.101.18,9,55
39.65.83.64,10,55
39.65.20.5,12,55
39.65.98.139,5,55
39.65.81.106,7,55
39.65.127.133,9,55
39.65.93.65,8,55
39.65.93.71,9,55
39.65.72.228,10,55
39.65.56.170,7,55
39.65.84.144,10,55
39.65.94.105,8,55
39.65.94.111,8,55
39.65.82.250,6,55
39.65.57.95,8,55
39.65.95.57,8,55
39.65.64.51,6,55
39.65.18.50,8,55
39.65.65.199,5,55
39.65.90.5,11,55
39.65.24.138,4,55
39.65.109.59,8,55
39.65.91.48,7,55
39.65.14.24,7,55
39.65.55.137,4,55
39.65.97.164,11,55
39.65.60.58,10,55
39.65.103.121,7,55
39.65.93.184,4,55
39.65.63.91,12,55
39.65.67.108,8,55
39.65.86.32,12,55
39.65.22.183,6,55
39.65.116.30,10,55
39.65.96.183,6,55
39.65.68.76,6,55
39.65.66.54,2,55
39.65.101.42,4,55
39.65.112.101,7,55
39.65.47.11,7,55
39.65.90.75,11,55
39.65.19.154,10,55
39.65.101.65,12,119
39.65.97.226,11,55
39.65.110.58,6,55
39.65.5.10,4,55
39.65.61.133,8,55
39.65.81.103,11,55
39.65.92.128,11,55
39.65.70.72,7,55
39.65.113.100,8,55
39.65.71.105,8,55
39.65.66.148,6,55
39.65.9.108,15,55
39.65.94.224,13,55
39.65.118.181,6,55
39.65.75.38,8,55
39.65.76.6,6,55
39.65.101.104,3,55
39.65.109.106,6,55
39.65.127.46,11,55
39.65.109.83,7,55
39.65.5.236,15,55
39.65.76.186,10,55
39.65.120.134,9,55
39.65.69.111,11,55
39.65.102.184,9,55
39.65.72.120,12,55
39.65.92.125,13,55
39.65.4.105,18,55
39.65.114.210,8,55
39.65.15.187,10,55
39.65.12.59,2,55
39.65.103.240,7,55
39.65.114.204,11,55
39.65.36.46,5,55
39.65.73.153,13,55
39.65.115.156,11,55
39.65.74.78,13,55
39.65.95.56,13,55
39.65.100.131,5,55
39.65.126.108,11,55
39.65.112.125,7,55
39.65.122.179,8,55
39.65.60.3,10,55
39.65.21.61,2,55
39.65.77.41,6,55
39.65.82.28,1,55
39.65.112.148,8,55
39.65.82.209,1,55
39.65.109.145,11,55
39.65.118.51,2,55
39.65.117.99,6,55
39.65.117.105,6,55
39.65.17.189,3,55
39.65.87.175,1,55
39.65.54.245,4,55
39.65.108.172,3,55
39.65.86.207,8,55
39.65.111.144,6,55
39.65.65.255,5,55
39.65.112.187,4,55
39.65.120.158,5,55
39.65.80.34,6,55
39.65.88.99,10,55
39.65.123.178,6,55
39.65.37.150,10,55
39.65.120.181,11,55
39.65.8.203,7,55
39.65.85.247,2,55
39.65.99.47,10,55
39.65.125.234,6,55
39.65.58.170,4,55
39.65.83.72,1,55
39.65.90.21,10,55
39.65.69.56,6,55
39.65.111.214,11,55
39.65.84.33,2,55
39.65.122.203,8,55
39.65.120.220,6,55
39.65.122.226,11,55
39.65.40.29,11,55
39.65.102.181,7,55
39.65.25.194,8,55
39.65.15.26,10,55
39.65.125.26,7,55
39.65.114.11,11,55
39.65.125.32,11,55
39.65.85.66,12,55
39.65.27.204,8,55
39.65.97.123,3,55
39.65.64.166,7,55
39.65.55.16,7,55
39.65.96.199,6,55
39.65.91.56,6,55
39.65.20.156,3,55
39.65.76.242,7,55
39.65.116.162,2,55
39.65.123.9,7,55
39.65.92.17,8,55
39.65.60.152,11,55
39.65.93.50,8,55
39.65.93.231,4,55
39.65.117.218,6,55
39.65.115.155,6,55
39.65.98.195,2,55
39.65.124.89,2,55
39.65.97.234,11,55
39.65.25.33,7,55
39.65.0.161,5,55
39.65.118.50,6,55
39.65.125.145,8,55
39.65.95.15,8,55
39.65.58.197,7,55
39.65.100.77,7,55
39.65.122.36,8,55
39.65.67.223,11,55
39.65.69.205,6,55
39.65.101.1,8,55
39.65.102.73,8,55
39.65.116.159,6,55
39.65.10.141,2,55
39.65.103.106,12,55
39.65.125.233,7,55
39.65.75.153,4,55
39.65.43.202,11,55
39.65.64.193,10,55
39.65.60.45,1,55
39.65.109.42,6,55
39.65.101.112,4,55
39.65.88.155,8,55
39.65.67.250,2,55
39.65.78.146,6,55
39.65.45.88,8,55
39.65.111.160,10,55
39.65.112.84,7,55
39.65.2.178,10,55
39.65.109.153,6,55
39.65.91.1,8,55
39.65.38.152,3,55
39.65.110.114,5,55
39.65.124.86,7,55
39.65.41.31,7,55
39.65.113.156,8,55
39.65.114.189,4,55
39.65.11.82,14,55
39.65.52.145,11,55
39.65.0.50,3,55
39.65.115.114,6,55
39.65.16.212,8,55
39.65.69.98,2,55
39.65.54.155,11,55
39.65.7.20,7,55
39.65.119.193,11,55
39.65.75.180,13,55
39.65.97.179,7,55
39.65.120.117,9,55
39.65.80.128,6,55
39.65.112.195,8,55
39.65.118.9,6,55
39.65.26.227,7,55
39.65.58.80,4,55
39.65.1.21,9,55
39.65.78.173,7,55
39.65.89.168,8,55
39.65.77.28,3,55
39.65.121.238,9,55
39.65.13.99,8,55
39.65.117.84,4,55
39.65.56.70,5,55
39.65.121.189,8,55
39.65.4.50,9,55
39.65.91.150,8,55
39.65.8.148,7,55
39.65.125.11,3,55
39.65.123.234,8,55
39.65.62.66,6,55
39.65.16.109,7,55
39.65.125.192,6,55
39.65.11.1,10,55
39.65.96.90,6,55
39.65.18.229,4,55
39.65.87.93,12,55
39.65.98.72,6,55
39.65.109.98,10,55
39.65.123.17,11,55
39.65.55.165,3,55
39.65.11.198,5,55
39.65.71.5,12,55
39.65.21.239,9,55
39.65.89.195,8,55
39.65.99.224,10,55
39.65.23.106,8,55
39.65.96.117,6,55
39.65.112.140,11,55
39.65.3.82,2,55
39.65.108.9,10,55
39.65.120.173,10,55
39.65.61.161,5,55
39.65.101.206,11,55
39.65.4.17,13,55
39.65.26.116,9,55
39.65.73.53,12,55
39.65.17.72,8,55
39.65.78.56,10,55
39.65.0.250,14,55
39.65.2.139,7,55
39.65.70.100,1,55
39.65.7.180,8,55
39.65.36.225,12,55
39.65.122.218,11,55
39.65.109.247,10,55
39.65.24.234,11,55
39.65.81.184,7,55
39.65.8.115,15,55
39.65.113.33,10,55
39.65.44.111,14,55
39.65.14.3,13,55
39.65.101.99,13,55
39.65.84.222,6,55
39.65.53.178,7,55
39.65.119.84,2,55
39.65.1.246,2,55
39.65.86.232,8,55
