ip,rtt,ttl
180.201.224.68,19,52
180.201.224.29,22,52
180.201.224.218,18,52
180.201.224.87,24,52
180.201.224.233,18,52
180.201.224.206,18,52
180.201.224.112,19,52
180.201.224.211,21,52
180.201.224.75,25,52
180.201.224.193,24,52
180.201.224.53,24,52
180.201.224.216,19,52
180.201.224.166,23,52
180.201.224.244,20,52
180.201.224.151,19,52
180.201.224.109,24,52
180.201.224.97,25,52
180.201.224.74,24,52
180.201.224.99,24,52
180.201.224.58,23,52
180.201.224.230,21,52
180.201.224.234,19,52
180.201.224.176,24,52
180.201.224.160,19,52
180.201.224.222,24,52
180.201.224.177,24,52
180.201.224.213,19,52
180.201.224.18,23,52
180.201.224.92,18,52
180.201.224.204,25,52
180.201.224.245,18,52
180.201.224.210,19,52
180.201.224.19,24,52
180.201.224.150,20,52
180.201.224.247,19,52
180.201.224.50,19,52
180.201.224.116,19,52
180.201.224.229,22,52
180.201.224.96,19,52
180.201.224.253,19,52
180.201.224.134,18,52
180.201.224.228,19,52
180.201.224.31,25,52
180.201.224.241,18,52
180.201.224.46,23,52
180.201.224.180,24,52
180.201.224.114,18,52
180.201.224.198,18,52
180.201.224.195,19,52
180.201.224.132,24,52
180.201.224.41,18,52
180.201.224.57,19,52
180.201.224.26,24,52
180.201.224.133,24,52
180.201.224.83,24,52
180.201.224.146,22,52
180.201.224.98,24,52
180.201.224.72,18,52
180.201.224.137,18,52
180.201.224.246,18,52
180.201.224.117,24,52
180.201.224.37,19,52
180.201.224.148,20,52
180.201.224.14,24,52
180.201.224.43,24,52
180.201.224.141,22,52
180.201.224.95,18,52
180.201.224.175,29,52
180.201.224.34,18,52
180.201.224.51,19,52
180.201.224.79,19,52
180.201.224.239,21,52
180.201.224.225,23,52
180.201.224.10,23,52
180.201.224.30,24,52
180.201.224.40,18,52
180.201.224.66,24,52
180.201.224.208,24,52
180.201.224.88,23,52
180.201.224.152,24,52
180.201.224.237,19,52
180.201.224.3,24,52
180.201.224.147,24,52
180.201.224.36,18,52
180.201.224.105,20,52
180.201.224.254,23,52
180.201.224.235,19,52
180.201.224.93,18,52
180.201.224.5,21,52
180.201.224.122,23,52
180.201.224.13,24,52
180.201.224.67,19,52
180.201.224.158,23,52
180.201.224.76,18,52
180.201.224.155,18,52
180.201.224.21,25,52
180.201.224.238,19,52
180.201.224.16,19,52
180.201.224.203,23,52
180.201.224.71,24,52
180.201.224.227,18,52
180.201.224.17,18,52
180.201.224.27,19,52
180.201.224.61,24,52
180.201.224.7,24,52
180.201.224.125,19,52
180.201.224.113,19,52
180.201.224.192,18,52
180.201.224.107,19,52
180.201.224.172,24,52
180.201.224.243,24,52
180.201.224.77,18,52
180.201.224.8,24,225
180.201.224.242,18,52
180.201.224.189,18,52
180.201.224.49,22,52
180.201.224.142,19,52
180.201.224.215,18,52
180.201.224.62,23,52
180.201.224.197,19,52
180.201.224.179,24,52
180.201.224.6,22,52
180.201.224.20,19,52
180.201.224.35,18,52
180.201.224.165,18,52
180.201.224.70,19,52
180.201.224.185,18,52
180.201.224.168,24,52
180.201.224.89,24,52
180.201.224.169,24,52
180.201.224.170,19,52
180.201.224.54,24,52
180.201.224.136,23,52
180.201.224.226,19,52
180.201.224.164,24,52
180.201.224.156,25,52
180.201.224.200,23,52
180.201.224.100,24,52
180.201.224.123,24,52
180.201.224.162,24,52
180.201.224.144,18,52
180.201.224.232,24,52
180.201.224.119,18,52
180.201.224.126,19,52
180.201.224.45,24,52
180.201.224.22,18,52
180.201.224.12,19,52
180.201.224.249,18,52
180.201.224.44,18,52
180.201.224.153,18,52
180.201.224.171,19,52
180.201.224.174,24,52
180.201.224.236,19,52
180.201.224.139,18,52
180.201.224.129,19,52
180.201.224.138,19,52
180.201.224.90,18,52
180.201.224.110,18,52
180.201.224.209,19,52
180.201.224.63,23,52
180.201.224.28,24,52
180.201.224.163,24,52
180.201.224.161,23,52
180.201.224.32,19,52
180.201.224.69,23,52
180.201.224.240,24,52
180.201.224.130,22,52
180.201.224.118,19,52
180.201.224.104,18,52
180.201.224.55,24,52
180.201.224.183,22,52
180.201.224.15,18,52
180.201.224.167,19,52
180.201.224.84,24,52
180.201.224.121,24,52
180.201.224.184,18,52
180.201.224.33,18,52
180.201.224.85,19,52
180.201.224.80,18,52
180.201.224.219,19,52
180.201.224.102,24,52
180.201.224.1,24,49
180.201.224.202,18,52
180.201.224.65,24,52
180.201.224.186,22,52
180.201.224.217,18,52
180.201.224.128,24,52
180.201.224.154,23,52
180.201.224.157,22,52
180.201.224.187,24,52
180.201.224.248,24,52
180.201.224.145,24,52
180.201.224.82,18,52
180.201.224.42,23,52
180.201.224.25,18,52
180.201.224.131,22,52
180.201.224.115,22,52
180.201.224.52,23,52
180.201.224.191,18,52
180.201.224.64,24,52
180.201.224.173,23,52
180.201.224.78,19,52
180.201.224.140,18,52
180.201.224.47,19,52
180.201.224.24,24,52
180.201.224.86,24,52
180.201.224.94,19,52
180.201.224.39,18,52
180.201.224.188,18,52
180.201.224.81,23,52
180.201.224.251,25,52
180.201.224.60,24,52
180.201.224.207,18,52
180.201.224.56,22,52
180.201.224.120,22,52
180.201.224.124,25,52
180.201.224.127,22,52
180.201.224.220,24,52
180.201.224.149,19,52
180.201.224.252,19,52
180.201.224.59,21,52
180.201.224.135,19,52
180.201.224.214,32,52
180.201.224.73,19,52
180.201.224.196,19,52
180.201.224.103,19,52
180.201.224.190,18,52
180.201.224.159,24,52
180.201.224.194,23,52
180.201.224.223,24,52
180.201.224.111,19,52
180.201.224.101,24,52
180.201.224.224,18,52
180.201.224.143,24,52
180.201.224.108,18,52
180.201.224.48,24,52
180.201.224.221,24,52
180.201.224.199,24,52
180.201.224.181,19,52
180.201.224.201,20,52
180.201.224.205,19,52
180.201.224.38,24,52
180.201.224.106,18,52
180.201.224.212,18,52
180.201.224.231,24,52
180.201.224.182,19,52
180.201.224.11,23,49
180.201.224.91,19,52
180.201.224.178,24,52
180.201.224.23,24,52
