ip,rtt,ttl
144.12.127.54,7,246
144.12.127.81,8,247
144.12.127.11,9,245
144.12.127.49,7,247
144.12.127.50,13,246
144.12.127.53,9,247
144.12.127.74,7,246
144.12.127.82,9,246
144.12.127.12,9,245
144.12.127.25,9,247
144.12.127.42,7,246
144.12.127.13,9,245
144.12.127.5,7,44
144.12.127.14,11,245
144.12.127.35,9,247
144.12.127.17,7,44
144.12.127.55,6,247
144.12.127.85,6,247
144.12.127.87,8,247
144.12.127.78,7,246
144.12.127.86,10,246
144.12.127.59,7,247
144.12.127.62,7,246
144.12.127.30,7,246
144.12.127.38,7,246
144.12.127.57,7,247
144.12.127.41,12,247
144.12.127.37,8,247
144.12.127.29,9,247
144.12.127.63,8,247
144.12.127.77,11,247
144.12.127.1,8,44
144.12.127.43,8,247
144.12.127.2,10,44
144.12.127.73,9,247
144.12.127.46,10,246
144.12.127.33,10,247
144.12.127.61,9,247
144.12.127.26,9,246
144.12.127.3,7,44
144.12.127.58,8,246
144.12.127.45,9,247
144.12.127.39,7,247
144.12.127.34,7,246
144.12.127.15,6,44
144.12.127.4,7,44
144.12.127.75,6,247
