ip,rtt,ttl
39.88.20.213,7,55
39.88.7.122,9,55
39.88.50.138,5,55
39.88.61.170,7,55
39.88.23.96,8,55
39.88.9.227,7,55
39.88.1.150,4,55
39.88.12.75,5,55
39.88.60.88,3,55
39.88.48.254,9,55
39.88.7.86,8,55
39.88.39.49,1,55
39.88.55.82,2,55
39.88.21.234,7,55
39.88.26.54,4,55
39.88.23.189,3,55
39.88.12.39,9,55
39.88.60.250,7,55
39.88.45.227,7,55
39.88.50.117,8,55
39.88.40.196,1,55
39.88.4.1,8,247
39.88.40.35,8,55
39.88.4.137,8,55
39.88.26.147,9,55
39.88.38.57,1,55
39.88.20.155,7,55
39.88.16.23,8,55
39.88.44.235,8,55
39.88.55.61,1,55
39.88.35.206,3,55
39.88.46.213,9,55
39.88.47.118,7,55
39.88.52.8,2,55
39.88.51.103,8,55
39.88.5.152,4,55
39.88.41.33,6,55
39.88.5.13,8,55
39.88.49.125,5,55
39.88.60.229,3,55
39.88.32.172,8,55
39.88.46.0,7,55
39.88.2.248,4,55
39.88.54.69,8,55
39.88.50.146,7,119
39.88.22.172,5,55
39.88.9.222,3,55
39.88.23.52,6,55
39.88.42.73,6,55
39.88.32.136,8,55
39.88.14.89,2,55
39.88.0.178,5,55
39.88.37.219,2,55
39.88.55.90,2,55
39.88.8.184,7,55
39.88.61.215,3,55
39.88.25.130,4,55
39.88.4.56,5,55
39.88.62.120,3,55
39.88.19.88,4,55
39.88.61.2,3,55
39.88.26.10,7,55
39.88.13.137,4,55
39.88.34.189,3,55
39.88.23.184,5,55
39.88.35.69,8,55
39.88.24.67,7,55
39.88.6.114,4,55
39.88.44.141,5,55
39.88.40.16,2,55
39.88.17.121,8,55
39.88.18.131,4,55
39.88.62.213,2,55
39.88.40.152,6,55
39.88.26.142,4,55
39.88.5.35,4,55
39.88.27.25,7,55
39.88.11.67,4,55
39.88.49.31,8,55
39.88.54.11,8,55
39.88.2.168,4,55
39.88.2.172,9,55
39.88.35.201,8,55
39.88.15.51,8,55
39.88.53.231,8,55
39.88.8.104,3,55
39.88.8.108,4,55
39.88.21.217,9,55
39.88.3.22,9,55
39.88.46.194,7,55
39.88.47.74,8,55
39.88.13.57,4,55
39.88.3.76,4,55
39.88.51.84,4,55
39.88.41.167,2,55
39.88.19.110,4,55
39.88.51.220,9,55
39.88.27.243,8,55
39.88.7.25,10,55
39.88.13.167,3,55
39.88.17.45,5,55
39.88.3.137,3,55
39.88.33.234,8,55
39.88.2.246,8,55
39.88.34.244,3,55
39.88.42.68,3,55
39.88.23.206,8,55
39.88.42.207,7,55
