ip,rtt,ttl
140.255.238.130,12,54
140.255.236.40,11,54
140.255.237.202,12,54
140.255.237.155,11,54
140.255.239.15,10,54
140.255.239.44,12,54
140.255.239.213,11,54
140.255.206.155,8,54
140.255.206.190,10,54
140.255.206.241,12,54
140.255.238.254,12,54
140.255.207.74,9,54
140.255.236.197,10,54
140.255.196.1,8,246
140.255.206.37,13,54
140.255.207.220,9,54
140.255.206.131,11,54
140.255.207.247,10,54
140.255.239.45,11,54
140.255.206.38,10,54
140.255.237.179,12,54
140.255.237.167,13,54
140.255.204.69,10,54
140.255.239.127,11,54
140.255.237.194,10,54
140.255.206.246,10,54
140.255.205.187,11,54
140.255.204.94,9,54
140.255.238.33,10,54
140.255.205.8,8,54
140.255.206.168,10,54
140.255.236.118,10,54
140.255.239.151,10,54
140.255.239.206,10,54
140.255.238.58,8,54
140.255.236.13,10,54
140.255.239.163,13,54
140.255.238.228,12,54
140.255.236.91,10,54
140.255.204.236,9,54
140.255.206.176,10,54
140.255.207.152,9,54
140.255.205.5,8,54
140.255.204.11,10,54
140.255.237.99,12,54
140.255.207.191,7,54
140.255.238.225,10,54
140.255.237.231,12,54
140.255.237.138,10,54
140.255.205.19,10,54
140.255.239.224,9,54
140.255.207.90,9,54
140.255.206.154,10,54
140.255.206.216,10,54
140.255.206.2,10,54
140.255.205.253,11,54
140.255.236.146,11,54
140.255.239.222,13,54
140.255.239.112,11,54
140.255.204.135,11,54
140.255.204.162,12,54
140.255.239.217,13,54
140.255.205.86,12,54
140.255.236.136,15,118
140.255.204.151,9,54
140.255.207.23,8,54
140.255.236.23,15,54
140.255.239.50,11,54
140.255.236.7,11,54
140.255.206.161,12,54
140.255.205.221,8,54
140.255.205.190,12,54
140.255.238.115,12,54
140.255.207.1,9,54
140.255.207.87,12,54
140.255.239.185,9,54
140.255.239.154,12,54
140.255.236.69,15,54
140.255.205.243,17,54
140.255.206.20,17,54
140.255.236.233,12,54
140.255.236.24,11,54
140.255.207.39,12,54
140.255.206.179,8,54
140.255.206.75,10,54
140.255.239.240,8,54
140.255.205.175,10,54
140.255.238.151,9,54
140.255.236.60,10,54
140.255.205.180,10,54
140.255.207.148,12,54
140.255.238.253,7,54
140.255.237.81,11,54
140.255.206.120,10,54
140.255.204.208,10,54
140.255.237.95,9,54
140.255.239.144,12,54
140.255.238.127,10,54
140.255.238.90,12,54
140.255.205.114,9,54
140.255.205.24,15,54
140.255.238.172,12,54
140.255.206.192,10,54
140.255.207.130,10,54
140.255.238.215,9,54
140.255.239.78,11,54
140.255.207.253,8,54
140.255.204.25,12,54
140.255.239.159,10,54
140.255.207.113,8,54
140.255.207.124,14,54
140.255.200.1,10,245
140.255.204.224,11,54
140.255.237.200,14,54
140.255.236.174,9,54
140.255.237.245,8,54
140.255.238.19,11,54
140.255.237.255,12,54
140.255.204.182,11,54
140.255.204.164,13,54
140.255.205.216,10,54
140.255.236.51,10,54
140.255.237.60,8,54
140.255.237.71,10,54
140.255.205.215,9,54
140.255.237.217,8,54
140.255.204.188,9,54
140.255.204.14,13,54
140.255.206.17,10,54
140.255.204.122,10,54
140.255.238.128,11,54
140.255.238.146,12,54
140.255.237.234,12,54
140.255.204.253,10,54
140.255.238.152,14,54
140.255.239.179,7,54
140.255.239.237,8,54
140.255.236.57,9,54
140.255.206.228,8,54
140.255.236.175,10,54
140.255.236.177,11,54
140.255.238.217,10,54
140.255.237.133,10,54
140.255.239.118,14,54
140.255.205.232,10,54
140.255.236.94,12,54
140.255.205.246,12,54
140.255.236.246,10,54
140.255.236.176,12,54
140.255.239.196,12,54
140.255.206.205,11,118
140.255.205.189,10,54
140.255.236.178,9,54
140.255.236.76,12,54
140.255.206.55,9,54
140.255.207.234,11,54
140.255.239.153,12,54
140.255.239.214,11,54
140.255.204.226,10,54
140.255.238.234,10,54
140.255.237.181,10,54
140.255.206.67,12,54
140.255.204.92,10,54
140.255.204.227,9,54
140.255.206.83,13,54
140.255.236.75,9,54
140.255.204.85,9,54
140.255.238.190,13,54
140.255.207.30,9,54
140.255.236.116,11,54
140.255.236.88,12,54
140.255.204.68,9,54
140.255.204.165,11,54
140.255.238.191,11,54
140.255.238.56,14,54
140.255.238.49,11,54
140.255.206.48,15,54
140.255.205.207,9,54
140.255.207.67,9,54
140.255.237.84,11,54
140.255.238.32,10,54
140.255.205.67,12,54
140.255.206.160,14,54
140.255.206.227,10,20
140.255.206.236,10,54
140.255.237.220,12,54
140.255.207.132,9,54
140.255.204.183,11,54
140.255.236.105,8,54
140.255.237.2,11,54
140.255.237.79,10,54
140.255.238.147,12,54
140.255.237.197,9,54
140.255.206.5,10,54
140.255.237.6,13,54
140.255.207.237,11,54
140.255.206.94,11,54
140.255.206.90,13,54
140.255.239.221,17,54
140.255.204.73,10,54
140.255.205.149,12,54
140.255.206.39,9,54
140.255.236.45,11,54
140.255.207.17,11,54
140.255.236.42,9,54
140.255.239.33,12,54
140.255.206.196,11,54
140.255.206.199,12,54
140.255.236.153,11,54
140.255.236.104,9,54
140.255.238.37,9,54
140.255.239.113,12,54
140.255.206.104,8,54
140.255.207.192,10,54
140.255.238.80,11,54
140.255.207.62,10,54
140.255.207.47,11,54
140.255.237.139,9,54
140.255.204.138,16,54
140.255.206.32,10,54
140.255.206.191,11,54
140.255.236.190,12,54
140.255.207.149,12,54
140.255.205.146,10,54
140.255.236.235,10,54
140.255.237.29,11,54
140.255.238.102,8,54
140.255.204.143,9,54
140.255.206.188,12,54
140.255.237.96,16,54
140.255.207.146,14,54
140.255.239.110,10,54
140.255.205.91,16,54
140.255.206.107,12,54
140.255.238.107,11,54
140.255.207.170,11,54
140.255.205.191,8,54
140.255.206.130,12,54
140.255.236.199,11,54
140.255.206.147,9,54
140.255.204.91,13,54
140.255.206.92,11,54
140.255.239.55,10,54
140.255.207.212,10,54
140.255.237.117,11,54
140.255.237.182,14,54
140.255.205.25,11,54
140.255.204.41,12,54
140.255.207.162,10,54
140.255.239.155,9,54
140.255.239.106,13,54
140.255.237.159,11,54
140.255.238.55,11,54
140.255.237.185,10,54
140.255.238.245,10,54
140.255.237.109,14,54
140.255.238.5,12,54
140.255.206.110,12,54
140.255.206.117,9,54
140.255.205.74,9,54
140.255.204.78,13,54
140.255.239.24,14,54
140.255.207.3,12,54
140.255.238.42,10,54
140.255.239.38,9,54
140.255.207.211,8,54
140.255.206.78,10,54
140.255.238.248,7,54
140.255.204.27,11,54
140.255.205.23,9,54
140.255.206.249,10,54
140.255.239.145,12,54
140.255.204.60,9,54
140.255.237.247,9,54
140.255.204.123,7,54
140.255.205.111,12,54
140.255.207.206,12,54
140.255.238.243,9,54
140.255.236.132,10,54
140.255.237.16,8,54
140.255.206.25,14,54
140.255.207.85,12,54
140.255.204.66,10,54
140.255.238.24,12,54
140.255.237.153,12,54
140.255.239.75,8,54
140.255.238.87,12,54
140.255.236.207,10,54
140.255.206.248,10,54
140.255.237.32,10,54
140.255.206.19,10,54
140.255.205.125,9,54
140.255.205.78,12,54
140.255.207.84,13,54
140.255.207.254,12,54
140.255.239.239,8,54
140.255.239.89,8,54
140.255.236.93,9,54
140.255.205.87,13,54
140.255.237.31,10,54
140.255.239.42,14,54
140.255.237.201,12,54
140.255.239.61,11,54
140.255.239.164,10,54
140.255.236.191,12,54
140.255.237.9,10,54
140.255.205.16,12,54
140.255.206.47,10,54
140.255.207.35,8,54
140.255.204.89,10,54
140.255.206.127,9,54
140.255.237.20,9,54
140.255.206.218,13,54
140.255.206.234,9,54
140.255.236.216,12,54
140.255.204.238,12,54
140.255.206.49,10,54
140.255.207.91,11,54
140.255.236.156,14,54
140.255.204.213,11,54
140.255.238.202,11,54
140.255.236.138,13,54
140.255.207.145,11,54
140.255.207.55,9,54
140.255.207.72,11,54
140.255.238.177,10,54
140.255.236.22,12,54
140.255.207.194,11,54
140.255.237.92,12,54
140.255.206.242,12,54
140.255.239.83,8,54
140.255.206.172,8,54
140.255.204.93,10,54
140.255.238.63,12,54
140.255.237.141,17,54
140.255.205.214,9,54
140.255.206.79,10,54
140.255.238.57,9,54
140.255.239.104,15,54
140.255.205.150,10,54
140.255.206.59,12,54
140.255.206.197,12,54
140.255.207.31,11,54
140.255.207.107,10,54
140.255.238.144,10,54
140.255.239.114,11,54
140.255.207.51,9,54
140.255.204.142,15,54
140.255.237.54,9,54
140.255.205.247,13,54
140.255.207.147,10,54
140.255.207.135,10,54
140.255.206.210,11,54
140.255.238.106,13,54
140.255.206.230,10,54
140.255.204.179,8,54
140.255.206.24,13,54
140.255.239.211,13,54
140.255.237.94,9,54
140.255.236.143,11,54
140.255.237.82,13,54
140.255.205.237,9,54
140.255.204.125,9,54
140.255.238.65,11,54
140.255.239.244,8,54
140.255.238.143,14,54
140.255.206.255,12,54
140.255.207.151,8,54
140.255.239.201,10,54
140.255.238.89,9,54
140.255.238.46,9,54
140.255.204.83,10,54
140.255.239.223,12,54
140.255.236.130,13,54
140.255.238.186,13,54
140.255.205.219,11,54
140.255.237.248,13,54
140.255.238.47,12,54
140.255.236.139,13,54
140.255.237.102,11,54
140.255.239.183,8,54
140.255.207.83,12,54
140.255.237.40,11,54
140.255.236.205,9,54
140.255.204.46,8,54
140.255.206.85,12,54
140.255.237.253,10,54
140.255.239.177,12,54
140.255.207.9,8,54
140.255.204.210,11,54
140.255.206.23,13,54
140.255.236.97,10,54
140.255.205.77,9,54
140.255.239.77,9,54
140.255.238.10,10,54
140.255.239.243,10,54
140.255.239.198,10,54
140.255.238.137,9,54
140.255.238.249,9,54
140.255.205.99,12,54
140.255.207.214,12,54
140.255.204.132,10,54
140.255.207.98,9,54
140.255.204.192,11,54
140.255.204.252,10,54
140.255.237.161,12,54
140.255.238.96,9,54
140.255.239.63,12,54
140.255.206.100,12,54
140.255.205.9,10,54
140.255.237.45,11,54
140.255.238.216,15,54
140.255.237.0,12,54
140.255.207.57,11,54
140.255.207.225,13,54
140.255.238.229,8,54
140.255.204.117,8,54
140.255.204.48,11,54
140.255.206.96,13,54
140.255.204.13,11,54
140.255.204.174,11,54
140.255.206.136,10,54
140.255.207.112,10,54
140.255.238.81,10,54
140.255.206.103,8,54
140.255.237.233,11,54
140.255.237.59,10,54
140.255.236.101,14,54
140.255.236.210,15,54
140.255.205.7,13,54
140.255.236.82,11,54
140.255.206.106,9,54
140.255.238.85,9,54
140.255.206.245,12,54
140.255.239.13,10,54
140.255.204.23,12,54
140.255.204.100,12,54
140.255.237.243,13,54
140.255.239.87,9,54
140.255.236.165,9,54
140.255.239.105,11,54
140.255.237.156,17,54
140.255.238.27,9,54
140.255.238.241,13,54
140.255.205.230,9,54
140.255.207.184,11,54
140.255.205.115,9,54
140.255.236.103,8,54
