ip,rtt,ttl
218.59.82.189,8,56
218.59.35.212,3,55
218.59.106.71,10,55
218.59.62.58,5,55
218.59.57.227,2,55
218.59.78.32,10,56
218.59.63.80,4,55
218.59.111.61,12,55
218.59.46.49,9,55
218.59.1.191,9,55
218.59.99.68,15,55
218.59.99.207,10,55
218.59.54.38,7,55
218.59.54.65,8,55
218.59.114.16,8,55
218.59.114.116,9,55
218.59.86.13,7,56
218.59.70.144,7,56
218.59.115.188,14,55
218.59.86.250,9,56
218.59.107.72,11,55
218.59.117.154,12,55
218.59.39.124,1,55
218.59.101.222,9,55
218.59.62.211,8,55
218.59.71.166,8,56
218.59.102.105,9,55
218.59.7.209,9,55
218.59.59.40,8,55
218.59.64.24,7,56
218.59.64.51,7,56
218.59.104.24,14,55
218.59.120.209,17,55
218.59.120.109,19,55
218.59.3.84,10,55
218.59.109.193,13,55
218.59.96.82,16,55
218.59.122.170,16,55
218.59.29.49,6,55
218.59.94.97,7,56
218.59.73.184,8,56
218.59.45.180,8,55
218.59.71.41,7,56
218.59.107.135,10,55
218.59.111.51,11,55
218.59.122.25,17,55
218.59.58.35,6,55
218.59.40.174,3,55
218.59.90.201,6,56
218.59.52.164,2,55
218.59.74.206,7,56
218.59.13.70,9,55
218.59.117.144,8,55
218.59.63.19,6,55
218.59.108.18,13,55
218.59.46.230,3,55
218.59.98.250,13,55
218.59.79.22,10,56
218.59.111.114,13,55
218.59.66.228,8,56
218.59.66.255,8,56
218.59.113.172,13,55
218.59.104.118,10,55
218.59.73.33,7,56
218.59.98.13,9,55
218.59.78.0,8,56
218.59.124.86,13,55
218.59.5.25,10,55
218.59.44.4,8,246
218.59.82.243,8,56
218.59.100.167,12,55
218.59.57.166,6,55
218.59.86.218,7,56
218.59.53.214,2,55
218.59.101.148,10,55
218.59.78.153,8,56
218.59.24.200,7,55
218.59.125.87,11,55
218.59.102.153,9,55
218.59.117.207,13,55
218.59.2.14,9,55
218.59.75.150,8,56
218.59.14.132,8,55
218.59.14.219,8,55
218.59.120.9,13,55
218.59.110.31,13,55
218.59.58.216,1,55
218.59.74.145,7,56
218.59.90.186,7,56
218.59.8.32,7,54
218.59.79.222,9,56
218.59.79.249,8,56
218.59.108.66,12,55
218.59.126.33,19,55
218.59.114.10,10,55
218.59.122.70,13,55
218.59.44.178,3,55
218.59.62.150,5,55
218.59.86.67,9,56
218.59.36.131,1,55
218.59.106.80,13,55
218.59.51.162,8,55
218.59.87.115,9,56
218.59.125.150,13,55
218.59.98.218,9,55
218.59.115.197,12,55
218.59.90.61,8,56
218.59.78.217,8,56
218.59.111.40,11,55
218.59.70.236,11,56
218.59.63.200,3,55
218.59.13.149,8,55
218.59.88.184,8,56
218.59.88.211,9,56
218.59.112.45,13,55
218.59.26.93,6,55
218.59.26.6,10,55
218.59.32.32,2,55
218.59.4.3,10,55
218.59.32.119,9,55
218.59.122.164,15,55
218.59.21.195,13,55
218.59.98.67,12,55
218.59.74.20,8,56
218.59.87.179,6,56
218.59.101.116,12,55
218.59.117.133,12,55
