ip,rtt,ttl
112.226.106.53,6,55
112.226.22.60,9,55
112.226.59.117,5,55
112.226.59.173,7,55
112.226.75.23,8,55
112.226.91.55,3,55
112.226.108.168,12,55
112.226.31.147,8,55
112.226.84.68,14,55
112.226.36.212,13,55
112.226.44.161,7,55
112.226.33.69,8,55
112.226.29.28,3,55
112.226.49.232,12,55
112.226.41.255,13,55
112.226.45.249,13,55
112.226.66.110,3,55
112.226.99.79,8,55
112.226.90.98,3,55
112.226.25.225,3,55
112.226.79.240,9,55
112.226.90.238,3,55
112.226.113.87,8,55
112.226.97.66,4,55
112.226.40.4,13,55
112.226.40.77,14,55
112.226.36.132,8,55
112.226.117.152,11,55
112.226.96.109,11,55
112.226.43.44,8,55
112.226.114.65,8,55
112.226.96.249,13,55
112.226.101.91,17,55
112.226.21.46,8,55
112.226.55.107,11,55
112.226.34.53,3,55
112.226.51.64,4,55
112.226.115.37,7,55
112.226.107.154,4,55
112.226.74.209,4,55
112.226.83.121,3,55
112.226.75.9,5,55
112.226.30.66,8,55
112.226.6.148,7,55
112.226.79.170,9,55
112.226.1.60,9,55
112.226.35.91,9,55
112.226.48.188,4,55
112.226.39.180,8,55
112.226.48.115,8,55
112.226.120.76,11,55
112.226.104.28,7,55
112.226.118.130,8,55
112.226.101.18,10,55
112.226.50.110,4,55
112.226.62.88,7,55
112.226.56.195,3,55
112.226.37.101,3,55
112.226.5.92,2,55
112.226.33.39,4,55
112.226.123.99,8,55
112.226.55.241,13,55
112.226.1.134,2,55
112.226.116.138,7,55
112.226.7.57,8,55
112.226.83.107,8,55
112.226.95.162,8,55
112.226.2.251,3,55
112.226.54.63,4,55
112.226.114.85,4,55
112.226.126.167,8,55
112.226.38.139,13,55
112.226.53.246,8,55
112.226.103.211,67,55
112.226.89.81,3,55
112.226.89.137,4,55
112.226.69.25,9,55
112.226.124.200,8,55
112.226.7.131,7,55
112.226.2.233,4,55
112.226.60.227,5,55
112.226.47.61,12,55
112.226.113.128,7,55
112.226.48.35,8,55
112.226.114.12,6,55
112.226.72.42,3,55
112.226.118.150,7,55
112.226.61.44,8,55
112.226.127.145,11,55
112.226.41.225,8,55
112.226.64.231,2,55
112.226.51.94,3,55
112.226.20.47,3,55
112.226.73.130,3,55
112.226.125.153,4,55
112.226.56.225,8,55
112.226.52.132,4,55
112.226.22.174,8,55
112.226.67.164,3,55
112.226.53.166,5,55
112.226.3.58,2,55
112.226.118.77,4,55
112.226.67.237,3,55
112.226.117.193,10,55
112.226.121.74,7,55
112.226.3.123,7,55
112.226.77.3,4,55
112.226.18.247,3,55
112.226.69.159,9,55
112.226.70.181,8,55
112.226.70.254,8,55
112.226.17.9,9,55
112.226.121.1,9,55
112.226.3.173,8,55
112.226.127.165,8,55
112.226.21.118,6,55
112.226.72.176,8,55
112.226.50.80,9,55
112.226.29.142,3,55
112.226.63.206,7,55
112.226.78.91,10,55
112.226.23.83,4,119
112.226.112.181,3,55
112.226.58.7,8,55
112.226.34.167,3,55
112.226.99.173,9,55
112.226.120.117,8,55
112.226.116.246,3,55
112.226.23.157,4,55
112.226.60.147,11,55
112.226.107.192,6,55
112.226.30.51,7,55
112.226.59.106,8,55
112.226.67.84,3,55
112.226.81.24,4,55
112.226.75.215,7,55
112.226.25.18,8,55
112.226.4.187,3,55
112.226.77.137,3,55
112.226.127.92,11,55
112.226.81.228,3,55
112.226.92.52,8,55
112.226.28.86,9,55
112.226.37.215,8,55
112.226.112.111,6,55
112.226.66.43,8,55
112.226.35.76,8,55
112.226.112.167,5,55
112.226.125.52,4,55
112.226.30.125,8,55
112.226.70.101,4,55
112.226.84.161,3,55
112.226.84.234,3,55
112.226.17.137,4,55
112.226.25.0,8,55
112.226.92.181,4,55
112.226.26.104,9,55
112.226.62.192,3,55
112.226.86.156,3,55
112.226.33.111,8,55
112.226.88.2,8,55
112.226.31.129,3,55
112.226.90.191,4,55
112.226.25.81,4,55
112.226.80.200,8,55
112.226.26.86,8,55
112.226.25.146,8,55
112.226.102.88,8,55
112.226.18.86,8,55
112.226.42.41,8,55
112.226.94.13,3,55
112.226.78.121,4,55
112.226.46.137,9,55
112.226.2.60,4,55
112.226.38.124,7,55
112.226.74.198,7,55
112.226.116.176,8,55
112.226.126.5,7,55
112.226.4.185,3,55
112.226.26.232,7,55
112.226.116.232,11,55
112.226.72.146,5,55
112.226.20.213,7,55
112.226.45.81,4,55
112.226.51.208,5,55
112.226.47.46,4,55
112.226.79.159,8,55
112.226.96.202,2,55
112.226.84.81,3,55
112.226.98.38,13,55
112.226.97.19,3,55
112.226.124.238,10,55
112.226.32.1,1,247
112.226.31.192,4,55
112.226.77.107,5,55
112.226.109.200,11,55
112.226.27.181,11,55
112.226.102.222,9,55
112.226.83.40,3,55
112.226.50.152,12,55
112.226.52.117,8,55
112.226.57.83,11,55
112.226.47.120,11,55
112.226.100.227,7,55
112.226.43.99,6,55
112.226.40.122,5,55
112.226.125.247,11,55
112.226.103.237,7,55
112.226.3.106,8,55
112.226.18.84,8,55
112.226.32.206,8,55
112.226.119.147,9,55
112.226.56.27,8,55
112.226.105.159,12,55
112.226.94.43,8,55
112.226.89.70,7,55
112.226.52.191,6,55
112.226.111.32,14,55
112.226.57.248,8,55
112.226.16.74,4,55
112.226.5.81,3,55
112.226.103.164,4,55
112.226.63.8,35,55
112.226.98.68,6,55
112.226.115.97,8,55
112.226.95.81,4,55
112.226.58.66,4,55
112.226.59.91,8,55
112.226.100.147,4,55
112.226.114.38,4,55
112.226.24.83,8,55
112.226.3.221,8,55
112.226.43.162,13,55
112.226.87.18,2,55
112.226.110.78,2,55
112.226.20.211,8,55
112.226.41.136,14,55
112.226.5.148,4,55
112.226.69.201,5,55
112.226.27.179,8,55
112.226.44.176,8,55
112.226.48.233,14,55
112.226.93.29,8,55
112.226.49.42,14,55
112.226.123.159,7,55
112.226.106.143,9,55
112.226.74.18,14,55
112.226.2.74,7,55
112.226.31.51,7,55
112.226.66.28,12,55
112.226.59.165,11,55
112.226.122.205,5,55
112.226.118.30,8,55
112.226.102.192,7,55
112.226.108.222,10,55
112.226.72.218,7,55
112.226.118.103,11,55
112.226.61.26,11,55
112.226.54.27,13,55
112.226.78.235,3,55
112.226.107.181,5,55
112.226.36.76,3,55
112.226.66.102,8,55
112.226.74.183,10,55
112.226.67.219,4,55
112.226.121.27,4,55
112.226.61.8,5,55
112.226.120.210,7,55
112.226.113.141,11,55
112.226.54.108,13,55
112.226.54.173,14,55
112.226.32.204,4,55
112.226.67.201,10,55
112.226.61.89,9,55
112.226.127.118,10,55
112.226.41.134,5,55
112.226.70.236,10,55
112.226.55.122,6,55
112.226.77.179,4,55
112.226.61.154,8,55
112.226.21.107,4,55
112.226.19.47,5,55
112.226.105.129,7,55
112.226.49.247,17,55
112.226.115.127,11,55
112.226.112.100,4,55
112.226.75.1,3,55
112.226.79.144,8,55
112.226.117.206,9,55
112.226.70.218,3,55
112.226.16.88,8,55
112.226.120.130,7,55
112.226.68.26,3,55
112.226.42.164,13,55
112.226.75.197,8,55
112.226.68.91,7,55
112.226.26.215,9,55
112.226.4.71,3,55
112.226.81.60,5,55
112.226.62.103,12,55
112.226.28.75,9,55
112.226.123.189,7,55
112.226.0.99,7,55
112.226.79.218,3,55
112.226.83.25,9,55
112.226.24.97,8,55
112.226.116.165,11,55
112.226.126.221,8,55
112.226.84.216,3,55
112.226.71.43,3,55
112.226.75.179,8,55
112.226.69.40,3,55
112.226.31.240,8,55
112.226.49.245,7,55
112.226.6.96,2,55
112.226.114.113,7,55
112.226.28.142,8,55
112.226.0.126,6,55
112.226.33.100,13,55
112.226.83.99,3,55
112.226.124.227,7,55
112.226.76.69,2,55
112.226.31.65,8,55
112.226.84.198,7,55
112.226.76.4,7,55
112.226.40.170,9,55
112.226.4.109,7,55
112.226.17.226,8,55
112.226.93.101,2,55
112.226.122.175,4,55
112.226.33.167,3,21
112.226.42.30,4,55
112.226.72.57,8,55
112.226.55.120,9,55
112.226.6.123,7,55
112.226.125.180,4,55
112.226.11.134,9,55
112.226.77.18,2,55
112.226.20.97,4,21
112.226.95.66,7,55
112.226.62.101,11,55
112.226.42.97,3,55
112.226.99.91,12,55
112.226.97.1,2,55
112.226.85.23,7,55
112.226.85.88,7,55
112.226.43.210,9,55
112.226.107.166,14,55
112.226.101.26,6,55
112.226.39.138,9,55
112.226.91.53,8,55
112.226.18.8,6,55
112.226.27.65,8,55
112.226.69.38,3,55
112.226.105.201,5,55
112.226.50.141,10,55
112.226.86.37,13,55
112.226.45.137,9,55
112.226.22.122,7,55
112.226.20.22,7,55
112.226.111.176,11,55
112.226.70.45,6,55
112.226.2.89,6,55
112.226.101.8,8,55
112.226.32.90,3,55
112.226.86.185,3,55
112.226.54.156,8,55
112.226.97.129,8,55
112.226.20.135,8,55
112.226.72.55,7,55
112.226.50.208,3,55
112.226.29.90,4,55
112.226.22.149,4,55
112.226.56.16,12,55
112.226.0.122,7,55
112.226.62.253,7,55
112.226.34.115,3,55
112.226.56.83,14,55
112.226.29.117,10,55
112.226.0.157,9,55
112.226.116.150,9,55
112.226.7.230,7,55
112.226.80.144,8,55
112.226.114.20,7,55
112.226.103.201,13,55
112.226.61.137,8,55
112.226.77.16,5,55
112.226.27.103,7,55
112.226.101.154,10,55
112.226.32.128,3,55
112.226.44.60,4,55
112.226.4.90,4,55
112.226.102.103,3,55
112.226.92.196,8,55
112.226.41.20,14,55
112.226.63.64,5,55
112.226.69.190,8,55
112.226.122.247,9,55
112.226.0.141,3,55
112.226.6.154,3,55
112.226.6.165,7,55
112.226.37.163,9,55
112.226.124.212,7,55
112.226.116.224,8,55
112.226.68.74,3,55
112.226.118.85,7,55
112.226.104.26,8,55
112.226.53.124,13,55
112.226.72.207,5,21
112.226.70.1,5,55
112.226.46.85,9,55
112.226.11.203,9,55
112.226.6.138,9,55
112.226.37.190,10,55
112.226.20.18,10,55
112.226.90.55,3,55
112.226.125.165,7,55
112.226.121.9,3,55
112.226.60.105,8,55
112.226.16.103,8,55
112.226.118.67,7,55
112.226.114.83,9,55
112.226.92.65,4,55
112.226.127.100,4,55
112.226.41.58,11,55
112.226.105.40,9,55
112.226.44.98,5,55
112.226.76.52,8,55
112.226.118.213,7,55
112.226.92.194,4,55
112.226.49.131,12,55
112.226.120.247,11,55
112.226.17.245,8,55
112.226.55.6,9,55
112.226.109.215,8,55
112.226.77.168,9,55
112.226.73.18,10,55
112.226.11.176,7,55
112.226.20.53,7,55
112.226.46.112,9,55
112.226.67.42,3,55
112.226.51.156,12,55
112.226.24.112,8,55
112.226.2.219,7,55
112.226.96.66,11,55
112.226.20.116,8,55
112.226.49.169,13,55
112.226.81.49,7,55
112.226.119.162,10,55
112.226.102.101,10,55
112.226.57.31,4,55
112.226.77.235,8,55
112.226.22.180,7,55
112.226.51.183,9,55
112.226.30.224,3,55
112.226.70.59,8,55
112.226.31.80,8,55
112.226.100.91,10,55
112.226.2.124,4,55
112.226.87.79,3,55
112.226.55.44,8,55
112.226.122.86,8,55
112.226.105.38,8,55
112.226.5.176,7,55
112.226.22.164,3,55
112.226.29.159,4,55
112.226.1.121,2,55
112.226.34.138,9,55
112.226.29.148,8,55
112.226.57.58,11,55
112.226.91.101,3,55
112.226.80.158,9,55
112.226.108.166,9,55
112.226.36.105,9,55
112.226.27.84,3,55
112.226.35.249,13,55
112.226.10.214,2,55
112.226.68.180,7,55
112.226.127.163,12,55
112.226.64.39,2,55
112.226.87.146,7,55
112.226.127.228,13,55
112.226.37.186,8,55
112.226.29.132,8,55
112.226.34.184,8,55
112.226.34.173,13,55
112.226.2.239,2,55
112.226.84.39,8,55
112.226.113.85,9,55
112.226.71.197,4,55
112.226.39.41,12,55
112.226.7.118,15,119
112.226.97.112,7,55
112.226.65.94,4,55
112.226.39.153,13,55
112.226.34.157,8,55
112.226.32.109,13,55
112.226.109.213,11,55
112.226.37.221,14,119
112.226.42.193,4,55
112.226.16.138,8,55
112.226.68.218,3,55
112.226.41.39,4,55
112.226.117.150,10,54
112.226.119.160,4,55
112.226.101.137,9,55
112.226.76.158,9,55
112.226.93.157,3,55
112.226.5.232,2,55
112.226.19.75,7,55
112.226.73.222,3,55
112.226.102.253,13,55
112.226.104.74,8,55
112.226.46.108,12,55
112.226.71.235,7,55
112.226.85.177,8,55
112.226.122.84,7,55
112.226.44.79,9,55
112.226.11.14,4,55
112.226.21.202,5,55
112.226.78.183,3,55
112.226.73.249,3,55
112.226.46.154,4,55
112.226.53.34,5,55
112.226.37.205,12,55
112.226.96.80,7,55
112.226.46.143,13,55
112.226.120.74,8,55
112.226.16.253,7,55
112.226.48.8,8,55
112.226.31.97,9,55
112.226.108.249,11,55
112.226.49.150,5,55
112.226.91.207,10,55
112.226.76.196,10,55
112.226.5.91,4,55
112.226.110.109,7,55
112.226.82.64,4,55
112.226.106.1,9,55
112.226.28.170,8,55
112.226.57.54,6,55
112.226.19.131,9,55
112.226.78.210,6,55
112.226.23.144,3,55
112.226.51.225,9,55
112.226.51.214,13,55
112.226.46.127,13,55
112.226.58.165,8,55
112.226.64.35,3,55
112.226.126.165,8,55
112.226.100.105,8,55
112.226.51.198,4,55
112.226.53.139,9,55
112.226.25.233,8,55
112.226.57.89,8,55
112.226.30.112,8,55
