ip,rtt,ttl
124.132.21.4,9,55
124.132.14.42,10,55
124.132.122.198,7,55
124.132.66.22,7,55
124.132.9.169,9,55
124.132.123.213,8,55
124.132.21.239,13,55
124.132.9.180,10,55
124.132.18.135,9,55
124.132.70.177,7,55
124.132.17.217,8,55
124.132.127.133,8,55
124.132.0.120,12,55
124.132.27.0,9,55
124.132.10.70,9,55
124.132.23.64,9,55
124.132.67.21,8,55
124.132.23.54,10,55
124.132.86.241,8,55
124.132.38.46,9,55
124.132.2.70,10,55
124.132.95.3,9,55
124.132.55.87,9,55
124.132.77.83,9,55
124.132.77.159,8,55
124.132.30.133,11,55
124.132.16.197,12,55
124.132.27.45,10,55
124.132.27.55,10,55
124.132.124.222,11,55
124.132.27.75,14,55
124.132.71.176,14,55
124.132.47.114,11,55
124.132.94.169,11,55
124.132.64.13,8,55
124.132.85.118,9,55
124.132.85.42,11,55
124.132.32.10,13,55
124.132.21.116,11,55
124.132.32.245,13,55
124.132.79.142,10,55
124.132.41.136,8,55
124.132.30.245,11,55
124.132.22.136,12,55
124.132.26.116,9,55
124.132.26.127,10,55
124.132.81.219,10,55
124.132.37.24,9,55
124.132.34.70,8,55
124.132.23.26,10,55
124.132.34.60,10,55
124.132.34.90,10,55
124.132.2.28,8,55
124.132.2.10,9,55
124.132.11.41,8,55
124.132.50.26,9,55
124.132.3.62,12,55
124.132.88.153,9,55
124.132.40.157,8,55
124.132.88.229,9,55
124.132.45.66,8,55
124.132.32.122,10,55
124.132.17.128,91,55
124.132.33.131,11,55
124.132.90.212,11,55
124.132.33.142,11,55
124.132.27.17,10,55
124.132.119.143,7,55
124.132.37.99,11,55
124.132.5.20,9,55
124.132.82.218,10,55
124.132.37.79,12,55
124.132.107.8,8,55
124.132.37.69,12,55
124.132.54.150,10,55
124.132.19.78,11,55
124.132.5.38,12,55
124.132.6.72,11,55
124.132.44.87,10,55
124.132.42.22,9,55
124.132.49.4,8,55
124.132.34.32,8,55
124.132.46.147,8,55
124.132.46.167,10,55
124.132.2.34,8,55
124.132.125.9,7,55
124.132.111.193,6,247
124.132.23.253,8,55
124.132.76.86,9,55
124.132.3.61,9,55
124.132.100.48,10,55
124.132.52.137,9,55
124.132.41.13,9,55
124.132.47.234,9,55
124.132.49.49,8,55
124.132.94.1,7,55
124.132.22.47,11,55
124.132.49.59,9,55
124.132.49.79,9,55
124.132.27.244,8,55
124.132.67.167,8,55
124.132.119.172,7,55
124.132.119.246,8,55
124.132.84.45,10,55
124.132.103.114,5,55
124.132.108.176,8,55
124.132.57.5,10,55
124.132.44.199,10,55
124.132.57.240,8,55
124.132.102.31,7,55
124.132.16.238,11,55
124.132.45.219,9,55
124.132.37.41,8,55
124.132.26.38,11,55
124.132.24.245,7,55
124.132.87.156,9,55
124.132.12.32,8,55
124.132.60.49,9,55
124.132.61.28,8,55
124.132.21.157,10,55
124.132.105.97,7,55
124.132.48.131,8,55
124.132.33.53,10,55
124.132.48.120,9,55
124.132.103.30,5,55
124.132.46.109,8,55
124.132.53.173,9,55
124.132.10.87,10,55
124.132.125.38,6,55
124.132.72.66,8,55
124.132.23.193,10,55
124.132.53.183,14,55
124.132.23.211,11,55
124.132.35.3,10,55
124.132.11.5,12,55
124.132.64.140,8,55
124.132.65.119,8,55
124.132.57.117,10,55
124.132.8.87,11,55
124.132.110.26,7,119
124.132.31.30,12,55
124.132.58.137,9,55
124.132.41.200,11,55
124.132.58.126,10,55
124.132.49.21,8,55
124.132.18.124,8,55
124.132.62.99,10,55
124.132.106.96,7,55
124.132.27.184,8,55
124.132.62.129,11,55
124.132.27.202,9,55
124.132.75.149,10,55
124.132.95.84,9,55
124.132.28.236,11,55
124.132.116.22,7,55
124.132.60.161,8,55
124.132.70.18,8,55
124.132.14.48,11,55
124.132.32.163,11,55
124.132.45.130,10,55
124.132.118.5,8,55
124.132.61.170,9,55
124.132.61.181,10,55
124.132.71.44,9,55
124.132.111.25,9,247
124.132.66.200,10,55
124.132.66.220,10,55
124.132.66.190,11,55
124.132.53.145,14,55
124.132.34.199,10,55
124.132.83.108,9,55
124.132.34.217,12,55
124.132.47.80,10,55
124.132.23.217,12,55
124.132.24.244,7,55
124.132.35.251,10,55
124.132.121.68,7,55
124.132.121.144,7,55
124.132.107.179,5,55
124.132.86.219,10,55
124.132.39.4,10,55
124.132.25.46,9,55
124.132.28.235,12,55
124.132.78.4,10,55
124.132.64.252,10,55
124.132.16.203,11,55
124.132.41.54,7,55
124.132.78.239,10,55
124.132.48.42,9,55
124.132.123.127,8,55
124.132.66.16,13,55
124.132.71.119,9,55
124.132.71.89,10,55
124.132.71.99,10,55
124.132.119.4,8,55
124.132.27.34,11,55
124.132.10.195,9,55
124.132.80.9,12,55
124.132.27.208,8,55
124.132.37.226,9,55
124.132.37.208,9,55
124.132.49.248,9,55
124.132.0.57,10,55
124.132.127.47,7,55
124.132.58.48,9,55
124.132.81.60,11,55
124.132.70.160,8,55
124.132.70.171,8,55
124.132.34.49,8,55
124.132.66.162,8,55
124.132.80.84,8,55
124.132.47.20,8,55
124.132.18.232,10,55
124.132.34.223,10,55
124.132.54.116,10,55
124.132.94.147,11,55
124.132.35.250,8,55
124.132.42.190,11,55
124.132.29.37,12,55
124.132.75.33,9,55
124.132.21.122,9,55
124.132.44.240,8,55
124.132.49.188,8,55
124.132.63.42,8,55
124.132.23.151,11,55
124.132.49.206,10,55
124.132.5.98,12,55
124.132.39.3,9,55
124.132.50.240,11,55
124.132.36.52,10,55
124.132.13.113,10,55
124.132.89.74,11,55
124.132.78.116,10,55
124.132.30.251,11,55
124.132.53.34,11,55
124.132.8.207,9,55
124.132.90.53,10,55
124.132.79.136,12,55
124.132.79.125,13,55
124.132.61.92,14,55
124.132.37.58,10,55
124.132.91.79,11,55
124.132.82.161,10,55
124.132.71.61,11,55
124.132.82.131,11,55
124.132.32.128,8,55
124.132.82.141,11,55
124.132.8.27,11,55
124.132.65.183,7,55
124.132.86.75,12,55
124.132.9.30,9,55
124.132.81.202,9,55
124.132.9.28,11,55
124.132.93.125,8,55
124.132.1.15,9,55
124.132.91.124,9,55
124.132.80.26,10,55
124.132.91.154,9,55
124.132.27.142,8,55
124.132.91.134,10,55
124.132.67.133,7,55
124.132.54.56,12,55
124.132.11.59,11,55
124.132.54.74,13,55
124.132.120.71,9,55
124.132.42.189,10,55
124.132.39.61,10,55
124.132.55.108,13,55
124.132.97.2,7,119
124.132.16.12,11,55
124.132.89.186,9,55
124.132.70.82,8,55
124.132.17.65,15,55
124.132.17.67,15,55
124.132.102.154,10,55
124.132.90.206,12,55
124.132.49.38,10,55
124.132.82.103,10,55
124.132.93.170,10,55
124.132.34.157,8,55
124.132.72.32,8,55
124.132.62.238,9,55
124.132.49.212,9,55
124.132.19.96,9,55
124.132.50.239,7,55
124.132.19.107,11,55
124.132.64.34,8,55
124.132.6.10,9,55
124.132.42.247,8,55
124.132.100.149,5,55
124.132.68.125,8,55
124.132.51.41,10,55
124.132.103.215,8,55
124.132.104.194,8,55
124.132.65.37,10,55
124.132.102.199,9,55
124.132.92.252,12,55
124.132.102.229,10,55
124.132.9.242,12,55
124.132.119.150,7,55
124.132.102.209,10,55
124.132.91.96,11,55
124.132.53.162,11,55
124.132.24.15,8,55
124.132.37.166,10,55
124.132.54.80,10,55
124.132.125.16,8,55
124.132.83.74,10,55
124.132.11.227,11,55
124.132.28.17,10,55
124.132.28.6,11,55
124.132.64.33,8,55
124.132.20.8,10,55
124.132.73.24,10,55
124.132.55.165,11,55
124.132.31.193,10,55
124.132.101.5,9,55
124.132.102.25,5,55
124.132.109.123,8,55
124.132.8.124,10,55
124.132.102.14,6,55
124.132.25.233,9,55
124.132.52.255,11,55
124.132.75.74,11,55
124.132.81.124,8,55
124.132.21.62,13,55
124.132.110.149,5,247
124.132.25.231,11,55
124.132.106.9,7,55
124.132.106.19,8,55
124.132.62.88,8,55
124.132.106.39,8,55
124.132.46.234,8,55
124.132.71.228,14,55
124.132.40.84,13,55
124.132.63.6,14,55
124.132.104.71,11,55
124.132.71.246,14,55
124.132.116.123,13,55
124.132.78.157,11,55
124.132.117.102,10,55
124.132.32.246,10,55
124.132.105.80,6,55
124.132.57.123,12,55
124.132.14.85,12,55
124.132.105.91,7,55
124.132.90.117,10,55
124.132.118.128,7,55
124.132.22.198,9,55
124.132.102.171,8,55
124.132.66.179,10,55
124.132.67.97,8,55
124.132.49.146,10,55
124.132.80.211,9,55
124.132.86.185,10,55
124.132.35.32,10,55
124.132.24.183,9,55
124.132.64.91,8,55
124.132.68.124,9,55
124.132.71.252,8,55
124.132.83.14,8,55
124.132.7.84,11,55
124.132.83.32,9,55
124.132.94.113,9,55
124.132.54.14,11,55
124.132.84.66,7,55
124.132.38.41,11,55
124.132.73.23,9,55
124.132.28.174,11,55
124.132.68.182,9,55
124.132.13.45,8,55
124.132.121.245,7,55
124.132.44.14,9,55
124.132.109.0,8,55
124.132.86.116,8,246
124.132.16.240,9,55
124.132.122.224,8,55
124.132.110.9,6,247
124.132.41.139,9,55
124.132.41.137,11,55
124.132.105.237,5,55
124.132.123.250,8,55
124.132.118.203,7,55
124.132.118.183,8,55
124.132.32.68,22,55
124.132.87.177,8,55
124.132.76.106,9,55
124.132.35.189,10,55
124.132.73.81,9,55
124.132.15.200,10,55
124.132.52.64,9,55
124.132.125.165,8,55
124.132.7.183,10,55
124.132.116.235,7,55
124.132.40.215,9,55
124.132.65.2,10,55
124.132.45.67,8,55
124.132.89.227,10,55
124.132.21.159,11,55
124.132.117.244,9,55
124.132.117.255,10,119
124.132.124.39,7,55
124.132.127.170,8,55
124.132.80.43,8,55
124.132.124.69,8,55
124.132.92.7,9,55
124.132.47.98,9,55
124.132.62.196,12,55
124.132.92.25,13,55
124.132.127.225,8,55
124.132.47.109,11,55
124.132.127.245,8,55
124.132.82.120,10,55
124.132.67.31,9,55
124.132.94.71,9,55
124.132.50.10,10,55
124.132.83.38,10,55
124.132.50.21,10,55
124.132.38.198,9,55
124.132.84.65,11,55
124.132.76.164,10,55
124.132.95.105,11,55
124.132.56.188,13,55
124.132.122.101,10,55
124.132.13.144,13,55
124.132.20.119,14,55
124.132.44.145,11,55
124.132.75.39,11,55
124.132.105.2,8,55
124.132.47.237,9,55
124.132.47.235,9,55
124.132.123.121,9,55
124.132.36.213,10,55
124.132.59.232,14,55
124.132.126.21,12,55
124.132.16.43,14,55
124.132.101.46,11,55
124.132.127.30,7,55
124.132.78.122,12,55
124.132.57.241,9,55
124.132.52.195,13,55
124.132.8.206,9,55
124.132.109.187,9,55
124.132.32.165,11,55
124.132.46.25,8,55
124.132.124.11,8,55
124.132.22.55,13,55
124.132.91.113,9,55
124.132.71.186,10,55
124.132.92.31,8,55
124.132.54.145,11,55
124.132.127.41,60,55
124.132.42.128,12,55
124.132.87.176,12,55
124.132.119.116,9,55
124.132.63.60,9,119
124.132.84.123,10,55
124.132.107.200,5,55
124.132.63.71,10,55
124.132.50.178,10,55
124.132.6.88,9,55
124.132.3.92,9,55
124.132.87.234,8,55
124.132.95.104,9,55
124.132.69.205,8,55
124.132.31.125,11,55
124.132.20.218,9,55
124.132.57.63,10,55
124.132.104.112,7,55
124.132.86.81,8,55
124.132.9.29,8,55
124.132.61.29,9,55
124.132.61.31,10,55
124.132.26.46,9,55
124.132.117.166,10,55
124.132.127.187,8,55
124.132.106.166,6,55
124.132.93.159,12,55
124.132.106.148,10,55
124.132.80.151,11,55
124.132.94.77,9,55
124.132.74.104,8,55
124.132.30.91,11,55
124.132.13.210,9,55
124.132.60.107,11,55
124.132.109.41,8,55
124.132.89.192,10,55
124.132.44.242,9,55
124.132.65.120,8,55
124.132.17.66,8,55
124.132.65.122,8,55
124.132.8.208,10,55
124.132.123.32,9,55
124.132.33.61,9,55
124.132.58.199,8,55
124.132.102.188,7,55
124.132.111.77,5,247
124.132.111.95,7,247
124.132.82.228,9,55
124.132.67.151,9,55
124.132.124.238,9,55
124.132.55.46,10,55
124.132.95.162,8,55
124.132.12.49,11,55
124.132.105.254,5,55
124.132.61.243,8,55
124.132.106.172,8,55
124.132.119.56,9,55
124.132.119.74,9,55
124.132.91.221,10,55
124.132.72.50,8,55
124.132.107.199,6,55
124.132.72.61,10,55
124.132.63.228,11,55
124.132.77.187,8,55
124.132.117.20,5,55
124.132.31.224,12,55
124.132.16.109,11,55
124.132.70.19,8,55
124.132.70.21,9,55
124.132.8.106,11,55
124.132.9.31,10,55
124.132.101.11,8,55
124.132.122.142,8,55
124.132.57.160,8,55
124.132.25.232,8,55
124.132.45.138,8,55
124.132.78.240,9,55
124.132.17.68,10,55
124.132.78.242,10,55
124.132.110.183,5,247
124.132.66.78,8,55
124.132.124.178,8,55
124.132.124.196,8,55
124.132.94.11,12,55
124.132.68.63,8,55
124.132.108.1,7,247
124.132.25.5,11,55
124.132.85.146,8,55
124.132.51.252,11,55
124.132.40.115,9,55
124.132.74.235,10,55
124.132.21.28,12,55
124.132.56.120,15,55
124.132.104.77,10,55
124.132.89.1,14,55
124.132.60.204,9,55
124.132.30.157,13,55
124.132.16.222,12,55
124.132.32.247,10,55
124.132.81.63,10,55
124.132.48.50,10,55
124.132.21.243,11,55
124.132.118.162,7,55
124.132.103.40,6,55
124.132.119.80,8,55
124.132.83.92,8,55
124.132.83.103,9,55
124.132.72.218,9,55
124.132.124.202,8,55
124.132.86.214,8,55
124.132.86.203,8,55
124.132.120.91,7,55
124.132.28.252,13,55
124.132.76.45,10,55
124.132.36.11,10,55
124.132.29.10,11,55
124.132.59.164,8,55
124.132.96.185,7,55
124.132.86.21,7,55
124.132.13.190,10,55
124.132.52.95,11,55
124.132.21.141,9,55
124.132.65.39,9,55
124.132.25.234,9,55
124.132.58.56,8,55
124.132.90.54,10,55
124.132.90.56,11,55
124.132.124.28,7,55
124.132.100.76,7,55
124.132.79.198,11,55
124.132.116.241,7,55
124.132.56.219,10,55
124.132.75.76,8,55
124.132.89.132,10,55
124.132.16.89,12,55
124.132.31.14,12,55
124.132.92.102,9,55
124.132.45.68,9,55
124.132.92.100,10,55
124.132.61.100,9,55
124.132.32.249,11,55
124.132.82.19,10,55
124.132.127.204,8,55
124.132.84.4,7,55
124.132.39.20,8,55
124.132.120.149,8,55
124.132.69.137,8,55
124.132.60.7,10,55
124.132.21.8,10,55
124.132.122.107,8,55
124.132.101.131,7,55
124.132.41.140,8,55
124.132.44.111,11,55
124.132.78.159,9,55
124.132.101.129,8,55
124.132.7.61,16,55
124.132.47.236,10,55
124.132.91.12,10,55
124.132.119.14,9,55
124.132.65.191,19,55
124.132.87.115,11,55
124.132.12.6,10,55
124.132.39.34,12,55
124.132.3.96,12,55
124.132.126.27,7,55
124.132.42.206,12,55
124.132.104.195,7,55
124.132.104.197,7,55
124.132.86.118,8,55
124.132.41.38,9,55
124.132.45.70,8,55
124.132.57.242,8,55
124.132.8.130,11,55
124.132.93.58,9,55
124.132.70.90,26,55
124.132.106.237,5,55
124.132.51.0,8,55
124.132.6.167,8,55
124.132.42.220,10,55
124.132.77.119,9,55
124.132.15.177,9,55
124.132.69.236,8,55
124.132.52.161,11,55
124.132.85.78,7,55
124.132.20.96,9,55
124.132.116.50,8,55
124.132.74.135,8,55
124.132.57.29,7,55
124.132.32.14,9,55
124.132.44.224,9,55
124.132.109.124,7,55
124.132.47.238,8,55
124.132.109.126,8,55
124.132.102.87,6,55
124.132.79.55,9,55
124.132.14.91,13,55
124.132.51.14,9,55
124.132.12.67,9,55
124.132.24.218,10,55
124.132.55.124,11,55
124.132.12.128,10,55
124.132.88.189,9,55
124.132.121.172,8,55
124.132.60.73,7,55
124.132.29.225,10,55
124.132.77.218,10,55
124.132.40.161,10,55
124.132.57.244,8,55
124.132.16.246,10,55
124.132.117.103,10,55
124.132.81.132,9,55
124.132.53.18,13,55
124.132.105.153,7,55
124.132.119.134,6,55
124.132.107.138,9,55
124.132.64.50,9,55
124.132.55.138,11,55
124.132.15.27,11,55
124.132.68.141,7,55
124.132.35.224,16,55
124.132.64.64,15,55
124.132.25.84,14,55
124.132.31.102,12,55
124.132.85.177,10,55
124.132.64.164,9,55
124.132.116.181,8,21
124.132.101.48,7,55
124.132.57.142,7,55
124.132.70.20,7,55
124.132.122.225,8,55
124.132.122.227,8,55
124.132.21.165,11,55
124.132.90.125,11,55
124.132.61.32,23,55
124.132.125.0,8,55
124.132.39.249,9,55
124.132.74.201,7,55
124.132.52.141,11,55
124.132.122.47,9,55
124.132.104.114,7,55
124.132.89.32,13,55
124.132.78.241,8,55
124.132.126.145,8,55
124.132.60.186,11,55
124.132.126.147,8,55
124.132.65.123,9,55
124.132.118.61,7,55
124.132.11.87,11,55
124.132.38.233,9,55
124.132.68.155,9,55
124.132.73.40,10,55
124.132.29.14,11,55
124.132.29.75,11,55
124.132.19.124,10,55
124.132.120.30,8,55
124.132.42.163,10,55
124.132.36.29,10,55
124.132.36.90,9,55
124.132.76.123,11,55
124.132.43.179,9,55
124.132.96.216,9,55
124.132.125.223,8,55
124.132.57.9,10,55
124.132.32.171,8,55
124.132.65.21,8,55
124.132.109.43,8,55
124.132.78.28,11,55
124.132.70.22,7,55
124.132.101.200,7,55
124.132.81.62,12,55
124.132.123.183,8,55
124.132.18.71,10,55
124.132.117.22,8,55
124.132.78.243,14,55
124.132.105.10,13,55
124.132.41.62,15,55
124.132.127.103,10,55
124.132.90.55,14,55
124.132.24.43,7,55
