ip,rtt,ttl
39.65.222.123,8,55
39.65.189.44,11,55
39.65.197.151,9,55
39.65.219.244,8,55
39.65.239.130,7,55
39.65.239.105,8,55
39.65.152.1,0,247
39.65.165.61,13,55
39.65.224.103,8,55
39.65.180.30,13,55
39.65.184.56,13,55
39.65.137.56,12,55
39.65.152.194,7,55
39.65.227.125,8,55
39.65.211.48,9,55
39.65.153.149,6,55
39.65.244.249,4,55
39.65.225.200,13,55
39.65.227.189,8,55
39.65.159.81,12,55
39.65.246.93,7,55
39.65.197.47,4,55
39.65.149.234,2,55
39.65.248.35,4,55
39.65.199.142,10,55
39.65.222.249,10,55
39.65.191.40,6,55
39.65.184.16,8,55
39.65.157.189,7,55
39.65.173.93,1,55
39.65.216.188,4,55
39.65.142.55,8,55
39.65.174.163,7,55
39.65.232.41,12,55
39.65.235.236,8,119
39.65.191.0,6,55
39.65.199.43,9,55
39.65.235.14,8,55
39.65.236.44,2,55
39.65.181.83,8,55
39.65.225.75,14,55
39.65.162.189,11,55
39.65.155.166,2,55
39.65.236.111,12,55
39.65.204.176,8,55
39.65.205.218,7,55
39.65.233.34,10,55
39.65.172.81,7,55
39.65.233.113,8,55
39.65.253.235,8,55
39.65.130.126,3,55
39.65.214.3,5,55
39.65.164.156,9,55
39.65.238.249,10,55
39.65.179.1,9,55
39.65.233.160,11,55
39.65.238.170,14,55
39.65.240.150,6,55
39.65.180.13,8,55
39.65.201.34,8,55
39.65.199.3,14,55
39.65.227.131,7,55
39.65.244.139,8,55
39.65.241.247,8,55
39.65.241.180,12,55
39.65.128.222,2,55
39.65.254.229,11,55
39.65.247.75,1,55
39.65.167.151,4,55
39.65.247.154,6,55
39.65.219.143,8,55
39.65.182.243,7,55
39.65.135.109,7,55
39.65.200.250,3,55
39.65.213.155,12,55
39.65.173.199,2,55
39.65.131.180,3,55
39.65.174.136,7,55
39.65.158.66,8,55
39.65.235.242,8,55
39.65.192.53,12,55
39.65.253.123,2,55
39.65.175.91,6,55
39.65.189.227,6,55
39.65.190.239,2,119
39.65.247.201,6,55
39.65.207.70,3,55
39.65.180.119,5,55
39.65.181.56,3,55
39.65.182.11,2,55
39.65.136.163,7,55
39.65.215.151,8,55
39.65.140.108,13,55
39.65.250.239,4,55
39.65.241.122,7,55
39.65.133.205,3,55
39.65.219.39,4,55
39.65.177.58,9,55
39.65.138.204,6,55
39.65.129.164,4,55
39.65.222.148,10,55
39.65.197.230,4,55
39.65.178.96,7,55
39.65.141.99,3,55
39.65.221.35,6,55
39.65.253.170,13,55
39.65.215.111,9,55
39.65.198.242,13,55
39.65.185.42,8,55
39.65.202.47,8,55
39.65.146.139,2,55
39.65.191.89,6,55
39.65.244.145,12,55
39.65.174.76,8,55
39.65.192.237,10,55
39.65.149.63,6,55
39.65.128.233,12,55
39.65.187.220,13,55
39.65.199.221,8,55
39.65.224.40,4,55
39.65.189.66,2,55
39.65.130.233,7,55
39.65.238.195,3,55
39.65.139.146,4,55
39.65.200.233,8,55
39.65.232.211,6,55
39.65.220.251,10,55
39.65.206.41,7,55
39.65.135.216,8,55
39.65.151.178,7,55
39.65.151.241,7,55
39.65.207.53,8,55
39.65.195.102,6,55
39.65.194.147,10,55
39.65.180.252,13,55
39.65.247.100,2,55
39.65.154.165,6,55
39.65.211.26,12,55
39.65.128.45,10,55
39.65.165.109,8,55
39.65.133.216,12,55
39.65.197.69,13,55
39.65.214.82,13,55
39.65.140.215,8,55
39.65.202.20,3,55
39.65.215.94,8,55
39.65.157.110,8,55
39.65.157.173,7,55
39.65.234.207,8,55
39.65.184.238,8,55
39.65.201.83,12,55
39.65.133.28,8,55
39.65.216.166,12,55
39.65.128.59,8,55
39.65.128.119,7,55
39.65.238.91,2,55
39.65.240.87,7,55
39.65.138.215,12,55
39.65.225.53,3,55
39.65.207.159,8,55
39.65.191.222,7,55
39.65.234.167,12,55
39.65.208.96,7,55
39.65.133.42,3,55
39.65.133.102,2,55
39.65.143.165,8,55
39.65.149.74,6,55
39.65.129.174,9,55
39.65.219.222,6,55
39.65.220.234,6,55
39.65.246.252,13,55
39.65.253.69,12,55
39.65.227.109,8,55
39.65.210.255,11,55
39.65.143.179,14,55
39.65.143.239,3,55
39.65.154.176,6,55
39.65.172.129,1,55
39.65.205.136,8,55
39.65.134.157,8,55
39.65.155.157,10,55
39.65.151.38,6,55
39.65.248.248,4,55
