ip,rtt,ttl
144.0.47.120,7,54
144.0.88.136,17,246
144.0.92.187,13,246
144.0.67.204,6,54
144.0.66.150,11,54
144.0.67.227,7,54
144.0.67.107,18,54
144.0.67.159,10,54
144.0.80.96,13,246
144.0.89.108,7,246
144.0.5.109,6,54
144.0.88.222,12,246
144.0.80.238,17,246
144.0.81.164,14,246
144.0.81.1,18,246
144.0.89.127,12,246
144.0.81.187,13,246
144.0.67.148,10,54
144.0.84.152,19,246
144.0.82.144,7,246
144.0.93.17,13,246
144.0.93.178,7,246
144.0.93.159,9,246
144.0.5.250,5,54
144.0.84.175,12,246
144.0.94.108,7,246
144.0.94.85,14,246
144.0.95.189,9,246
144.0.66.104,10,54
144.0.85.132,7,246
144.0.87.109,9,246
144.0.82.196,18,246
144.0.87.82,20,246
144.0.18.251,9,54
144.0.91.133,17,246
144.0.46.228,17,54
144.0.87.235,14,246
144.0.19.179,6,54
144.0.91.160,19,246
144.0.95.212,7,246
144.0.67.181,13,54
144.0.95.65,13,246
144.0.82.185,11,246
144.0.89.235,7,246
144.0.85.184,18,246
144.0.14.33,10,54
144.0.85.173,11,246
144.0.84.0,7,246
144.0.18.204,11,54
144.0.5.233,10,54
144.0.92.30,18,246
144.0.23.96,19,54
144.0.89.224,18,246
144.0.86.244,11,246
144.0.81.141,7,246
144.0.80.14,7,246
144.0.91.39,18,246
144.0.84.129,11,246
144.0.88.140,18,246
144.0.66.99,7,54
144.0.94.62,12,246
144.0.44.20,19,54
144.0.95.166,12,246
144.0.92.191,18,246
144.0.67.176,15,54
144.0.81.136,12,246
144.0.83.219,11,246
144.0.87.87,17,246
144.0.84.124,14,246
144.0.86.207,7,246
144.0.14.234,13,54
144.0.91.138,12,246
144.0.94.57,18,246
144.0.82.106,12,246
144.0.91.2,7,246
144.0.66.137,13,54
144.0.95.161,14,246
144.0.85.94,14,246
144.0.29.62,13,54
144.0.80.105,13,246
144.0.67.243,6,54
144.0.81.33,17,246
144.0.67.214,14,54
144.0.95.27,12,246
144.0.88.231,7,246
144.0.87.69,18,246
144.0.80.58,15,246
144.0.89.159,13,246
144.0.66.120,13,54
144.0.46.4,4,54
144.0.91.120,11,246
144.0.88.184,15,246
144.0.93.26,14,246
144.0.81.174,9,246
144.0.93.210,11,246
144.0.82.163,7,246
144.0.81.203,13,246
144.0.67.197,17,54
144.0.92.235,19,246
144.0.84.162,10,246
144.0.82.116,8,246
144.0.45.186,5,54
144.0.85.151,12,246
144.0.84.191,18,246
144.0.95.84,7,246
144.0.85.104,15,246
144.0.94.95,12,246
144.0.94.124,13,246
144.0.95.37,12,246
144.0.81.157,19,246
144.0.95.228,8,246
144.0.95.199,12,246
144.0.84.145,17,246
144.0.94.78,11,246
144.0.14.124,11,54
144.0.95.182,12,246
144.0.83.131,7,246
144.0.18.243,14,44
144.0.86.119,14,246
144.0.87.226,13,246
144.0.5.12,12,54
144.0.83.22,7,246
144.0.120.135,12,52
144.0.90.170,16,246
144.0.83.57,17,246
144.0.83.108,17,246
144.0.92.21,13,246
144.0.86.10,11,246
144.0.86.45,13,246
144.0.86.96,13,246
144.0.90.61,17,246
144.0.90.96,13,246
144.0.90.147,18,246
144.0.67.123,16,54
144.0.83.197,7,246
144.0.66.167,7,54
144.0.5.37,13,54
144.0.67.244,12,54
144.0.66.249,13,54
144.0.82.160,17,246
144.0.86.185,13,246
144.0.85.148,7,246
144.0.81.204,13,246
144.0.90.236,11,246
144.0.121.80,20,116
144.0.23.49,9,54
144.0.80.70,11,246
144.0.80.82,19,246
144.0.88.196,12,246
144.0.88.208,19,246
144.0.84.192,13,246
144.0.82.30,17,246
144.0.95.81,17,246
144.0.85.18,7,246
144.0.94.125,12,246
144.0.82.254,8,246
144.0.92.247,17,246
144.0.93.3,17,246
144.0.80.97,7,246
144.0.95.229,9,246
144.0.85.242,7,246
144.0.94.207,13,246
144.0.14.161,15,53
144.0.88.223,14,246
144.0.45.242,4,54
144.0.90.37,17,246
144.0.44.43,11,54
144.0.93.18,17,246
144.0.46.183,4,54
144.0.82.161,17,246
144.0.80.192,16,246
144.0.85.149,8,246
144.0.89.62,7,246
144.0.67.17,13,54
144.0.67.72,12,54
144.0.95.82,12,246
144.0.93.113,11,246
144.0.83.113,7,246
144.0.86.101,15,246
144.0.5.204,8,54
144.0.67.29,12,54
144.0.82.54,13,246
144.0.82.109,13,246
144.0.90.152,11,246
144.0.85.97,17,246
144.0.85.42,18,246
144.0.84.54,18,246
144.0.87.147,12,246
144.0.80.217,14,246
144.0.87.92,9,246
144.0.87.42,13,246
144.0.91.198,12,246
144.0.18.148,8,54
144.0.89.87,7,246
144.0.67.171,7,54
144.0.94.231,8,246
144.0.95.30,12,246
144.0.82.66,7,246
144.0.93.138,18,246
144.0.23.166,19,54
144.0.29.249,11,54
144.0.91.93,13,246
144.0.91.143,17,246
144.0.81.131,8,246
144.0.85.54,20,246
144.0.83.35,18,246
144.0.86.23,12,246
144.0.23.191,6,54
144.0.84.119,7,246
144.0.94.243,18,246
144.0.94.52,14,246
144.0.90.74,13,246
144.0.46.168,7,54
144.0.87.120,14,246
144.0.95.156,11,246
144.0.91.171,12,246
144.0.18.187,9,245
144.0.80.211,11,246
144.0.66.66,9,54
144.0.121.7,14,52
144.0.89.81,14,246
144.0.66.91,7,54
144.0.84.39,8,246
144.0.45.118,10,54
144.0.93.132,13,246
144.0.83.43,9,246
144.0.87.27,11,246
144.0.46.126,14,54
144.0.80.2,7,246
144.0.67.168,10,54
144.0.81.103,13,246
144.0.84.91,17,246
144.0.91.78,12,246
144.0.86.31,17,246
144.0.88.128,18,246
144.0.81.128,7,246
144.0.94.24,9,246
144.0.92.179,18,246
144.0.90.82,14,246
144.0.80.134,12,246
144.0.95.128,13,246
144.0.84.116,13,246
144.0.94.49,9,246
144.0.82.166,7,246
144.0.95.153,12,246
144.0.89.4,18,246
144.0.85.154,19,246
144.0.93.55,8,246
144.0.123.12,8,52
144.0.89.205,13,246
144.0.5.30,15,54
144.0.80.41,7,246
144.0.83.253,16,246
144.0.86.241,12,246
144.0.88.167,18,246
144.0.29.195,10,54
144.0.91.36,13,246
144.0.92.218,12,246
144.0.19.100,20,54
144.0.66.105,8,54
144.0.67.182,11,54
144.0.66.188,12,54
144.0.67.90,13,54
144.0.81.142,20,246
144.0.84.130,7,246
144.0.23.221,14,54
144.0.14.147,9,53
144.0.94.63,7,246
144.0.82.127,12,246
144.0.81.225,17,246
144.0.83.241,12,246
144.0.95.167,17,246
144.0.84.213,17,246
144.0.94.146,9,246
144.0.95.48,7,246
144.0.85.115,20,246
144.0.86.229,12,246
144.0.95.250,15,246
144.0.91.24,7,246
144.0.80.210,7,246
144.0.45.17,14,54
144.0.89.80,16,246
144.0.45.150,9,54
144.0.14.209,13,54
144.0.93.131,11,246
144.0.66.121,13,54
144.0.67.198,7,54
144.0.81.158,13,246
144.0.84.146,8,246
144.0.29.172,6,54
144.0.94.79,13,246
144.0.29.197,16,54
144.0.88.66,13,246
144.0.95.183,12,246
144.0.83.21,13,246
144.0.86.9,12,246
144.0.46.116,9,54
144.0.23.8,9,54
144.0.92.117,19,246
144.0.44.126,11,54
144.0.90.60,14,246
144.0.47.60,17,54
144.0.83.81,10,246
144.0.83.83,16,246
144.0.5.105,8,54
144.0.86.69,14,246
144.0.86.71,18,246
144.0.83.218,18,246
144.0.90.120,12,246
144.0.90.122,17,246
144.0.86.206,12,246
144.0.83.243,15,246
144.0.80.153,7,246
144.0.89.23,14,246
144.0.19.175,12,44
144.0.66.234,12,54
144.0.91.1,13,246
144.0.46.251,9,54
144.0.86.231,17,246
144.0.23.92,9,54
144.0.82.125,7,246
144.0.87.175,12,246
144.0.91.26,21,246
144.0.93.74,7,246
144.0.91.226,7,246
144.0.66.169,9,54
144.0.85.113,7,246
144.0.67.83,12,54
144.0.82.15,9,246
144.0.67.246,11,54
144.0.95.46,12,246
144.0.83.202,7,246
144.0.85.3,19,246
144.0.121.53,18,52
144.0.81.206,14,246
144.0.94.192,13,246
144.0.86.190,7,246
144.0.82.120,17,246
144.0.87.106,15,246
144.0.84.194,12,246
144.0.91.157,9,246
144.0.85.108,18,246
144.0.90.241,14,246
144.0.87.110,14,246
144.0.94.127,9,246
144.0.95.41,14,246
144.0.91.161,7,246
144.0.87.165,13,246
144.0.80.197,11,246
144.0.95.231,17,246
144.0.82.222,17,246
144.0.29.100,16,54
144.0.91.216,12,246
144.0.89.67,12,246
144.0.81.2,13,246
144.0.85.210,18,246
144.0.89.128,11,246
144.0.93.118,14,246
144.0.66.172,13,54
144.0.81.29,7,246
144.0.67.249,13,54
144.0.93.179,17,246
144.0.90.5,16,246
144.0.84.64,18,246
144.0.89.155,8,246
144.0.87.52,12,246
144.0.81.209,11,246
144.0.93.206,18,246
144.0.91.103,9,246
144.0.14.250,16,118
144.0.84.197,11,246
144.0.88.54,9,246
144.0.94.130,9,246
144.0.84.48,9,246
144.0.14.179,16,54
144.0.18.83,12,54
144.0.92.105,17,246
144.0.5.130,13,54
144.0.95.234,12,246
144.0.44.49,9,54
144.0.87.36,11,246
144.0.29.78,13,54
144.0.91.87,7,246
144.0.81.18,12,246
144.0.83.146,7,246
144.0.86.134,7,246
144.0.44.213,17,54
144.0.47.147,9,54
144.0.45.14,3,54
144.0.89.144,12,246
144.0.5.232,13,54
144.0.93.195,17,246
144.0.23.117,5,54
144.0.67.20,13,54
144.0.67.51,13,54
144.0.46.194,11,54
144.0.90.185,16,246
144.0.83.28,12,246
144.0.14.172,8,54
144.0.86.16,12,246
144.0.82.57,11,246
144.0.82.88,13,246
144.0.90.67,11,246
144.0.87.98,19,246
144.0.18.130,16,44
144.0.85.45,12,246
144.0.85.76,16,246
144.0.94.234,12,246
144.0.95.9,12,246
144.0.91.149,19,246
144.0.88.6,12,246
144.0.83.124,12,246
144.0.84.65,13,246
144.0.83.53,13,246
144.0.87.53,8,246
144.0.86.112,14,246
144.0.92.57,17,246
144.0.5.106,10,118
144.0.67.73,9,54
144.0.67.106,12,54
144.0.5.69,20,54
144.0.66.17,23,54
144.0.90.163,7,246
144.0.45.175,9,54
144.0.86.41,12,246
144.0.91.104,14,246
144.0.88.63,12,246
144.0.90.92,7,246
144.0.47.251,5,54
144.0.92.114,10,246
144.0.81.54,7,246
144.0.66.119,16,54
144.0.82.110,12,246
144.0.82.143,14,246
144.0.23.79,9,54
144.0.45.75,12,54
144.0.23.93,14,53
144.0.85.131,9,246
144.0.89.180,17,246
144.0.85.98,13,246
144.0.93.231,16,246
144.0.5.194,17,54
144.0.67.161,13,54
144.0.95.31,16,246
144.0.95.64,18,246
144.0.23.138,9,54
144.0.52.65,7,246
144.0.81.156,14,246
144.0.67.5,13,54
144.0.83.162,13,246
144.0.87.89,16,246
144.0.91.140,7,246
144.0.86.150,12,246
144.0.83.46,16,246
144.0.44.128,19,54
144.0.5.223,8,44
144.0.84.144,13,246
144.0.94.77,8,246
144.0.67.10,7,54
144.0.82.198,9,246
144.0.86.34,9,246
144.0.90.85,7,246
144.0.90.201,13,246
