ip,rtt,ttl
218.201.117.115,5,246
218.201.111.194,7,119
218.201.102.17,7,247
218.201.98.241,6,247
218.201.117.169,5,246
218.201.104.214,8,55
218.201.125.97,7,246
218.201.108.51,11,246
218.201.125.254,14,53
218.201.115.57,6,247
218.201.102.86,9,246
218.201.114.17,5,247
218.201.120.239,10,247
218.201.127.72,17,54
218.201.123.126,11,245
218.201.105.50,6,119
218.201.102.18,10,55
218.201.113.21,8,54
218.201.108.33,7,247
218.201.119.243,5,248
218.201.120.1,9,247
218.201.122.5,8,244
218.201.104.249,8,55
218.201.111.110,7,45
218.201.99.81,7,247
218.201.108.57,5,247
218.201.98.101,9,247
218.201.104.74,7,55
218.201.120.5,13,247
218.201.127.49,635,246
218.201.108.73,9,55
218.201.117.153,7,246
218.201.111.244,8,55
218.201.107.91,12,55
218.201.108.45,14,246
218.201.110.148,7,55
218.201.103.145,7,247
218.201.117.19,6,246
218.201.100.117,11,55
218.201.107.69,10,54
218.201.114.75,8,55
218.201.116.47,5,248
218.201.123.13,10,246
218.201.105.108,10,55
218.201.111.225,5,247
218.201.105.11,7,54
218.201.107.106,7,55
218.201.101.201,8,246
218.201.114.25,6,247
218.201.120.238,10,245
218.201.96.202,5,247
218.201.127.71,15,54
218.201.103.37,10,247
218.201.100.222,8,55
218.201.114.246,6,55
218.201.120.122,12,246
218.201.97.51,5,248
218.201.105.65,7,247
218.201.99.181,6,247
218.201.111.178,9,55
218.201.99.177,7,247
218.201.112.11,10,246
218.201.104.129,7,247
218.201.104.209,7,55
218.201.125.169,11,54
218.201.125.249,7,53
218.201.114.62,6,55
218.201.113.241,9,54
218.201.113.244,10,55
218.201.97.203,6,248
218.201.127.117,14,118
218.201.97.6,12,245
218.201.120.115,10,245
218.201.105.209,7,247
218.201.100.134,7,246
218.201.103.65,5,247
218.201.121.73,9,246
218.201.102.84,8,55
218.201.122.173,7,246
218.201.97.225,5,248
218.201.121.89,578,246
218.201.96.219,5,248
218.201.100.241,6,247
218.201.111.209,7,247
218.201.122.214,13,243
218.201.109.53,13,55
218.201.98.233,6,247
218.201.104.206,8,55
218.201.113.236,11,55
218.201.107.193,6,247
218.201.123.25,8,246
218.201.97.230,6,246
218.201.119.157,7,247
218.201.125.246,11,118
218.201.113.233,8,55
218.201.123.165,830,246
218.201.97.49,5,248
218.201.123.22,12,118
218.201.104.151,7,55
218.201.102.213,8,247
218.201.112.136,9,55
218.201.99.217,8,247
218.201.116.145,6,246
218.201.104.251,6,55
218.201.104.202,9,55
218.201.97.26,9,245
218.201.103.25,9,247
218.201.119.153,7,245
218.201.120.141,13,247
218.201.116.122,7,247
218.201.117.18,6,246
218.201.102.205,10,245
218.201.109.66,31,55
218.201.123.38,11,54
218.201.125.125,11,54
218.201.100.206,12,55
218.201.112.105,7,54
218.201.105.177,6,247
218.201.112.38,13,55
218.201.98.161,6,247
218.201.104.134,8,54
218.201.127.193,10,246
218.201.97.25,7,245
218.201.96.253,7,245
218.201.116.121,5,248
218.201.116.93,6,248
218.201.97.114,6,245
218.201.104.241,13,55
218.201.111.102,8,119
218.201.98.110,6,119
218.201.96.139,6,246
218.201.108.89,5,247
218.201.97.33,6,245
218.201.125.123,14,54
218.201.100.97,5,247
218.201.102.249,5,247
218.201.122.201,9,246
218.201.104.171,11,55
218.201.107.49,5,247
218.201.108.164,8,55
218.201.96.155,8,248
218.201.123.82,12,53
218.201.122.217,870,246
218.201.96.154,6,247
218.201.104.185,8,55
218.201.102.127,6,245
218.201.101.189,290,55
218.201.98.165,8,247
218.201.112.170,10,55
218.201.103.41,6,246
218.201.104.138,9,54
218.201.96.247,5,248
218.201.109.158,7,55
218.201.104.157,10,55
218.201.105.4,8,55
218.201.125.225,12,246
218.201.111.18,28,119
218.201.112.245,8,55
218.201.100.225,6,247
218.201.109.81,6,247
218.201.112.142,8,55
218.201.98.174,16,246
218.201.116.87,6,248
218.201.104.147,8,54
218.201.123.145,10,246
218.201.121.149,10,54
218.201.125.187,8,118
218.201.96.143,6,246
218.201.110.193,6,247
218.201.100.145,8,247
218.201.107.97,5,247
218.201.122.205,14,245
218.201.113.172,11,55
218.201.122.189,9,246
218.201.100.65,6,247
218.201.108.113,5,247
218.201.120.229,12,247
218.201.96.161,7,247
218.201.98.69,9,118
218.201.120.245,8,245
218.201.114.109,8,246
218.201.115.130,6,247
218.201.107.155,9,55
218.201.104.17,6,247
218.201.114.241,6,245
218.201.100.142,9,246
218.201.109.49,7,247
218.201.104.179,8,55
218.201.103.159,5,248
218.201.123.21,13,246
218.201.114.117,6,245
218.201.117.26,5,246
218.201.125.219,14,54
218.201.109.98,8,246
218.201.103.153,5,248
218.201.104.200,9,55
218.201.111.61,8,55
218.201.112.185,8,55
218.201.99.45,7,245
218.201.105.193,5,247
218.201.104.210,7,55
218.201.105.119,7,119
218.201.111.236,9,246
218.201.115.49,8,247
218.201.122.15,14,243
218.201.112.195,9,246
218.201.119.161,6,246
218.201.120.70,13,245
218.201.125.250,11,53
218.201.107.70,9,54
218.201.114.76,10,55
218.201.97.229,6,246
218.201.96.217,5,248
218.201.96.205,8,247
218.201.113.36,9,119
218.201.116.45,5,248
218.201.120.2,7,246
218.201.103.161,6,247
218.201.120.241,13,245
218.201.127.74,12,54
218.201.103.185,11,245
218.201.103.142,11,55
218.201.127.161,7,246
218.201.96.221,5,248
218.201.126.81,13,246
218.201.105.63,6,246
218.201.102.194,9,246
218.201.111.180,9,55
218.201.115.93,6,247
218.201.108.12,7,119
218.201.101.235,7,119
218.201.115.18,10,55
218.201.96.225,5,248
218.201.99.50,8,45
218.201.109.59,9,55
218.201.127.209,9,246
218.201.125.101,14,54
218.201.108.117,7,55
218.201.122.89,7,246
218.201.96.163,9,245
218.201.96.153,5,248
218.201.101.180,6,119
218.201.102.45,7,247
218.201.122.13,14,51
218.201.105.17,6,247
218.201.111.134,9,55
218.201.102.233,5,247
218.201.101.193,6,247
218.201.104.173,8,55
218.201.126.57,9,246
218.201.105.145,7,247
218.201.112.6,11,55
218.201.116.229,8,247
218.201.116.242,8,245
218.201.117.137,5,246
218.201.104.137,8,54
218.201.114.54,8,55
218.201.99.65,7,247
218.201.105.38,7,119
218.201.127.109,9,54
218.201.103.233,6,247
218.201.114.45,6,245
218.201.119.245,5,248
218.201.126.78,10,54
218.201.115.143,6,247
218.201.125.129,13,246
218.201.103.1,6,247
218.201.104.159,10,55
218.201.96.168,7,245
218.201.111.20,9,54
218.201.114.69,8,55
218.201.125.199,10,54
218.201.127.124,12,118
218.201.117.179,6,246
218.201.104.69,7,119
218.201.120.242,12,246
218.201.127.75,11,54
218.201.122.185,555,246
218.201.114.102,8,246
218.201.102.201,6,247
218.201.109.129,8,247
218.201.103.177,6,247
218.201.112.17,7,247
218.201.111.243,7,119
218.201.103.73,6,247
218.201.100.68,11,246
218.201.105.205,7,55
218.201.102.41,8,247
218.201.102.50,9,55
218.201.113.181,8,55
218.201.98.94,7,54
218.201.122.11,10,50
218.201.110.226,8,55
218.201.99.141,5,247
218.201.100.113,6,247
218.201.105.114,10,55
218.201.107.65,5,247
218.201.111.231,15,246
218.201.113.151,8,21
218.201.114.34,8,55
218.201.127.126,13,245
218.201.97.110,6,246
218.201.104.183,8,55
218.201.102.5,8,247
218.201.108.122,7,55
218.201.119.134,7,246
218.201.104.201,9,55
218.201.97.23,5,248
218.201.125.241,14,53
218.201.116.246,7,245
218.201.104.215,9,55
218.201.96.254,7,245
218.201.97.126,6,245
218.201.113.19,10,54
218.201.104.175,7,55
218.201.116.222,6,245
218.201.119.241,5,248
218.201.116.94,7,247
218.201.123.60,12,117
218.201.104.219,8,55
218.201.105.131,7,55
218.201.120.82,13,245
218.201.98.214,6,55
218.201.97.99,5,248
218.201.104.187,9,55
218.201.108.188,6,55
218.201.122.141,9,246
218.201.97.54,7,247
218.201.104.107,9,54
218.201.102.58,8,246
218.201.104.135,9,54
218.201.110.252,12,246
218.201.120.22,10,245
218.201.100.121,9,246
218.201.125.175,12,245
218.201.105.162,6,55
218.201.122.137,302,246
218.201.98.149,5,246
218.201.104.122,10,55
218.201.113.97,5,247
218.201.99.145,5,247
218.201.105.118,8,55
218.201.125.162,14,245
218.201.97.121,7,245
218.201.104.239,8,55
218.201.103.94,9,55
218.201.111.100,8,55
218.201.116.217,7,247
218.201.96.233,7,247
218.201.96.223,5,248
218.201.104.21,8,55
218.201.110.138,12,54
218.201.103.81,5,247
218.201.102.245,9,247
218.201.97.255,5,248
218.201.125.146,13,54
218.201.99.53,6,245
218.201.113.248,10,55
218.201.98.65,8,247
218.201.105.137,6,55
218.201.110.155,8,54
218.201.111.254,7,55
218.201.96.210,7,247
218.201.117.161,6,246
218.201.104.1,9,247
218.201.113.113,5,247
218.201.99.185,6,247
218.201.102.53,7,245
218.201.98.187,11,55
218.201.104.160,8,55
218.201.97.254,5,247
218.201.113.143,8,55
218.201.96.198,5,247
218.201.112.145,5,247
218.201.120.109,10,246
218.201.125.200,14,54
218.201.108.168,8,55
218.201.116.38,70,247
218.201.97.201,5,248
218.201.101.237,7,55
218.201.102.29,6,247
218.201.97.214,8,248
218.201.97.226,5,246
218.201.117.130,10,246
218.201.116.225,7,247
218.201.96.211,5,248
218.201.100.184,8,55
218.201.116.95,5,248
218.201.98.74,9,119
218.201.109.45,14,246
218.201.104.105,7,247
218.201.123.17,10,246
218.201.117.170,6,246
218.201.97.97,5,248
218.201.99.229,8,55
218.201.103.17,5,247
218.201.105.202,9,245
218.201.109.134,8,246
218.201.97.243,5,248
218.201.97.227,5,248
218.201.113.187,10,55
218.201.120.153,6,247
218.201.117.83,6,246
218.201.100.129,9,247
218.201.112.37,10,55
218.201.127.142,7,245
218.201.122.14,11,50
218.201.97.234,6,245
218.201.100.124,15,55
218.201.107.76,9,55
218.201.96.250,15,245
218.201.116.46,12,247
218.201.115.13,6,247
218.201.109.84,8,246
218.201.114.82,8,55
218.201.101.215,10,55
218.201.116.90,11,247
218.201.127.137,12,246
218.201.105.203,7,245
218.201.113.188,8,55
218.201.100.125,11,55
218.201.96.226,5,247
218.201.107.77,8,55
218.201.109.60,9,55
218.201.121.49,11,246
218.201.100.135,8,55
218.201.111.237,8,55
218.201.117.139,6,246
218.201.114.93,8,55
218.201.111.126,9,55
218.201.107.121,16,119
218.201.102.27,11,248
218.201.112.250,8,55
218.201.121.93,7,246
218.201.127.182,12,245
218.201.108.194,6,119
218.201.98.249,7,247
218.201.104.154,8,55
218.201.99.245,8,247
218.201.108.232,10,52
218.201.104.222,8,55
218.201.96.141,6,246
218.201.104.181,10,55
218.201.112.139,13,119
218.201.98.150,8,246
218.201.113.33,6,247
218.201.103.69,6,245
218.201.125.111,13,54
218.201.117.25,6,246
218.201.104.123,10,55
218.201.119.255,5,248
218.201.125.221,9,54
218.201.104.108,7,246
218.201.110.225,5,247
218.201.125.163,10,54
218.201.102.25,6,248
218.201.125.148,13,54
218.201.97.15,5,248
218.201.104.9,7,247
218.201.102.13,7,247
218.201.110.126,7,119
218.201.111.199,7,55
218.201.121.145,11,246
218.201.97.1,7,245
218.201.104.188,8,55
218.201.111.49,6,247
218.201.97.197,7,245
218.201.112.2,11,119
218.201.98.17,10,245
218.201.120.246,7,246
218.201.125.98,14,54
218.201.100.89,8,247
218.201.107.167,8,119
218.201.97.215,5,248
218.201.127.102,8,245
218.201.103.197,5,247
218.201.108.181,8,55
218.201.115.53,7,247
218.201.103.209,5,247
218.201.108.161,6,247
218.201.103.113,6,247
218.201.104.228,9,55
218.201.100.185,9,55
218.201.107.137,9,55
218.201.119.179,5,248
218.201.98.1,12,247
218.201.107.68,10,54
218.201.114.74,9,55
218.201.108.46,27,119
218.201.101.205,8,246
218.201.108.66,14,119
218.201.107.249,11,55
218.201.112.44,8,55
218.201.105.113,5,247
218.201.111.230,7,246
218.201.96.229,6,248
218.201.97.107,5,248
218.201.110.151,10,55
218.201.123.35,15,54
218.201.98.91,8,54
218.201.107.202,8,55
218.201.99.129,7,245
218.201.105.102,8,55
218.201.117.187,6,246
218.201.104.178,8,55
218.201.103.122,8,246
218.201.105.161,5,247
218.201.116.245,7,247
218.201.112.22,7,55
218.201.108.1,5,247
218.201.101.203,10,55
218.201.114.245,6,247
218.201.125.218,12,54
218.201.108.129,7,247
218.201.102.217,6,245
218.201.100.114,7,246
218.201.96.242,10,246
218.201.107.66,11,54
218.201.116.82,7,247
218.201.116.234,7,245
218.201.98.153,5,247
218.201.96.166,7,245
218.201.110.243,8,55
218.201.104.153,8,55
218.201.112.111,7,245
218.201.127.141,262,246
218.201.125.166,8,54
218.201.96.147,5,248
218.201.104.149,11,54
218.201.125.193,11,246
218.201.104.184,8,55
218.201.104.195,9,55
218.201.114.101,6,247
218.201.104.168,6,55
218.201.112.134,10,55
218.201.111.29,8,55
218.201.97.233,6,247
218.201.107.130,9,55
218.201.98.33,5,247
218.201.105.148,8,55
218.201.104.6,7,246
218.201.112.9,6,247
218.201.103.121,6,247
218.201.98.51,30,55
218.201.98.213,5,247
218.201.117.147,6,246
218.201.104.163,6,55
218.201.104.186,9,55
218.201.96.201,6,248
218.201.111.24,42,119
218.201.96.199,5,248
218.201.116.41,5,248
218.201.109.33,7,247
218.201.125.226,11,118
218.201.125.203,12,245
218.201.116.39,5,248
218.201.116.239,6,247
218.201.120.18,10,245
218.201.100.105,8,55
218.201.104.97,6,247
218.201.103.130,7,246
218.201.105.52,6,245
218.201.114.29,6,247
218.201.96.197,5,248
218.201.97.57,5,248
218.201.111.169,7,247
218.201.110.177,5,247
218.201.96.169,6,245
218.201.127.118,18,54
218.201.97.194,7,245
218.201.116.37,6,248
218.201.103.205,6,245
218.201.120.3,7,247
218.201.102.1,6,245
218.201.103.229,5,247
218.201.113.182,16,55
218.201.105.105,9,246
218.201.104.144,7,54
218.201.112.129,10,247
218.201.100.244,9,119
218.201.107.114,11,246
218.201.123.209,9,246
218.201.104.245,10,55
218.201.104.242,10,55
218.201.107.196,14,55
218.201.97.10,12,245
218.201.119.193,5,246
218.201.108.30,9,246
218.201.108.139,10,55
218.201.98.137,5,246
218.201.97.59,5,248
218.201.110.227,9,246
218.201.109.149,8,55
218.201.125.150,8,54
218.201.104.139,10,54
218.201.104.226,7,55
218.201.112.124,10,55
218.201.97.105,5,248
218.201.104.233,7,55
218.201.125.179,10,54
218.201.119.177,5,248
218.201.119.249,7,248
218.201.102.221,5,247
218.201.97.55,4,248
218.201.109.82,9,55
218.201.109.145,7,247
218.201.97.245,6,248
218.201.103.89,9,247
218.201.100.82,8,246
218.201.109.161,5,247
218.201.118.169,7,246
218.201.112.49,5,247
218.201.120.139,12,247
218.201.127.221,947,246
218.201.97.237,6,246
218.201.113.238,17,119
218.201.103.221,6,247
218.201.118.161,6,246
218.201.108.90,7,118
218.201.96.186,5,247
218.201.116.26,7,247
218.201.98.143,5,247
218.201.115.42,8,55
218.201.108.193,7,247
218.201.104.116,9,55
218.201.112.101,9,54
218.201.123.65,9,246
218.201.104.136,9,54
218.201.97.193,5,246
218.201.117.33,6,246
218.201.127.67,10,54
218.201.127.73,7,54
218.201.101.241,6,247
218.201.96.195,5,248
218.201.104.243,9,55
218.201.116.35,5,248
218.201.97.195,9,246
218.201.99.253,10,247
218.201.100.120,12,55
218.201.98.185,6,247
218.201.107.72,9,54
218.201.104.158,9,55
218.201.111.19,8,54
218.201.114.78,8,55
218.201.125.198,13,54
218.201.125.65,659,246
218.201.109.97,5,247
218.201.110.242,18,55
218.201.108.234,17,116
218.201.99.33,6,247
218.201.122.25,7,246
218.201.122.206,8,52
218.201.103.125,8,55
218.201.125.165,10,54
218.201.117.145,9,246
218.201.112.243,10,55
218.201.100.152,12,55
218.201.107.104,10,55
218.201.113.227,6,55
218.201.114.110,7,42
218.201.97.45,7,245
218.201.104.98,6,246
218.201.110.215,8,246
218.201.116.141,7,248
218.201.97.29,7,245
218.201.103.2,10,55
218.201.110.161,7,247
218.201.115.83,10,119
218.201.104.244,8,55
218.201.111.105,7,119
218.201.104.204,8,55
218.201.117.155,5,246
218.201.111.65,7,247
218.201.112.189,8,119
218.201.96.209,5,248
218.201.114.237,5,247
218.201.109.43,9,55
218.201.101.179,7,119
218.201.100.85,12,246
218.201.97.91,5,248
218.201.97.109,5,246
218.201.109.155,6,55
218.201.122.12,10,51
218.201.104.221,10,55
218.201.127.98,12,245
218.201.116.138,6,246
218.201.98.66,10,55
218.201.110.156,8,55
218.201.125.112,16,54
218.201.113.129,7,247
218.201.97.18,6,247
218.201.125.79,8,245
218.201.115.129,5,248
218.201.98.70,8,55
218.201.102.113,6,245
218.201.96.167,7,245
218.201.109.1,5,247
218.201.122.202,11,245
218.201.98.46,8,55
218.201.105.33,5,247
218.201.111.150,9,119
218.201.97.17,7,248
218.201.109.85,12,246
218.201.113.18,8,246
218.201.116.91,6,248
218.201.114.61,5,247
218.201.97.242,6,247
218.201.127.116,13,54
218.201.109.137,9,245
218.201.116.143,5,248
218.201.102.9,5,247
218.201.108.126,7,55
218.201.104.218,8,55
218.201.100.136,8,55
218.201.112.254,9,246
218.201.126.53,11,246
218.201.114.129,7,247
218.201.115.125,9,245
218.201.97.14,8,247
218.201.127.184,15,244
218.201.116.237,14,247
218.201.104.170,11,55
218.201.98.113,5,247
218.201.120.10,7,246
218.201.100.107,11,55
218.201.121.193,14,242
218.201.110.194,6,55
218.201.100.177,7,247
218.201.123.147,13,54
218.201.107.59,9,55
218.201.104.238,8,55
218.201.125.126,12,54
218.201.114.65,9,247
218.201.107.129,8,247
218.201.127.153,8,246
218.201.127.120,15,54
218.201.115.77,6,247
218.201.119.189,5,248
218.201.99.206,7,54
218.201.96.164,6,246
218.201.112.40,7,246
218.201.115.50,9,54
218.201.116.123,6,248
218.201.120.230,10,245
218.201.110.169,6,246
218.201.127.107,13,54
218.201.104.227,7,55
218.201.119.178,7,247
218.201.105.199,7,55
218.201.127.65,10,246
218.201.105.201,7,245
218.201.101.243,11,246
218.201.127.1,12,246
218.201.99.1,7,247
218.201.104.230,7,55
218.201.100.212,8,55
218.201.103.8,10,55
218.201.112.215,9,55
218.201.119.181,6,248
218.201.114.121,5,247
218.201.114.249,5,247
218.201.100.1,13,247
218.201.115.117,5,247
218.201.127.114,17,54
218.201.113.215,10,119
218.201.100.123,8,55
218.201.103.43,6,246
218.201.107.75,10,54
218.201.112.104,6,54
218.201.114.81,5,247
218.201.127.225,962,246
218.201.108.145,11,247
218.201.99.43,6,248
218.201.112.45,7,55
218.201.113.169,25,55
218.201.97.125,6,247
218.201.120.135,7,247
218.201.100.81,7,247
218.201.113.1,8,247
218.201.116.221,8,245
218.201.118.49,7,245
218.201.114.39,7,246
218.201.115.89,8,247
218.201.104.220,9,55
218.201.111.81,5,247
218.201.98.234,7,55
218.201.98.97,7,245
218.201.104.207,8,55
218.201.110.1,8,247
218.201.96.172,7,245
218.201.119.158,7,245
218.201.104.237,8,55
218.201.111.98,7,119
218.201.99.209,5,247
218.201.96.185,5,247
218.201.104.229,8,55
218.201.122.234,14,54
218.201.116.25,5,248
218.201.123.185,7,246
218.201.98.157,6,245
218.201.112.241,6,247
218.201.126.21,9,246
218.201.120.133,6,247
218.201.96.131,6,54
218.201.96.174,7,245
218.201.103.124,7,55
218.201.125.170,13,54
218.201.104.199,8,55
218.201.111.60,12,55
218.201.99.3,8,55
218.201.97.198,7,245
218.201.104.232,11,55
218.201.104.169,12,55
218.201.100.229,7,55
218.201.111.30,7,55
218.201.96.149,9,248
218.201.122.193,932,246
218.201.119.183,6,248
218.201.107.181,7,55
218.201.122.97,253,246
218.201.97.63,6,248
218.201.108.239,8,246
218.201.104.164,8,55
218.201.103.105,6,247
218.201.126.129,9,246
218.201.107.244,8,246
218.201.117.243,6,246
218.201.114.250,6,55
218.201.107.93,9,55
218.201.127.68,13,54
218.201.96.203,5,248
218.201.98.68,9,246
218.201.109.37,8,246
218.201.116.43,5,248
218.201.97.90,7,247
218.201.104.203,9,55
218.201.125.81,10,245
218.201.119.154,15,245
218.201.104.182,15,55
218.201.110.158,785,246
218.201.104.211,7,55
218.201.119.133,8,247
218.201.100.193,6,247
218.201.125.251,8,53
218.201.105.149,8,55
218.201.100.188,7,55
218.201.108.23,7,246
218.201.98.221,5,247
218.201.104.194,8,55
218.201.105.204,9,245
218.201.115.29,6,248
218.201.96.151,5,248
218.201.127.69,21,54
218.201.112.65,5,247
218.201.100.210,10,55
218.201.108.241,5,246
218.201.98.145,6,247
218.201.112.179,8,246
218.201.104.118,10,55
218.201.120.155,7,247
218.201.122.213,8,243
218.201.97.62,8,247
218.201.110.235,9,55
218.201.104.224,8,55
218.201.112.99,6,54
218.201.112.103,6,54
218.201.112.209,5,247
218.201.104.192,10,55
218.201.99.205,6,245
218.201.125.154,14,54
218.201.113.14,11,55
218.201.107.61,8,55
218.201.101.145,7,247
218.201.117.242,6,246
218.201.112.177,6,247
218.201.96.246,6,247
218.201.114.67,10,119
218.201.104.113,7,247
218.201.104.212,8,55
218.201.126.69,10,242
218.201.113.163,9,55
218.201.120.129,6,247
218.201.127.122,8,54
218.201.97.103,5,248
218.201.110.230,9,55
218.201.112.98,8,54
218.201.107.125,8,55
218.201.102.85,8,55
218.201.116.86,6,247
218.201.126.77,9,246
218.201.125.153,13,118
218.201.125.252,13,53
218.201.121.97,10,246
218.201.101.129,5,247
218.201.113.17,6,247
218.201.115.97,11,247
218.201.98.90,6,54
218.201.107.188,6,55
218.201.117.186,6,246
218.201.98.225,6,247
218.201.125.103,13,54
218.201.104.198,8,55
218.201.107.214,7,55
218.201.104.156,8,54
218.201.102.197,5,247
218.201.111.17,5,247
218.201.114.220,7,246
218.201.108.225,5,246
218.201.109.58,13,119
218.201.112.141,7,246
218.201.112.183,6,246
218.201.125.238,12,54
218.201.125.196,14,54
218.201.116.83,5,248
218.201.123.148,12,54
218.201.102.91,8,119
218.201.123.49,12,246
218.201.110.204,7,55
218.201.99.49,7,247
218.201.96.150,6,247
218.201.104.155,8,55
218.201.122.197,809,246
218.201.102.209,9,247
218.201.96.173,7,245
218.201.102.241,12,247
218.201.97.95,11,248
218.201.114.253,5,247
218.201.111.145,8,247
218.201.123.186,12,117
218.201.115.58,6,55
218.201.99.233,5,247
218.201.96.191,8,245
218.201.117.131,6,246
218.201.99.17,6,246
218.201.113.191,7,119
218.201.113.166,8,55
218.201.96.145,8,248
218.201.116.31,7,248
218.201.104.246,8,55
218.201.105.69,7,55
218.201.105.116,10,55
218.201.111.186,11,55
218.201.107.205,7,55
218.201.112.231,12,55
218.201.108.177,9,247
