ip,rtt,ttl
120.27.15.114,8,121
120.27.12.205,0,57
120.27.61.156,0,63
120.27.80.220,0,99
120.27.3.252,0,63
120.27.20.161,1,121
120.27.76.189,0,99
120.27.17.235,1,57
120.27.17.252,1,121
120.27.35.228,0,121
120.27.62.50,0,63
120.27.80.93,0,99
120.27.92.233,1,121
120.27.25.60,1,57
120.27.72.164,0,61
120.27.78.57,0,58
120.27.0.77,0,127
120.27.1.109,0,127
120.27.72.118,0,61
120.27.88.243,0,99
120.27.14.192,3,121
120.27.50.253,0,63
120.27.91.218,0,96
120.27.2.37,0,127
120.27.19.239,0,57
120.27.94.131,0,57
120.27.17.166,1,57
120.27.15.108,1,121
120.27.11.17,1,57
120.27.16.64,0,246
120.27.17.96,3,57
120.27.24.230,2,57
120.27.12.233,1,57
120.27.93.29,0,57
120.27.22.81,1,57
120.27.1.16,1,63
120.27.18.24,1,57
120.27.9.23,1,121
120.27.72.198,0,61
120.27.70.114,0,63
120.27.31.89,1,56
120.27.82.103,0,95
120.27.11.212,1,57
120.27.123.97,0,126
120.27.38.7,1,56
120.27.117.122,0,56
120.27.76.3,0,99
120.27.16.138,1,121
120.27.17.3,6,121
120.27.9.198,5,57
120.27.39.101,5,56
120.27.74.239,0,58
120.27.77.127,0,99
120.27.23.202,0,57
120.27.12.10,0,57
120.27.72.57,0,61
120.27.72.74,0,61
120.27.93.109,0,57
120.27.63.53,0,127
120.27.51.180,3,62
120.27.8.215,3,57
120.27.9.124,1,56
120.27.13.137,1,95
120.27.18.184,4,57
120.27.15.195,0,121
120.27.91.32,0,96
120.27.11.27,1,121
120.27.11.192,1,57
120.27.53.140,1,56
120.27.20.242,1,57
120.27.93.201,0,57
120.27.16.74,1,121
120.27.16.239,1,121
120.27.1.134,1,63
120.27.92.224,0,57
120.27.25.248,1,95
120.27.74.61,1,59
120.27.29.118,1,120
120.27.3.165,0,63
120.27.23.138,1,57
120.27.24.47,1,120
120.27.10.6,8,57
120.27.95.137,7,120
120.27.76.24,0,99
120.27.27.173,1,121
120.27.71.174,0,127
120.27.12.74,0,57
120.27.78.250,0,58
120.27.18.170,0,57
120.27.25.234,1,95
120.27.14.105,6,57
120.27.89.90,5,96
120.27.77.148,0,99
120.27.78.180,0,58
120.27.17.121,0,57
120.27.1.244,0,63
120.27.10.96,1,121
120.27.72.102,0,61
120.27.12.164,1,56
120.27.10.116,1,121
120.27.117.32,0,56
120.27.12.184,1,121
120.27.91.53,0,96
120.27.34.229,0,56
120.27.25.19,0,63
120.27.17.231,0,57
120.27.93.13,1,57
120.27.76.98,5,99
120.27.76.219,3,99
120.27.104.179,0,56
120.27.77.222,1,99
120.27.78.87,0,58
120.27.25.39,1,57
120.27.77.17,0,99
120.27.41.157,1,56
120.27.9.56,0,121
120.27.91.248,0,96
120.27.73.6,0,99
120.27.22.130,0,56
120.27.76.34,0,99
120.27.94.40,0,56
120.27.76.199,5,99
120.27.14.145,1,57
120.27.14.133,1,121
120.27.16.171,1,121
120.27.78.67,0,58
120.27.101.27,1,120
120.27.60.191,0,127
120.27.117.60,0,56
120.27.13.194,1,57
120.27.42.209,2,56
120.27.23.235,6,95
120.27.94.215,4,57
120.27.10.19,4,57
120.27.72.248,0,61
120.27.19.180,1,121
120.27.27.0,1,56
120.27.26.49,2,56
120.27.26.244,4,56
120.27.30.126,4,57
120.27.91.63,0,96
120.27.91.228,0,96
120.27.15.116,0,57
120.27.17.134,1,57
120.27.12.107,1,56
120.27.61.45,0,127
120.27.80.236,0,99
120.27.15.194,1,121
120.27.126.108,0,56
120.27.1.72,0,127
120.27.24.198,6,57
120.27.17.154,6,57
120.27.72.33,5,61
120.27.106.68,2,56
120.27.22.89,1,57
120.27.20.241,0,57
120.27.16.204,1,121
120.27.9.200,1,57
120.27.24.218,1,56
120.27.72.53,0,61
120.27.10.126,1,95
120.27.110.201,0,56
120.27.40.246,1,57
120.27.41.185,0,57
120.27.24.12,1,57
120.27.95.23,3,56
120.27.34.242,3,56
120.27.28.88,3,56
120.27.12.194,2,57
120.27.89.3,1,96
120.27.71.128,0,63
120.27.22.167,0,121
120.27.38.15,6,56
120.27.4.200,5,63
120.27.55.194,1,127
120.27.17.59,1,121
120.27.101.145,1,56
120.27.92.200,1,57
120.27.11.114,1,57
120.27.24.123,1,127
120.27.25.49,0,57
120.27.16.161,0,95
120.27.70.116,0,63
120.27.69.165,0,63
120.27.70.104,1,63
120.27.20.187,0,121
120.27.50.141,1,56
120.27.76.131,0,99
120.27.10.64,1,121
120.27.77.255,0,99
120.27.27.95,0,57
120.27.52.64,0,56
120.27.39.64,0,56
120.27.12.132,0,57
120.27.74.2,5,58
120.27.80.69,0,99
120.27.63.233,1,63
120.27.9.68,1,57
120.27.17.179,2,57
120.27.89.43,0,96
120.27.14.149,1,56
120.27.8.31,1,57
120.27.91.160,1,96
120.27.11.136,1,57
120.27.16.183,0,56
120.27.88.92,0,99
120.27.13.181,1,121
120.27.19.196,10,57
120.27.74.241,8,58
120.27.76.164,0,99
120.27.78.238,0,58
120.27.61.55,0,127
120.27.26.36,1,121
120.27.22.210,1,57
120.27.50.122,0,56
120.27.77.19,0,99
120.27.95.36,1,121
120.27.92.143,0,56
120.27.106.125,0,56
120.27.91.193,1,96
120.27.95.56,0,127
120.27.13.106,0,95
120.27.36.80,1,120
120.27.15.43,0,57
120.27.15.98,0,121
120.27.71.111,0,63
120.27.76.121,2,99
120.27.18.11,1,121
120.27.5.36,1,121
120.27.118.216,6,127
120.27.48.48,5,127
120.27.25.75,0,62
120.27.12.242,0,95
120.27.25.217,0,62
120.27.20.90,3,121
120.27.16.16,1,121
120.27.77.245,1,99
120.27.52.43,1,56
120.27.68.103,0,63
120.27.22.16,0,57
120.27.22.71,0,127
120.27.72.1,0,61
120.27.63.10,0,127
120.27.14.153,1,121
120.27.81.228,0,95
120.27.60.51,0,63
120.27.22.245,1,121
120.27.9.28,0,57
120.27.91.150,0,96
120.27.114.103,1,120
120.27.124.251,0,62
120.27.11.96,4,57
120.27.94.63,3,57
120.27.62.42,0,63
120.27.19.200,1,57
120.27.27.8,0,57
120.27.76.143,0,99
120.27.16.143,1,121
120.27.92.168,2,57
120.27.53.127,1,120
120.27.81.24,5,95
120.27.43.68,1,56
120.27.23.207,1,95
120.27.82.112,4,95
120.27.83.89,1,95
120.27.11.198,0,56
120.27.80.56,1,99
120.27.61.81,0,127
120.27.61.223,0,63
120.27.13.211,1,121
120.27.91.172,0,96
120.27.16.245,1,121
120.27.88.79,0,99
120.27.63.215,0,127
120.27.72.231,4,61
120.27.13.193,3,57
120.27.26.66,3,56
120.27.71.14,1,63
120.27.119.180,0,62
120.27.72.89,0,61
120.27.18.240,1,57
120.27.74.168,0,58
120.27.72.111,0,61
120.27.2.110,0,63
120.27.26.48,1,121
120.27.63.14,0,63
120.27.111.213,1,120
120.27.45.97,1,121
120.27.93.0,0,62
120.27.2.195,6,63
120.27.80.65,5,99
120.27.110.245,5,120
120.27.3.141,3,127
120.27.70.124,2,63
120.27.13.50,1,57
120.27.14.91,1,57
120.27.74.22,0,58
120.27.89.197,0,96
120.27.89.252,0,96
120.27.76.103,0,99
120.27.88.88,0,99
120.27.13.135,1,57
120.27.14.81,0,246
120.27.19.138,1,121
120.27.18.182,1,57
120.27.26.202,0,57
120.27.19.128,1,57
120.27.77.227,1,99
120.27.95.191,0,62
120.27.25.246,6,121
120.27.14.0,4,57
120.27.0.150,5,127
120.27.91.132,0,96
120.27.9.22,1,121
120.27.76.205,0,99
120.27.19.47,2,57
120.27.30.62,1,120
120.27.78.73,2,58
120.27.62.54,0,63
120.27.3.248,0,63
120.27.15.48,1,60
120.27.80.86,0,99
120.27.4.24,0,127
120.27.20.95,1,57
120.27.16.137,1,121
120.27.91.234,3,96
120.27.26.111,300,57
120.27.8.178,3,57
120.27.13.148,0,57
120.27.80.68,0,99
120.27.88.109,0,99
120.27.19.235,8,121
120.27.4.134,6,62
120.27.10.246,2,57
120.27.27.71,0,127
120.27.94.147,1,121
120.27.61.167,0,63
