ip,rtt,ttl
140.75.247.165,18,54
140.75.245.201,16,54
140.75.229.71,18,54
140.75.230.204,18,54
140.75.240.203,15,54
140.75.233.125,9,54
140.75.229.96,11,54
140.75.232.121,14,54
140.75.234.116,11,54
140.75.234.66,18,54
140.75.230.229,11,54
140.75.243.79,15,54
140.75.242.75,16,54
140.75.244.125,16,54
140.75.240.228,12,54
140.75.244.70,15,54
140.75.246.65,12,54
140.75.230.10,17,54
140.75.231.143,16,54
140.75.241.142,11,54
140.75.246.235,13,54
140.75.243.1,14,54
140.75.247.202,14,54
140.75.244.98,10,54
140.75.229.90,14,54
140.75.240.222,12,54
140.75.229.238,15,54
140.75.246.59,20,54
140.75.235.152,17,54
140.75.233.55,15,54
140.75.244.5,13,54
140.75.240.13,16,54
140.75.246.207,17,20
140.75.243.9,13,54
140.75.247.210,10,54
140.75.241.139,17,54
140.75.232.178,15,54
140.75.240.145,15,54
140.75.246.232,16,54
140.75.235.191,11,54
140.75.228.176,18,54
140.75.245.238,20,54
140.75.240.52,18,54
140.75.243.219,11,54
140.75.241.153,18,54
140.75.246.246,13,54
140.75.232.139,15,54
140.75.247.73,13,54
140.75.229.89,18,54
140.75.242.93,12,54
140.75.240.221,22,54
140.75.246.58,20,54
140.75.230.37,16,54
140.75.231.170,18,54
140.75.241.169,17,54
140.75.235.90,15,54
140.75.247.6,16,54
140.75.233.33,10,54
140.75.245.44,16,54
140.75.247.188,11,54
140.75.233.93,13,54
140.75.233.230,14,54
140.75.229.32,11,54
140.75.243.49,14,54
140.75.243.47,18,54
140.75.233.255,17,54
140.75.247.250,15,54
140.75.247.248,15,54
140.75.234.199,13,54
140.75.240.164,17,54
140.75.243.209,13,54
140.75.246.1,15,54
140.75.244.153,11,54
140.75.230.85,17,54
140.75.234.130,17,54
140.75.241.237,11,54
140.75.232.132,9,54
140.75.231.218,20,54
140.75.234.134,14,54
140.75.244.84,18,54
140.75.242.86,16,54
140.75.234.189,20,54
140.75.229.137,12,54
140.75.230.209,15,54
140.75.240.208,15,54
140.75.246.45,13,54
140.75.241.13,12,54
140.75.229.164,14,54
140.75.246.106,16,54
140.75.242.188,11,54
140.75.234.76,15,54
140.75.230.88,10,54
140.75.246.133,18,54
140.75.244.30,12,54
140.75.235.78,11,54
140.75.247.57,10,54
140.75.234.60,14,54
140.75.241.29,13,54
140.75.233.40,14,54
140.75.242.250,13,54
140.75.234.122,14,54
140.75.228.15,16,54
140.75.234.77,13,54
140.75.235.87,14,54
140.75.243.90,17,54
140.75.244.31,17,54
140.75.229.189,16,54
140.75.232.122,13,54
140.75.234.113,17,54
140.75.246.158,12,54
140.75.233.58,17,54
140.75.244.67,28,54
140.75.228.119,18,54
140.75.243.128,10,54
140.75.247.4,9,54
140.75.243.12,15,54
140.75.228.133,11,54
140.75.242.164,13,54
140.75.228.31,13,54
140.75.242.8,10,54
140.75.229.128,14,54
140.75.245.0,11,54
140.75.245.8,12,54
140.75.235.216,15,54
140.75.231.42,14,54
140.75.241.41,9,54
140.75.229.210,15,54
140.75.241.4,19,54
140.75.232.255,11,54
140.75.246.134,20,54
140.75.244.155,18,54
140.75.245.170,20,54
140.75.242.209,15,54
140.75.241.86,16,54
140.75.247.154,16,54
140.75.246.179,19,54
140.75.230.116,13,54
140.75.241.129,16,54
140.75.231.249,19,54
140.75.246.222,15,54
140.75.231.159,21,54
140.75.241.203,12,54
140.75.228.115,19,54
140.75.246.251,9,54
140.75.233.147,12,54
140.75.235.130,14,54
140.75.230.247,19,54
140.75.243.101,17,54
140.75.243.25,20,54
140.75.247.226,13,54
140.75.245.84,13,54
140.75.240.246,17,54
140.75.232.74,13,54
140.75.231.137,21,54
140.75.228.238,14,54
140.75.241.136,16,54
140.75.235.253,15,54
140.75.229.27,16,54
140.75.246.229,14,54
140.75.233.248,19,54
140.75.234.227,19,54
140.75.228.109,18,54
140.75.244.181,15,54
140.75.240.189,13,54
140.75.235.124,17,54
140.75.240.169,15,54
140.75.245.67,11,54
140.75.228.20,15,54
140.75.229.226,15,54
140.75.235.35,12,54
140.75.245.224,14,54
140.75.234.145,17,54
140.75.244.245,19,54
140.75.246.195,13,54
140.75.231.61,18,54
140.75.232.95,18,54
140.75.229.16,13,54
140.75.241.60,10,54
140.75.241.42,16,54
140.75.232.94,16,54
140.75.242.49,21,54
140.75.244.99,20,54
140.75.246.153,19,54
140.75.240.148,12,54
140.75.241.66,16,54
140.75.232.152,19,54
140.75.229.124,12,54
140.75.241.0,11,54
140.75.244.64,14,54
140.75.233.175,11,54
140.75.229.244,13,54
140.75.229.255,17,54
140.75.234.228,16,54
140.75.231.132,13,54
140.75.243.129,11,54
140.75.234.50,9,54
140.75.241.120,13,54
140.75.232.33,10,54
140.75.230.156,18,54
140.75.244.182,13,54
140.75.244.184,19,54
140.75.235.186,17,54
140.75.244.4,13,54
140.75.240.47,13,54
140.75.245.140,18,54
140.75.241.243,11,54
140.75.234.147,17,54
140.75.233.206,13,54
140.75.243.61,13,54
140.75.244.253,14,54
140.75.234.129,10,54
140.75.242.65,14,54
140.75.243.226,13,54
140.75.244.185,17,54
140.75.242.79,9,54
140.75.233.252,18,54
140.75.244.83,15,54
