ip,rtt,ttl
115.29.107.101,1,56
115.29.102.152,1,120
115.29.97.237,5,56
115.29.78.198,3,56
115.29.106.29,0,56
115.29.66.197,0,63
115.29.79.69,1,120
115.29.45.138,1,121
115.29.15.249,35,248
115.29.97.73,2,56
115.29.55.123,1,56
115.29.105.121,1,120
115.29.53.188,2,120
115.29.98.158,0,120
115.29.105.248,0,56
115.29.106.206,1,120
115.29.1.126,24,248
115.29.53.235,1,56
115.29.67.35,3,63
115.29.66.6,0,127
115.29.96.20,1,120
115.29.79.92,3,120
115.29.42.234,7,127
115.29.98.252,1,120
115.29.107.208,1,120
115.29.32.118,1,120
115.29.101.162,0,56
115.29.113.5,1,120
115.29.45.110,2,120
115.29.112.221,1,56
115.29.99.40,2,56
115.29.102.118,1,56
115.29.101.206,1,120
115.29.67.47,0,63
115.29.113.9,0,56
115.29.101.24,1,120
115.29.52.160,1,120
115.29.45.30,1,121
115.29.109.121,1,57
115.29.64.187,3,127
115.29.77.254,1,56
115.29.104.180,1,120
115.29.97.149,1,56
115.29.99.8,0,56
115.29.1.61,22,248
115.29.105.197,1,56
115.29.66.223,0,63
115.29.101.174,1,56
115.29.111.128,2,120
115.29.96.148,1,56
115.29.43.80,0,56
115.29.76.21,1,56
115.29.110.108,0,57
115.29.64.164,3,127
115.29.35.55,1,56
115.29.65.17,5,127
115.29.33.218,1,121
115.29.96.135,0,120
115.29.104.183,0,56
115.29.66.68,2,63
115.29.66.238,0,127
115.29.107.53,1,121
115.29.112.181,1,56
115.29.110.104,1,57
115.29.44.17,1,120
115.29.110.213,6,120
115.29.109.12,0,121
115.29.51.121,1,121
115.29.108.30,1,121
115.29.108.80,0,56
115.29.39.181,5,56
115.29.102.105,0,56
115.29.7.162,16,56
115.29.47.218,1,56
115.29.99.60,9,120
115.29.101.226,0,56
115.29.100.225,0,120
115.29.35.75,1,120
115.29.110.221,2,56
115.29.79.90,1,120
115.29.36.129,1,56
115.29.109.66,1,56
115.29.98.98,4,56
115.29.36.171,3,120
115.29.46.51,1,120
115.29.42.24,1,120
115.29.105.114,1,120
115.29.111.137,1,121
115.29.102.160,0,120
115.29.111.45,1,120
115.29.79.108,1,121
115.29.108.91,2,121
115.29.48.230,1,56
115.29.98.49,5,120
115.29.67.244,0,63
115.29.99.103,1,56
115.29.100.84,1,120
115.29.102.13,2,56
115.29.96.120,0,56
115.29.106.31,1,56
115.29.108.181,1,56
115.29.99.214,0,120
115.29.106.163,0,120
115.29.99.145,1,56
115.29.38.222,6,120
115.29.40.43,1,120
115.29.101.60,1,56
115.29.39.57,0,120
115.29.78.117,0,120
115.29.105.52,1,56
115.29.42.251,1,62
115.29.52.118,2,56
115.29.106.126,12,56
115.29.98.237,0,56
115.29.107.29,1,121
115.29.65.174,0,127
115.29.98.48,1,120
115.29.107.78,1,120
115.29.64.188,0,127
115.29.96.128,0,57
115.29.105.40,2,56
115.29.110.227,1,57
115.29.78.18,1,56
115.29.97.135,1,56
115.29.106.43,1,120
115.29.111.230,1,121
115.29.110.37,1,121
115.29.65.88,1,127
115.29.49.78,1,56
115.29.104.197,1,56
115.29.110.80,2,56
115.29.98.20,1,120
115.29.77.44,1,120
115.29.35.47,4,56
115.29.106.68,4,56
115.29.79.206,8,120
115.29.97.49,2,56
115.29.65.186,2,63
115.29.100.234,1,56
115.29.101.57,3,56
115.29.53.86,3,56
115.29.76.10,1,57
115.29.100.88,1,56
115.29.14.237,16,56
115.29.102.254,1,120
115.29.112.161,1,120
115.29.78.199,3,120
115.29.111.73,2,120
115.29.108.120,0,56
115.29.76.166,1,56
115.29.43.102,0,120
115.29.98.21,1,56
115.29.106.85,1,232
115.29.112.16,1,120
115.29.47.196,8,56
115.29.111.53,7,121
115.29.53.56,1,120
115.29.34.47,1,120
115.29.100.179,1,120
115.29.34.252,1,56
115.29.37.50,0,121
115.29.103.89,1,120
115.29.109.20,2,56
115.29.108.94,0,56
115.29.78.169,5,56
115.29.64.75,0,63
115.29.99.168,1,56
115.29.102.78,2,120
115.29.97.0,4,120
115.29.108.9,5,56
115.29.41.139,2,63
115.29.104.15,1,121
115.29.77.116,1,120
115.29.110.235,0,121
115.29.97.44,1,56
115.29.35.199,1,56
115.29.105.92,1,56
115.29.109.15,3,56
115.29.111.23,0,95
115.29.99.151,1,120
115.29.50.8,7,120
115.29.100.229,2,120
115.29.110.15,1,56
115.29.104.39,0,56
115.29.102.190,0,56
115.29.76.162,6,120
115.29.1.10,15,56
115.29.109.70,1,57
115.29.109.226,1,121
115.29.78.39,1,120
115.29.1.93,27,248
115.29.48.245,1,56
115.29.55.209,0,56
115.29.54.105,1,56
115.29.34.19,4,120
115.29.102.245,3,120
115.29.1.14,16,56
115.29.66.132,4,63
115.29.109.16,2,121
115.29.104.218,1,120
115.29.55.98,0,56
115.29.97.46,0,120
115.29.44.250,0,120
115.29.64.179,0,63
115.29.107.209,3,56
115.29.49.127,2,56
115.29.78.9,1,120
115.29.106.141,5,56
115.29.53.247,0,120
115.29.108.141,0,57
115.29.103.95,1,120
115.29.109.26,1,121
115.29.100.219,1,120
115.29.35.211,1,56
115.29.54.212,1,120
115.29.96.140,1,56
115.29.64.230,0,127
115.29.96.104,2,120
115.29.104.152,1,56
115.29.79.104,0,120
115.29.76.152,1,56
115.29.110.83,2,57
115.29.96.154,3,56
115.29.78.60,2,56
115.29.98.148,1,120
115.29.99.43,8,56
115.29.77.14,2,120
115.29.110.133,1,56
115.29.112.127,1,120
115.29.66.224,0,63
115.29.66.16,0,127
115.29.99.2,1,56
115.29.101.209,0,56
115.29.102.205,1,120
115.29.47.217,5,120
115.29.97.146,4,120
115.29.106.27,3,56
115.29.106.200,1,120
115.29.112.200,1,57
115.29.107.140,0,120
115.29.107.222,1,56
115.29.103.75,6,56
115.29.109.6,1,56
115.29.111.214,1,120
115.29.112.131,0,56
115.29.98.200,1,56
115.29.112.227,1,56
115.29.45.111,1,56
115.29.101.27,1,56
115.29.110.170,0,120
115.29.77.227,1,57
115.29.107.41,0,120
115.29.37.174,0,121
115.29.103.193,1,121
115.29.64.129,0,101
115.29.109.124,1,57
115.29.97.233,2,120
115.29.106.233,1,120
115.29.55.230,0,56
115.29.77.215,1,120
115.29.112.164,1,56
115.29.96.102,2,120
115.29.51.12,5,56
115.29.77.167,1,56
115.29.104.150,1,120
115.29.110.81,1,232
115.29.78.176,4,120
115.29.66.30,0,63
115.29.98.86,5,56
115.29.99.104,1,56
115.29.79.120,1,120
115.29.104.138,0,56
115.29.76.103,0,56
115.29.66.174,0,63
115.29.99.9,0,120
115.29.113.128,1,56
115.29.99.218,1,120
115.29.96.9,1,120
115.29.100.148,1,56
115.29.111.30,1,56
115.29.108.59,4,56
115.29.106.39,1,120
115.29.100.116,1,120
115.29.44.111,2,56
115.29.111.226,2,57
115.29.32.41,0,120
115.29.108.213,5,57
115.29.42.38,3,56
115.29.114.85,5,56
115.29.76.126,4,120
115.29.46.88,2,121
115.29.98.67,1,56
115.29.98.5,1,120
115.29.106.115,0,120
115.29.96.66,2,56
115.29.112.46,1,56
115.29.48.218,1,121
115.29.111.240,1,120
115.29.66.57,0,127
115.29.103.49,5,56
115.29.48.182,1,56
115.29.108.236,6,120
115.29.103.175,5,56
115.29.106.57,0,121
115.29.101.74,1,120
115.29.64.160,0,127
115.29.77.236,1,120
115.29.41.199,0,56
115.29.98.18,4,120
115.29.109.171,0,57
115.29.96.141,1,56
115.29.106.114,1,56
115.29.104.55,1,120
115.29.96.111,0,56
115.29.104.159,1,56
115.29.110.120,1,121
115.29.112.45,4,56
115.29.109.242,1,56
115.29.97.190,0,120
115.29.106.78,1,56
115.29.36.178,1,56
115.29.103.0,0,95
115.29.79.207,1,56
115.29.105.238,5,57
115.29.66.90,0,63
115.29.67.191,0,63
115.29.103.145,1,56
115.29.79.138,1,120
115.29.109.76,1,121
115.29.77.151,1,120
115.29.43.125,2,56
115.29.104.54,0,56
115.29.34.243,0,56
115.29.100.207,1,56
