ip,rtt,ttl
123.235.121.208,9,55
123.235.103.117,1,55
123.235.99.12,7,55
123.235.68.147,5,55
123.235.90.160,7,55
123.235.12.151,8,247
123.235.66.222,6,55
123.235.13.241,2,247
123.235.62.127,6,55
123.235.52.170,9,55
123.235.125.96,2,55
123.235.125.193,2,55
123.235.89.71,2,55
123.235.111.5,1,55
123.235.103.20,6,55
123.235.68.156,4,55
123.235.99.217,8,55
123.235.104.136,5,55
123.235.69.199,4,55
123.235.106.142,6,55
123.235.73.200,10,55
123.235.74.243,10,55
123.235.63.24,7,55
123.235.58.22,11,55
123.235.93.142,8,55
123.235.110.164,1,55
123.235.47.144,7,55
123.235.47.248,7,55
123.235.103.225,1,55
123.235.80.45,2,55
123.235.90.164,7,55
123.235.105.231,2,55
123.235.9.219,5,247
123.235.80.54,1,55
123.235.86.149,2,55
123.235.99.221,8,55
123.235.111.155,6,55
123.235.81.97,6,55
123.235.70.96,6,55
123.235.63.101,5,55
123.235.47.42,3,55
123.235.97.61,3,55
123.235.54.59,6,55
123.235.59.90,1,55
123.235.101.69,6,55
123.235.110.24,1,55
123.235.127.76,2,55
123.235.103.229,6,55
123.235.86.158,7,55
123.235.87.201,6,55
123.235.75.140,10,55
123.235.105.235,2,55
123.235.90.240,2,55
123.235.70.173,9,55
123.235.100.32,6,55
123.235.92.27,4,55
123.235.122.213,7,55
123.235.81.250,6,55
123.235.15.142,6,55
123.235.58.140,6,55
123.235.118.158,18,55
123.235.64.65,8,55
123.235.64.169,8,55
123.235.71.137,7,55
123.235.71.241,8,55
123.235.104.40,3,55
123.235.30.78,1,55
123.235.94.159,5,55
123.235.88.98,2,55
123.235.95.202,6,55
123.235.46.107,4,55
123.235.82.71,4,55
123.235.21.37,4,55
123.235.113.226,6,55
123.235.105.92,1,55
123.235.121.140,2,55
123.235.52.174,9,246
123.235.71.35,10,55
123.235.126.95,5,55
123.235.106.46,1,55
123.235.104.49,6,55
123.235.127.188,2,55
123.235.111.59,1,55
123.235.106.55,1,55
123.235.61.18,5,55
123.235.107.98,6,119
123.235.125.28,1,55
123.235.96.99,8,55
123.235.83.35,5,55
123.235.66.97,1,55
123.235.111.68,1,55
123.235.118.229,2,246
123.235.112.111,2,55
123.235.62.49,5,55
123.235.63.28,3,55
123.235.84.1,1,247
123.235.100.107,6,55
123.235.82.189,5,55
123.235.84.105,2,55
123.235.96.176,7,55
123.235.100.184,1,55
123.235.70.100,3,55
123.235.120.25,6,55
123.235.69.121,8,55
123.235.107.251,6,55
123.235.83.155,8,55
123.235.94.69,6,55
123.235.113.8,2,55
123.235.122.117,6,55
123.235.75.144,8,55
123.235.47.29,7,55
123.235.97.244,4,55
123.235.9.215,2,247
123.235.55.137,2,55
123.235.127.253,1,55
123.235.24.1,5,247
123.235.122.126,6,55
123.235.74.165,6,55
123.235.123.169,6,55
123.235.120.178,2,55
123.235.113.85,1,55
123.235.101.148,1,55
123.235.81.254,6,55
123.235.97.38,5,55
123.235.60.168,8,55
123.235.29.37,5,247
123.235.61.239,2,55
123.235.124.66,3,55
123.235.81.19,7,55
123.235.58.127,1,55
123.235.101.46,2,55
123.235.86.33,6,55
123.235.65.247,8,55
123.235.69.55,5,55
123.235.2.94,1,246
123.235.67.181,2,55
123.235.90.115,6,55
123.235.91.205,2,55
123.235.74.99,8,55
123.235.92.184,6,55
123.235.63.206,4,55
123.235.121.219,2,55
123.235.122.67,1,55
123.235.96.103,8,55
123.235.113.203,6,55
123.235.9.27,2,54
123.235.72.225,11,55
123.235.99.172,10,55
123.235.80.209,7,55
123.235.121.117,6,55
123.235.16.58,7,55
123.235.16.247,2,55
123.235.23.253,1,247
123.235.103.180,2,55
123.235.87.57,2,55
123.235.105.14,1,55
123.235.100.111,2,55
123.235.0.147,8,55
123.235.91.139,11,55
123.235.107.20,10,55
123.235.125.5,5,55
123.235.25.126,10,55
123.235.21.209,5,55
123.235.82.176,8,55
123.235.105.186,1,55
123.235.61.1,2,55
123.235.85.183,6,55
123.235.29.33,5,247
123.235.25.123,0,247
123.235.95.58,5,55
123.235.112.33,5,55
123.235.113.12,2,55
123.235.83.142,7,55
123.235.49.66,8,55
123.235.120.182,2,55
123.235.93.106,2,55
123.235.3.253,4,247
123.235.55.133,5,55
123.235.99.66,8,55
123.235.68.14,8,55
123.235.106.210,2,55
123.235.123.91,2,55
123.235.124.70,6,55
123.235.97.25,7,55
123.235.15.251,12,55
123.235.11.189,6,247
123.235.9.253,4,247
123.235.101.33,2,55
123.235.56.5,5,247
