end_ip,rtt,ttl
60.217.40.2,1,8
27.223.59.110,6,10
27.223.58.194,10,10
27.223.59.186,1,10
27.223.59.142,2,10
27.223.59.110,12,10
60.217.40.10,2,8
27.223.58.194,6,10
27.223.59.186,1,10
11.73.5.89,1,2
27.221.94.157,7,7
27.221.94.173,7,7
60.217.40.10,2,8
